word,phonemes,label
egyptaland,start EH IH F T AE L AE N T,stop
raust,start R,S
guð,start K,V
veira,start,V
farsími,start F AE S IH,M
manna,start,M
eplabaka,start,EH
andarungi,start,AE
léttmjólk,start L Y EH HH T M,Y
bekkjarfélagi,start P EH HH AE R F Y,EH
stía,start S,T
rakari,start R AE K,AE
blóraböggull,start P L OH UW R AE,P
mær,start M AE IH,R
ísmoli,start IH S M AO L IH,stop
líkamlegur,start L IH K AE M L EH,R
eiði,start EH IH DH,IH
friðill,start,F
festing,start F,EH
ostaskeri,start AO S T AE S EH,R
alli,start AE T,L
steinþór,start S T EH IH N TH OH UW R,stop
endurskoðandi,start EH N T R S K AO DH AE N T IH,stop
hjálmtýr,start AE UW L M T IH,R
metanól,start M EH T AE N OH UW,L
sæunn,start S AE IH,Y
bátur,start P AE UW T R,stop
barnabarn,start P AE R T N,AE
pyngja,start P IH AE,stop
hilla,start HH IH T,L
stjörnufræðingur,start S T Y,AE
hlaupa,start AE IH P AE,stop
ól,start,OH
pjatla,start P Y AE HH T L AE,stop
klerkdómur,start,K
tröllavíðir,start T R AE,T
brjóstamjólk,start P R,Y
draumur,start T,R
drungi,start T R UW,IH
hnoðafræhyrna,start,AO
hlera,start EH R,AE
stæra,start S T AE IH R,AE
nefnifall,start N,EH
vestra,start V,EH
hundasúra,start HH N T AE S UW,R
tárakirtill,start T AE UW R AE K IH T IH,T
meiddur,start M EH,IH
sniðill,start S N IH DH IH T L,stop
þverflauta,start TH V EH F L T AE,stop
sparta,start,S
aðalhending,start AE,DH
miðjarðarhaf,start M IH DH Y AE R DH AE R HH AE,V
þorvaldína,start TH AO R V,AE
sambland,start S AE M P L AE N T,stop
dugleysi,start T L EH IH S IH,stop
nýjabrum,start N IH Y,AE
mappa,start M AE HH P AE,stop
eldpipar,start EH L T P IH,P
smjatt,start S M,Y
krissa,start K R IH S,AE
tálvon,start T AE UW L V,AO
háhyrningur,start HH AE UW HH IH R T N,IH
gunnþórunn,start K N TH OH,UW
vasatölva,start V AE,S
skáti,start S K AE UW T IH,stop
guðlegur,start K V DH L EH,R
vernda,start V,EH
hirðir,start HH IH,R
goðafræði,start,K
teikning,start T EH IH HH K N IH NG,K
portúgalska,start P AO T UW K AE,L
júlíus,start Y,UW
vitlaus,start V,IH
almætti,start AE L M AE,IH
gríma,start K R IH,M
altari,start,AE
silfursóley,start S IH L V R S OH UW L EH,IH
kálfur,start K,AE
baskamál,start P AE S K AE,M
kamfóra,start,K
tryggvína,start T,R
baldur,start,P
fréttablað,start F,R
blómvöndur,start P L OH UW M V AE,N
óafturkræfur,start OH,UW
stórólfur,start S T OH UW,R
rjúka,start R,Y
sáttur,start S AE UW HH T R,stop
millimetri,start M,IH
skriðdreki,start S,K
eyrnamergur,start EH IH,R
geislaspilari,start EH IH S T L AE S P IH L AE,R
óhlýðni,start OH UW IH DH,N
auglýsing,start L IH S IH,NG
flóð,start F L OH UW,DH
línuleiki,start L IH N L EH IH IH,stop
heyrnartól,start HH EH IH R T N AE R T OH UW,L
öngull,start NG K T,L
heimspeki,start HH EH IH M S P EH IH,stop
borða,start P AO R DH,AE
mexíkó,start M EH K S IH K OH UW,stop
skeggsandi,start S,EH
hálsfesti,start HH AE UW L S F EH S,T
vélfræði,start,V
sofi,start S AO V IH,stop
kjöltutölva,start AE,T
vetur,start V EH T,R
vafri,start V,AE
fífill,start F IH V IH,T
klúður,start K L,UW
kökkur,start K AE,HH
hnísa,start IH,S
uppfæra,start HH P F AE,IH
samfélag,start S AE M F Y EH L,AE
ilmvatn,start IH L M V AE HH,T
sina,start S IH N AE,stop
ætur,start,AE
appelsínugulur,start AE HH P EH L S IH N K L R,stop
rósemi,start,R
grænmetisæta,start K R AE IH N M EH T IH S AE,IH
fjórðapartsnóta,start F Y OH UW R DH AE P AE T S N OH UW T,AE
andstæður,start AE N T S T AE,IH
krækill,start K R AE IH,IH
fljót,start,F
líma,start L IH,M
dreypa,start T R EH IH P AE,stop
þrennur,start TH R,EH
lirfa,start L IH R V,AE
hundur,start HH N T R,stop
æska,start AE IH S K,AE
fjandmaður,start F Y AE N,T
tæpur,start T AE IH P,R
frumulíffæri,start F R M L IH,F
háskóli,start HH AE,UW
heppni,start HH EH,HH
veggur,start V EH,K
nielsen,start N IH L S EH N,stop
hellir,start HH EH T L IH R,stop
afkvæmi,start AE V,K
náma,start N AE,UW
þorsteinn,start,TH
málafærslumaður,start M AE UW L,AE
rannsókn,start,R
mamma,start,M
hjúpur,start UW P,R
eign,start EH IH,K
jöklasóley,start Y AE HH K,L
kæliskápur,start AE IH L,IH
verkfæri,start V EH K F AE IH R IH,stop
sólber,start S OH,UW
færi,start F,AE
heflaður,start,HH
kanína,start K AE N IH N AE,stop
norðaustur,start,N
rangeygður,start,R
þjóðsöngur,start TH Y OH UW DH S NG K R,stop
slóra,start S T L OH,UW
hestaleiga,start,HH
gát,start K AE UW T,stop
málafærslumaður,start M AE UW L AE F AE IH S T,L
hálfbróðir,start HH AE UW L,V
suðurljós,start S DH R L Y,OH
einingarfylki,start EH IH N IH NG K AE R F,IH
smæra,start S M AE IH R AE,stop
betla,start,P
sónatína,start S OH UW N AE,T
sundgleraugu,start S N T,K
pistill,start P IH S T IH T,L
sveinn,start S V EH IH T,N
gáta,start K AE UW,T
karakter,start K,AE
einmanaleiki,start,EH
legvatn,start,L
ferningur,start F EH R,T
aðfangadagur,start AE DH F AE UW NG K AE,T
fataskápur,start F AE T,AE
dómpápi,start T,OH
augnlæknir,start K,N
mótbára,start M OH UW,T
jarmur,start Y AE R M,R
skreyta,start,S
dósahnífur,start T OH,UW
ákveða,start AE UW K V EH DH,AE
huggun,start HH K,N
sifjaspell,start S IH V Y AE S,P
sónatína,start S OH UW,N
þvegill,start TH V,EH
kvörn,start,K
flugslóði,start F L S T L OH UW DH IH,stop
ásþrúður,start AE UW S TH,R
fjárhundur,start F Y AE UW R HH N T,R
skara,start S K AE,R
tröll,start,T
klettafrú,start K L EH HH,T
þrístrendingur,start TH R,IH
dauðafræði,start T DH,AE
þrefa,start TH R EH V AE,stop
hnupl,start HH P,L
afi,start,AE
jórdan,start Y,OH
ofbeldi,start AO V P EH L,T
undirskrift,start N T IH R S K R,IH
eðlisfræðingur,start EH DH L IH S F,R
pækill,start P,AE
ljótur,start L Y,OH
jarðskjálftafræði,start Y AE R,DH
hirðuleysi,start HH IH R DH L,EH
skollakambur,start S K AO,T
jólaeyja,start Y OH,UW
fjötra,start F Y AE T,R
mulningur,start M L N IH NG K R,stop
litningsendi,start L IH HH T N IH NG K,S
dreifilykill,start T R EH IH V IH,L
rífa,start R IH,V
megin,start M EH IH Y,IH
látbragð,start L AE UW T,P
franska,start F R AE,N
gómfilla,start K OH UW,M
blendingur,start P L EH N T IH NG,K
kafald,start K AE,V
láland,start L AE UW L,AE
sannindi,start S AE N IH N,T
litarefni,start,L
toga,start,T
svarthol,start S V AE T,HH
vonandi,start V AO N AE,N
framherji,start,F
ættkvísl,start AE IH HH,T
herkvaðning,start HH EH K V AE,DH
tárvotur,start T AE UW R V AO T,R
söðull,start S AE DH T,L
ísakína,start IH S AE K IH N,AE
snækobbi,start,S
fela,start F EH L AE,stop
bismút,start,P
setja,start S EH T,AE
djarfur,start T Y AE,R
skoskur,start S K AO,S
hjallur,start AE T,L
nyrðra,start N IH R,DH
freri,start,F
ringulreið,start R IH NG K L R EH,IH
blása,start P L AE,UW
leikkona,start L EH IH,K
hundrað,start HH N T R AE,DH
mögulegur,start M AE L EH,R
blávingull,start P L AE UW V IH NG,K
botnlangabólga,start P AO,HH
bagall,start P AE AE,T
kók,start K OH UW K,stop
mysu,start M IH S,stop
örn,start AE R T,N
kvöð,start K V AE DH,stop
þrjóskur,start,TH
brjóstkassi,start P R Y OH UW S T K AE S IH,stop
textavarp,start T EH S T,AE
gruna,start,K
himnaríki,start HH IH M N,AE
hrossakjöt,start AO S,AE
negull,start N EH,T
tía,start T IH Y AE,stop
etýða,start EH T IH DH AE,stop
svindla,start S V IH N T,L
tungumál,start T UW NG K,M
faraldur,start F AE,R
vistvænn,start V IH S T,V
hjálpa,start AE UW P AE,stop
ístað,start IH S T,AE
hviða,start,K
fésbók,start F Y EH S P,OH
þvættingur,start TH V AE IH,HH
gætinn,start AE,IH
flogaveiki,start F L AO AE,V
granatepli,start K R AE N AE T EH HH,P
dýrkun,start,T
villa,start V,IH
óaðlaðandi,start OH UW AE DH L AE DH AE N,T
flóastör,start F L OH UW AE S,T
hómófóbía,start HH OH UW M OH UW F OH UW P IH Y AE,stop
sleikur,start,S
ostefni,start AO S T EH P N,IH
stjarneðlisfræðingur,start S T Y AE R T N EH DH L IH S,F
kumbaraland,start K M P,AE
hópkynlíf,start HH OH,UW
kanadagæs,start K AE N,AE
formæling,start F AO R M AE,IH
stafur,start S T,AE
dýjamosi,start T IH Y,AE
melta,start M EH T,AE
serótónín,start S EH R,OH
trésmiðja,start T R Y EH S M,IH
hirðulaus,start HH IH R,DH
nudda,start N T,AE
kvittur,start K V IH,HH
hörn,start HH AE R T,N
riflás,start R IH V,L
ríkisborgararéttur,start R IH IH S P AO R K AE R AE R Y EH HH T,R
auðmýkja,start DH M IH,AE
hnupla,start,HH
linditré,start L IH N T IH T R,Y
fullyrða,start F T L IH R DH,AE
leiðtogi,start,L
tálvon,start T AE,UW
þing,start,TH
tær,start T AE,IH
lögreglukona,start L AE R EH K L K AO N AE,stop
rúbín,start R UW P,IH
síða,start S IH DH AE,stop
dauðhreinsa,start,D
strjálingur,start S T R Y AE UW L IH,NG
vökva,start V AE K,V
múrhúða,start M UW R HH,UW
meiðsl,start M EH IH DH S T L,stop
mosaburkni,start M AO,S
hótfyndni,start HH OH UW T F IH N,T
jöklasóley,start Y AE HH K L AE S OH UW L EH IH,stop
ritkerfi,start R IH,T
björgvin,start P,Y
löskur,start L,AE
vasaljós,start V AE S AE L Y,OH
afbaka,start AE V P AE K AE,stop
venja,start V EH,N
hvass,start K V,AE
framferði,start F R AE M F EH R DH,IH
moll,start M AO,L
strit,start S,T
einteymingur,start EH IH N T EH IH M,IH
leikmynd,start L,EH
mærskur,start M AE IH S,K
strokka,start S T R AO HH K,AE
grúfa,start K R UW V AE,stop
naflagras,start,N
algyðistrú,start AE L IH DH IH S,T
pláneta,start P L AE UW,N
bollur,start P AO,L
ryðfrír,start R,IH
regnkápa,start R EH K N,K
ákaflega,start AE UW K,AE
friður,start F R IH,DH
landamæri,start L AE N T AE M AE IH R IH,stop
stokkhólmur,start S T AO HH K HH OH UW L,M
lauftré,start L V T R Y,EH
kjarnavopn,start AE R,T
snjallsími,start S T N Y,AE
kaupandi,start K P AE,N
frábending,start F R AE UW P EH N T,IH
hjólasæti,start OH UW L,AE
stífna,start S T IH P N AE,stop
bón,start P OH UW,N
efnaskipti,start EH P N AE,S
flipi,start F L IH P,IH
hnappaborð,start AE HH P AE,P
fulltrúi,start F T T R,UW
loftþrýstingur,start L AO F T TH R IH S T IH NG,K
poppkorn,start P AO HH,P
arsen,start AE,S
disklingur,start T IH S K L IH NG K R,stop
klaufi,start K L V IH,stop
ritgerð,start R IH,T
mjólka,start M Y,OH
sérstaklega,start S Y EH S T AE K L EH,AE
marsera,start M AE S EH,R
aukasetning,start K AE S EH HH T N IH,NG
hjólastóll,start OH UW L AE S T,OH
sparta,start S P AE T,AE
hraðall,start AE DH,AE
ójafn,start OH UW Y AE,P
slef,start S T,L
derhúfa,start,T
mý,start,M
bringusund,start,P
kosning,start K AO S T N IH NG,K
líkna,start L IH,HH
horvatn,start HH,AO
elda,start EH L T,AE
rökfræði,start R AE K F R AE IH DH,IH
trésmíði,start T R Y EH S M IH,DH
klæindi,start K L AE IH Y IH N T IH,stop
fitna,start F IH HH T N,AE
knippi,start K N IH HH P,IH
gapa,start,K
kvenhatur,start K V EH N,HH
hjúkrunarkona,start UW K R N AE,R
skýring,start,S
freyja,start F,R
bæ,start P,AE
búðarborð,start,P
einstefnugata,start EH IH N S T EH P N K,AE
hávella,start,HH
frónsk,start F R,OH
hámundur,start HH AE,UW
nafnorð,start N AE P N AO R DH,stop
óðinsvé,start OH,UW
kaldhæðni,start,K
út,start UW T,stop
vélinda,start,V
krossmaðra,start K,R
heimsmethafi,start HH EH IH M S M EH T HH AE V IH,stop
töframaður,start T AE V R AE,M
össurína,start AE S R IH N AE,stop
durgur,start,T
grænukorn,start K R AE IH N K AO R,T
massi,start M AE S IH,stop
enskur,start EH N S,K
sog,start S AO,stop
damjan,start T AE,M
emja,start EH M Y AE,stop
líffræðingur,start L IH F F R AE IH DH IH NG,K
afturbeyging,start AE F T R P EH IH Y,IH
dreyra,start T R,EH
tálvon,start T AE UW L V AO,N
grjóni,start K,R
undra,start,N
forstöðumaður,start F AO S T AE DH M,AE
afdrep,start AE V T R EH,P
heitur,start HH EH IH T R,stop
tíðka,start T IH TH K,AE
japani,start Y,AE
orrusta,start OH,R
aðskilja,start AE DH,S
málmblásturshljóðfæri,start M AE UW L M P L AE UW S T S Y OH UW DH F AE IH R IH,stop
hörn,start HH AE R,T
standa,start S T AE N T AE,stop
þunglamalegur,start TH,UW
miðvörður,start M,IH
vegasalt,start V EH AE S,AE
reyrgresi,start R EH IH R K R EH S IH,stop
væta,start V AE IH T AE,stop
hulda,start HH L T AE,stop
plaga,start,P
meðfram,start M EH DH F,R
steinþór,start S T EH IH N TH OH,UW
hvalur,start AE L R,stop
holtasóley,start HH AO T AE S OH UW L EH IH,stop
endurlífgun,start EH N,T
ríkharður,start R IH K HH AE R,DH
johnsen,start Y OH UW N,S
gaupa,start K P AE,stop
spila,start S P IH L AE,stop
slóvenía,start S T,L
loka,start L AO K,AE
hreyfa,start,EH
heimspeki,start HH EH IH M,S
tagga,start T AE,K
tréblásturshljóðfæri,start T R Y EH P L AE,UW
dyntóttur,start T IH T OH UW HH T,R
bika,start,P
orðabók,start AO R DH,AE
þorsteinn,start TH AO S T EH IH T,N
ferma,start F EH,R
sporður,start,S
saltsýra,start S AE T S IH R AE,stop
kné,start K N Y,EH
táningur,start,T
nema,start,N
ljómi,start L Y,OH
drykkjarvatn,start T R IH HH AE R V AE HH T,N
nálægur,start N AE UW L AE,IH
loftárás,start L AO F T,AE
rekkja,start R EH,HH
eðlisfræðingur,start EH DH L IH,S
alba,start AE,L
vodka,start V AO T K,AE
ediksýra,start EH T,IH
gullintoppa,start K T L IH N T AO HH,P
hjálpari,start AE UW P AE,R
njóta,start N Y OH,UW
kalifornía,start K AE L IH,F
kátur,start,K
hamingjusamur,start,HH
snörla,start S,N
gegnvirkur,start EH K,N
rykfalla,start R IH,K
þengill,start,TH
kála,start K AE UW,L
list,start L IH S,T
bunga,start,P
piparúði,start P IH P AE,R
dólgslegur,start T OH UW L K,S
hróarskelda,start OH UW AE S EH L T,AE
durgslegur,start,T
þvarga,start TH V AE,R
kálfur,start,K
vigfúsína,start,V
eggjárn,start EH,K
vigfúsína,start V IH,F
ótrúr,start OH UW T R UW R,stop
tækla,start T AE IH,HH
kurt,start K T,stop
marbendill,start M AE R P EH,N
malbik,start M AE,L
iðnaður,start IH DH N AE DH,R
tré,start,T
snjallúr,start S N Y AE T L UW,R
slagsmál,start S T,L
kristindómur,start K R IH S T IH N T OH UW M,R
síma,start S IH M AE,stop
alda,start AE L T,AE
lín,start L IH N,stop
leyna,start L EH IH N,AE
eilífð,start EH IH L,IH
gaupa,start,K
skoða,start S,K
dónalega,start T OH UW N AE L,EH
trymbill,start T R IH M P IH T,L
halldórsdóttir,start HH AE L T OH UW S T OH UW HH T IH R,stop
nemandi,start N EH M AE N,T
dýrafræði,start T,IH
náma,start N AE UW M,AE
samkvæmt,start S AE M K V AE IH T,stop
jöklaklukka,start Y AE HH K L AE K L HH K AE,stop
prestastefna,start P R EH,S
ástríður,start AE UW,S
greinargerð,start K R EH IH N,AE
elfur,start EH,L
snjall,start,S
klippur,start K L IH HH,P
reikningur,start R EH IH HH K N IH NG,K
mýrastör,start M,IH
rannsóknarstofa,start R AE N S OH UW HH K N AE R S T AO V AE,stop
sneddí,start S T N EH T IH,stop
forðafræði,start,F
varkárni,start V AE K AE,UW
svívirða,start S V IH V IH R DH AE,stop
mappa,start M AE,HH
pálmar,start P,AE
járnbrautarstöð,start Y AE,UW
prakt,start P R AE T,stop
sútari,start S UW,T
þakka,start TH,AE
drykkur,start,T
glymja,start K L,IH
heimild,start HH,EH
klukkustund,start K L HH K S T N,T
táldraga,start T AE,UW
lotugræðgi,start L AO T K,R
heimur,start,HH
morkill,start M AO,IH
mótmæla,start,M
estragon,start EH S T R AE K,AO
rögnvaldína,start R AE K N V AE L T IH N,AE
tappatogari,start T AE HH P AE T AO,AE
ysta,start IH,S
hafur,start HH AE V R,stop
tómur,start T OH UW,M
hyrni,start HH IH R,T
hengistör,start HH EH IH,IH
andlit,start AE N T L IH T,stop
mótorhjól,start M OH,UW
merkja,start,M
sporvagn,start S P AO R V AE,K
flagasóley,start F L AE AE S OH UW L EH IH,stop
framsaga,start F R,AE
tif,start T IH,V
lélegur,start L Y EH L EH,R
óheflaður,start OH,UW
fregna,start F R,EH
skerða,start S EH R DH AE,stop
tvítyngdur,start T V IH T IH NG T R,stop
hópur,start HH OH UW,P
lögreglustjóri,start L AE R EH K,L
systir,start S IH S T IH R,stop
hræsnistár,start AE IH S T N IH,S
tími,start T IH M IH,stop
rækta,start R AE IH,T
melgresi,start M EH L K R,EH
kóríander,start K OH UW R IH Y AE,N
tími,start T IH M,IH
syrta,start,S
laugasef,start L AE S,EH
járnbrautarlest,start Y AE UW R T N P R T AE R L EH,S
sólhattur,start S OH UW L HH AE HH,T
tíðni,start,T
hagskælingur,start HH AE S AE IH L IH NG,K
leyndarmál,start L EH IH N T AE R M AE,UW
strita,start S T R,IH
flétta,start,F
slæða,start S AE IH DH,AE
botnlanganám,start P AO HH,T
varpasveifgras,start V AE P AE,S
týndur,start T IH N,T
ágóði,start AE UW K,OH
kölkun,start K AE,K
ingólfína,start IH NG K OH UW L V IH N,AE
deyða,start T EH IH,DH
andúð,start AE,N
fell,start F,EH
hýena,start HH IH EH N,AE
borðtennis,start P AO R DH T EH N,IH
mjálma,start M Y,AE
hökutoppur,start HH AE K T AO HH P R,stop
tollvirði,start T,AO
kítti,start IH HH T,IH
andlát,start AE N T,L
reynir,start R EH IH N,IH
fjallaljón,start F Y AE,T
blífur,start P L IH,V
þorsteinn,start TH AO S T EH IH,T
sápa,start,S
rafpóstur,start R AE V P OH UW,S
vinnukona,start V IH N K AO N AE,stop
erlendína,start EH R L,EH
kolla,start K AO T L,AE
greniköngull,start K R EH,N
fjúka,start F Y UW K AE,stop
rólegur,start R OH UW L EH R,stop
netjuský,start N EH T,Y
afríkanska,start AE F R IH K AE N S K,AE
forritunarmál,start F AO R,IH
myndavél,start M IH N T AE V,Y
múhameð,start M UW HH,AE
grobba,start K,R
þil,start TH IH L,stop
finnska,start F IH N S,K
aldursmunur,start AE L T R S,M
endurreisnarstefna,start EH N T R R EH IH S T,N
vestra,start V EH S,T
árásarmaður,start AE UW R AE UW S AE R M AE DH R,stop
klettur,start,K
stefna,start S T EH P,N
klápur,start K L AE,UW
þjálfa,start TH Y AE UW L,V
karlfugl,start K AE R T L F K,L
húsdýr,start HH UW S T IH R,stop
hrinda,start IH N T AE,stop
ól,start OH UW,L
ítreka,start IH T,R
lampi,start,L
rist,start R IH,S
sögusögn,start S AE S AE K N,stop
flog,start F,L
ómerkilegur,start OH UW M EH IH,L
umskera,start M S EH R AE,stop
bræla,start P R,AE
vasi,start V AE,S
blóðmaur,start P L,OH
ganga,start K AE UW,NG
kæna,start AE IH,N
breiddargráða,start P R EH IH,T
maurildi,start M AE,R
predika,start P R EH T IH,K
blæðari,start P L AE IH DH AE,R
uppblástur,start HH P P L AE UW,S
springa,start,S
blóðmör,start P L OH UW DH M,AE
hjálparsögn,start AE UW,P
vélinda,start V Y EH L IH N T,AE
hótel,start HH OH UW T,EH
týna,start T,IH
jörundína,start Y AE R N T IH N,AE
mári,start M AE UW R IH,stop
fyllirí,start F,IH
flæmska,start F L AE IH M S,K
jess,start Y EH S,stop
snepill,start S T,N
sölvi,start S AE,L
helgidagur,start HH EH L,IH
framhaldsskóli,start,F
framreiða,start F R AE M R EH IH DH,AE
hóffífill,start HH OH UW V F IH V IH T,L
ljúga,start L Y,UW
hjartanykra,start AE T AE N IH K R AE,stop
samhengi,start S,AE
forréttur,start F AO R R,Y
útsýni,start UW T S IH N,IH
dagskrá,start T AE S K R AE,UW
greiðsla,start K,R
sannur,start,S
framlengja,start F R AE M L EH,IH
illmælgi,start IH T L M AE IH L IH,stop
blossi,start P,L
vinka,start V IH K,AE
hendni,start HH,EH
skírisskógur,start S IH R IH S S K OH UW,R
sagreb,start S,AE
brjóstkassi,start P R,Y
slappur,start S T L AE HH P,R
minnimáttarkennd,start M IH N IH M AE UW HH T AE R EH N,T
lægð,start L AE,IH
snæland,start S N,AE
opnun,start,AO
klarínetta,start K L AE R IH N EH,HH
frjóþráður,start F R,Y
goði,start,K
hefta,start HH EH,F
hræra,start AE,IH
lunga,start,L
friða,start F R,IH
markúsartorg,start M AE K UW S AE R,T
stinnastör,start S,T
gestur,start EH,S
mysuostur,start M IH S AO,S
vináttuleikur,start V IH N AE UW HH T L,EH
tiggi,start T IH,IH
heimsendir,start HH EH IH M S,EH
kanada,start K AE,N
klunnalegur,start K L N,AE
dýrgripur,start T IH R K R IH,P
bjúgaldin,start P,Y
efnafræði,start EH P N AE F R AE IH DH IH,stop
hæra,start,HH
álfur,start AE UW,L
finnbogi,start F IH N,P
kenjóttur,start EH N Y OH UW HH,T
æs,start AE,IH
spánverji,start S P AE UW N V EH,R
kontrafagott,start K AO T R AE,F
flaggskip,start F L AE K S,IH
símasamband,start S IH M AE S AE M P,AE
tyrkland,start T IH K L AE,N
rengla,start R EH IH,NG
frestur,start,F
froða,start F R AO,DH
skiljanlega,start S IH,L
rennilás,start R EH N IH L,AE
aðallega,start AE DH AE,L
kýta,start IH T AE,stop
flæmskur,start F L,AE
stökkull,start S T AE HH,K
jarðarber,start Y AE R,DH
úldinn,start UW L T IH,N
skellihlæja,start S EH T L IH AE IH Y,AE
álandseyjar,start AE UW L AE,N
fífa,start F IH V AE,stop
kyn,start IH,N
afhenda,start AE F HH EH N T AE,stop
kólibrífugl,start K OH,UW
