word,phonemes,label
nagovor,start N G OH OH R,stop
reprodukcija,start R EH P R OH D,K
ceremonijalno,start R EH M OH N,IH
dentalan,start D N,T
pleiotropija,start P L EH IH OH T R P IH Y AE,stop
neuništiv,start,N
čudno,start CH D N,OH
praonica,start P R AE N IH,AE
diktirati,start D IH K T R AE T IH,stop
melodiozan,start M L OH D,IH
instruktor,start N S T,R
opaziti,start P AE Z IH T,IH
fiziološki,start F IH,Z
blagosloviti,start B L,AE
nekrofilija,start,N
ultimatum,start UW,L
glasačica,start G L AE,S
ande,start N,D
proizvodni,start P R IH Z OH,D
nerođen,start N,R
sapletati,start S P L EH T AE,T
risati,start R S AE T IH,stop
prokopati,start P R OH K P,AE
kvartalno,start K,R
neudoban,start N UW D OH B AE,N
beseda,start B S EH,D
prelijetati,start P R EH L IH Y T AE,T
neotesan,start N OH T EH,S
zelenkast,start Z EH L N K AE,S
neprofesionalan,start,N
stručno,start S T R CH N OH,stop
podzemlje,start P D Z EH M,EH
nekrst,start N,K
osvježiti,start S Y EH ZH IH T IH,stop
predbilježiti,start P R EH D B EH,ZH
sumnjičavo,start,S
klizavost,start K,L
čovjekoljubac,start CH OH Y,EH
novine,start N IH N EH,stop
novajlija,start N OH Y L IH Y AE,stop
promenjivati,start P R OH,M
besprincipijelno,start B S,P
ponosito,start P N OH S IH T,OH
osjetiti,start S Y,EH
priopćiti,start,P
adjustirati,start AE D Y,UW
bršljan,start B,SH
poguban,start P G,UW
kotlokrpa,start K OH T,L
zlatoust,start Z L,AE
zakazivati,start Z AE K AE Z,AE
košarkaški,start K OH,SH
boljitak,start,B
poklonstvo,start P K L OH N,S
razvrstati,start R,AE
ohladiti,start OH L D IH T IH,stop
kozonoška,start K OH Z N OH SH K AE,stop
premijer,start P R EH M Y EH R,stop
obući,start,B
hijeroglif,start IH Y EH R,G
bjegunac,start B Y EH G N AE,stop
lomljivost,start L M IH,OH
niš,start N,SH
optimalno,start P T IH M,AE
antonomazija,start AE N,T
demilitarizacija,start D,EH
pivničarka,start P N IH CH AE R,K
gigantski,start G G AE N T S,K
šlampav,start,SH
ekstaza,start EH K S T Z,AE
obešenik,start OH B EH SH N IH K,stop
sudeonik,start S UW D EH N,IH
petina,start P,T
računalo,start,R
šubara,start SH,B
kapitulacija,start K AE P IH T UW L IH,Y
stvarati,start S T R AE T IH,stop
reputacija,start R EH,P
četverokut,start CH T EH R OH K UW T,stop
domovinski,start D,M
musti,start,M
sadistički,start S AE D S,T
kivnja,start K,AE
povjesničar,start P Y EH S N IH CH,AE
orangutanski,start,OH
konfucijanizam,start K OH N F UW IH Y AE N Z AE,M
odeliti,start OH D L,IH
dvoličnjački,start D L IH T SH AE T,SH
svesti,start S S T,IH
imunologija,start IH M UW N OH L G,IH
neukusan,start N,UW
član,start CH L,N
štok,start,SH
preštampati,start,P
napredan,start N P R EH,D
pelargonija,start P L AE R G N IH Y,AE
labud,start L,B
kuditi,start K D IH,T
pažljivost,start P ZH IH OH S T,stop
poručiti,start P OH R CH IH,T
islam,start S L AE M,stop
nadzor,start N D Z,OH
pomalo,start P M AE,L
restriktivan,start R S T R,IH
nepristupačno,start N,P
ruralnost,start R UW,R
istaknutost,start S,T
nadmoćno,start,N
potpun,start P,T
strugati,start S T R G AE T IH,stop
razložnost,start R Z L OH ZH,N
zacelo,start,Z
zvučno,start Z CH N OH,stop
nagrnuti,start N AE G,N
verzija,start R Z,IH
kamrikuša,start K AE M R IH K UW,SH
propovedaonica,start P R OH P OH EH D AE,N
dvanaestorica,start D AE N AE,EH
šiljast,start SH AE S,T
zaratiti,start Z R AE,T
mirovati,start M IH R,AE
komplementaran,start,K
nejak,start N Y AE,K
mudrac,start M D,R
brđanka,start B R AE NG K AE,stop
grenlandski,start G,R
kokain,start,K
poblediti,start P,B
zlatoust,start Z L AE T,UW
proporcija,start P R OH P R,IH
andžar,start N JH AE R,stop
travanj,start T,R
useliti,start UW S L IH T IH,stop
suđenje,start,S
šutjeti,start SH T Y EH,T
tipkovnica,start T IH P K N IH,AE
osorno,start S OH,R
kršćanin,start K SH AE N IH,N
razred,start R Z,R
odvrtati,start D R,T
asamski,start S AE M S,K
mljekarski,start M K,AE
nabrzo,start N B R Z OH,stop
nigdje,start,N
zaciktati,start Z AE K T AE T IH,stop
himbenost,start M B EH,N
mikroskopski,start,M
oštrilo,start SH T R IH L,OH
sraman,start S R M,AE
nepomično,start,N
vrludati,start,R
krivoverstvo,start K R,IH
istranin,start S,T
križopolje,start,K
odvažiti,start,OH
amalgam,start AE M L G,AE
fizioterapija,start F IH Z IH OH T EH R P IH,Y
ekumenizam,start EH K UW,M
šit,start SH,T
neracionalno,start N R,AE
prijelaz,start,P
tratina,start T R,T
kronološki,start K R OH N L OH SH K,IH
politologija,start P OH L IH T OH L G IH,Y
antropoidan,start N,T
trigonometrijski,start T,R
energično,start EH N R,G
skalpel,start S K,L
sakrosanktnost,start S AE K R OH S N K T N OH S T,stop
ambis,start M B IH S,stop
razgovarati,start R AE Z G OH R AE,T
predsednik,start P R D S EH D N IH K,stop
letjeti,start L T Y EH T,IH
odbrambeni,start D B R AE M B EH N,IH
salezijanac,start S AE L EH Z IH,Y
granit,start G R N,IH
napadno,start N P,AE
skretati,start S K,R
beskonačno,start B S,K
provala,start P R AE L AE,stop
zabavljati,start Z,B
sapletati,start S P L EH T AE T IH,stop
fatalistkinja,start F AE T L IH S T K IH AE,stop
presica,start P R S IH AE,stop
spontan,start S P N T AE N,stop
simplificirati,start S IH M P L IH F IH,R
neprimetljiv,start N,EH
preokrenuti,start P,R
šablonski,start SH B,L
simptomatičan,start S IH M P T OH M T,IH
vokacija,start,OH
sveobuhvatan,start S EH OH B AE,T
raseći,start R S,EH
nobelovac,start N,B
blazina,start B,L
grobar,start G R B AE R,stop
mrs,start M R,S
alergološki,start AE L EH R G L OH SH K IH,stop
kapija,start K P IH Y,AE
primetljivo,start P R IH M T IH,OH
pivski,start P S K,IH
anglosaksonski,start AE N G L OH S K S OH N S K IH,stop
aristokratija,start AE R,IH
mjestance,start M Y EH S T N EH,stop
zadrugarstvo,start Z AE D,R
kolera,start K L EH R,AE
vitraj,start T R,AE
osećajno,start,S
triftong,start T R F T OH N G,stop
primjećivati,start P R IH M Y EH AE,T
dahnuti,start D N UW T,IH
kosa,start,K
bangkok,start B,N
pregledno,start P R G L EH D N,OH
gudura,start G D UW R,AE
razuvjeriti,start R,AE
sastajalište,start S S T AE Y AE L,IH
ćuprija,start P,R
kravljak,start K R,AE
beskrajan,start B,S
zvjezdoznanstvo,start Z Y EH Z D OH Z N N S T OH,stop
pripreman,start,P
luna,start L UW,N
okean,start OH K AE,N
tampon,start,T
titograd,start T T OH,G
bezosećajan,start B Z,OH
bečiti,start B CH IH T IH,stop
bošnjački,start B SH,AE
bezizgledan,start B,Z
prostrijeti,start P R S T R IH Y EH,T
aterirati,start AE T EH R R AE T IH,stop
novak,start N AE K,stop
fonem,start F N EH,M
šaltati,start,SH
halucinantan,start AE L UW IH N N,T
mjesečar,start,M
samostan,start,S
orangutanski,start OH R AE N G,T
nadviti,start N D IH T,IH
bankrotirati,start B AE N K R OH T,R
maca,start M,AE
premašiti,start P R M AE SH,IH
nepismen,start N P IH S,M
nizozemka,start N IH,Z
ekscentrično,start EH K S N,T
balkon,start,B
monolog,start M OH N L,OH
prigovarač,start P R IH G OH R,AE
pelivan,start P EH L,AE
saharin,start S AE,R
akvarelistički,start AE,K
ventilirati,start EH,N
naizmeničan,start N AE IH Z M N IH CH,AE
oživljavati,start OH ZH IH AE T,IH
albanološki,start AE L,B
svejedno,start S,EH
latinski,start L,T
teroristički,start T EH R OH R S T,IH
aristokrat,start AE R IH S T K,R
inflacijski,start IH N F L T S IH Y S,K
drvored,start,D
raznositeljski,start R AE Z N S IH,T
sutrašnji,start S T,R
ceremonijal,start EH,R
beskamatni,start B S K,AE
posveta,start P S EH,T
faustovski,start F UW S T OH,S
jezero,start,Y
posetitelj,start P OH,S
harmonija,start R,M
plutača,start P,L
rotor,start R,T
parazitološki,start P AE R AE Z,IH
sasvim,start S S IH,M
leksikološki,start L EH K S IH K L OH SH,K
epruveta,start EH P,R
savana,start S AE N,AE
fišekluk,start F,IH
prazan,start P,R
cijeliti,start IH,Y
nepisan,start N P IH,S
povjeravati,start P OH Y EH R,AE
kolebljiv,start K OH L B,IH
iscrpan,start S,R
košarica,start K SH AE R IH,AE
zlonamjerno,start Z L OH N M Y EH,R
pizdeti,start P Z D EH,T
papirničar,start P AE P R N IH,CH
tradicionalistički,start T R AE D IH IH OH N AE L S,T
trezvenjački,start T R EH Z AE CH K,IH
bezakonito,start,B
zapisivati,start Z AE P IH S AE T,IH
šuster,start SH S T EH,R
anatom,start AE N T OH,M
skot,start,S
znatiželja,start,Z
zaposlen,start,Z
nužnik,start N ZH N IH,K
izbaviti,start Z B AE IH T,IH
ada,start D AE,stop
probijati,start P,R
nečovječan,start N CH OH Y EH,CH
sunuti,start S,N
posustati,start P OH S S T AE,T
alpe,start L P EH,stop
skulptura,start S K UW L,P
alergično,start AE L R G IH CH N OH,stop
simptomatičan,start S IH,M
jednostavno,start,Y
jampski,start,Y
rubača,start R B,AE
izborni,start Z B,OH
razmirica,start R Z M IH R,IH
iskričav,start S K R IH CH AE,stop
odmicati,start D M IH,AE
evolucija,start,EH
rijetkost,start R IH Y T,K
fatum,start F T UW,M
polagano,start P OH,L
prethodnik,start P R,T
porumeneti,start,P
divizma,start D IH Z,M
verzal,start R Z AE,L
ukoreniti,start UW K OH R N,IH
pluralizacija,start P L UW,R
sastajati,start S S T AE Y,AE
tračnica,start T R CH N,IH
šaržer,start SH R ZH,EH
fil,start F,L
čudotvorac,start CH UW D OH T,R
rastvarati,start R AE S T R AE T,IH
hedonistički,start EH D OH,N
bezosjećajan,start B Z OH,S
poprimati,start P OH P R M AE,T
čestit,start CH S,T
nastrano,start N S T,R
udovica,start,UW
k,start K,stop
sladokusac,start,S
desetoro,start,D
raznositeljski,start R AE Z N S IH T EH,S
regulativ,start R EH G UW L,T
nasmejati,start N AE S M Y AE T IH,stop
sedalo,start S D AE L,OH
otprilike,start OH T P,R
kočijaš,start K OH CH Y,AE
hotimičan,start,T
poboljšati,start P OH B SH AE,T
neposredno,start N P,OH
špancirati,start SH P AE N R AE T,IH
tehničar,start T,N
šištav,start SH SH,T
kosovski,start K S OH S,K
odati,start D AE T,IH
saksofonski,start S K,S
astrološki,start AE,S
provesti,start P R EH S T,IH
panaceja,start P AE N AE Y AE,stop
jeknuti,start Y K N,UW
banda,start B N D,AE
specijalnost,start S P,EH
veslački,start S L AE T SH K,IH
peniti,start P N IH,T
polet,start P L,EH
praški,start,P
sakriti,start S K R IH T,IH
ponosito,start P N OH S,IH
difuzivnost,start D IH F UW Z N OH S,T
despotski,start D S P OH T S K IH,stop
dokonica,start D K,OH
sukobiti,start S UW K,B
termopile,start T EH R M,P
plašljivost,start P L SH IH,OH
bacakati,start B AE K AE,T
tačkica,start T,CH
proćućivati,start P R OH UW,AE
dokument,start D OH K M EH,N
španjolska,start SH P,OH
pređa,start,P
prometejski,start P R OH,M
utemeljivati,start UW T EH M,EH
kršiti,start,K
kvantitativan,start K,N
zdej,start Z D,EH
ćudljivost,start D IH,OH
besvjesno,start B S Y EH S N,OH
činilac,start CH N IH,L
stjecati,start S T Y AE T,IH
senzualan,start S,N
štetočina,start SH T,EH
mamiti,start M M IH T,IH
poraditi,start P OH R D,IH
izoravati,start,IH
knjižničarstvo,start,K
duplikat,start D,UW
primjedba,start,P
nadzornik,start N D Z OH,R
skupljačica,start S K,UW
imunološki,start IH M UW,N
tendencioznost,start T EH N,D
lingvistički,start L IH N G,S
besprimjerno,start B EH S P,R
odlučivati,start OH,D
sastati,start S,S
osramoćivati,start OH S,R
spoznati,start S P Z N AE T,IH
razasuti,start R,AE
razlagati,start R AE Z L G AE T IH,stop
nordijski,start N R D IH,Y
nomadski,start N M AE D S,K
sjedati,start S,Y
makadam,start M K AE D AE M,stop
baraka,start B AE,R
cionizam,start,IH
kristaloterapija,start K R IH,S
obalni,start B AE L N,IH
hazardni,start Z AE,R
zlokobno,start Z,L
izraziti,start IH,Z
izvidjeti,start,Z
monoton,start M N OH,T
sredinom,start S,R
bleštiti,start B L,SH
šljapati,start SH P,AE
nasukati,start N AE S,K
teokratski,start T EH K R AE T,S
izjednačivati,start IH Z Y EH,D
carinarnica,start AE R IH N R,N
ujutru,start Y,UW
dogmatski,start D G M AE T,S
osvetoljubiv,start OH,S
savršenstvo,start S AE R SH N S T OH,stop
koagulacija,start K OH AE G UW L IH Y AE,stop
kompleks,start K M P L EH K S,stop
participacija,start P AE,R
krivotvoriteljski,start K R IH OH T R IH T,EH
debeljko,start D,EH
sendvič,start S N D IH,CH
metateza,start M EH T,T
korab,start K,R
derviški,start D,R
spreman,start S P R M,AE
obično,start B,IH
režati,start R ZH AE T IH,stop
nepristranost,start N,EH
rumenkast,start R UW M N K AE S T,stop
zatočiti,start Z AE,T
raskućiti,start R S K UW IH,T
prezirno,start P,R
nepreporno,start N EH P,R
unositi,start UW N S IH T,IH
levak,start L AE K,stop
obavestiti,start OH B AE S,T
poslušnost,start P OH S L SH N OH,S
lišavati,start L,IH
doživjeti,start D OH ZH Y EH T IH,stop
opak,start,P
izostaviti,start IH,Z
presahnuti,start P R EH S N UW T,IH
heteroseksualnost,start EH T EH R OH S EH,K
šnjofati,start SH F AE T,IH
održati,start OH D ZH AE,T
elektromagnetizam,start EH L EH K T R OH M AE G N EH T Z AE M,stop
mnogovrstan,start M N OH G R S,T
nepresušnost,start,N
hagiografski,start AE G IH G R AE F S,K
majka,start M Y,K
demonologija,start D EH M OH N,OH
poset,start P S EH,T
drzak,start D R Z AE K,stop
gozba,start,G
sudanski,start S D,AE
pejzaž,start P Y Z AE,ZH
disipacija,start D IH S IH P IH Y,AE
disforija,start D IH S,F
krivudav,start K R IH D AE,stop
anotirati,start AE N OH T,R
pokušati,start P K UW,SH
izgovarati,start IH Z G OH R AE T,IH
obarati,start OH B R,AE
zaostajati,start Z AE S T AE,Y
četvrtina,start CH EH T,T
praznovati,start P R Z N OH AE T,IH
kulturno,start K L,T
kandidatura,start K AE,N
nekretnina,start N EH,K
prestizati,start,P
nateravati,start N AE T EH R AE T IH,stop
jugoslaven,start Y UW G OH,S
kovrdža,start K R JH,AE
bezub,start,B
unutrašnji,start,N
avlija,start L IH Y,AE
pečalbar,start P,CH
reumatičan,start R EH UW,M
odvlačiti,start OH D L,CH
pobednik,start P B EH D N,IH
kubanac,start K UW,B
medijski,start,M
ispuhati,start IH S,P
smještajni,start S M Y SH T,AE
mlada,start M L D,AE
kružić,start K,R
asturija,start,S
jednako,start Y,D
higijeničarka,start IH G,IH
istjeravati,start IH S T Y,EH
odenuti,start D EH N UW T,IH
troja,start T R Y AE,stop
jednostran,start,Y
liberalizam,start L IH B EH R AE L Z,AE
obaviještenost,start OH B IH Y EH SH T EH N OH S,T
plakanje,start,P
pozdrav,start,P
sujeverje,start S,Y
nesebičan,start N S,EH
zaredavati,start Z AE R EH D,AE
krvni,start,K
desetljeće,start D S,EH
sačmarica,start S CH M,AE
kozličina,start K Z L,IH
naslepo,start N S L EH,P
teleskop,start,T
epir,start P IH R,stop
ali,start,L
sudeonica,start S,UW
prepirati,start P R P,IH
pivarski,start P,AE
razasuti,start R AE Z S,UW
oštetiti,start SH T EH T IH T,IH
defetistički,start D EH,F
despot,start D S P OH,T
raspuštati,start,R
novosađanka,start N OH OH,S
prozodijski,start P R,OH
shematski,start S M AE T S,K
rupičavost,start R P IH,CH
kozorepac,start K OH Z OH R P,AE
divaniti,start D IH N IH T,IH
šindelbraten,start SH N D EH L B R AE T EH N,stop
relevantno,start R EH L EH N T,N
marina,start M AE R N,AE
zabrana,start Z,B
filantrop,start F IH L N T R OH,P
investicijski,start IH N EH,S
morfema,start M OH,R
nepristupačnost,start N P R IH S T UW,P
saveznički,start S EH Z N IH CH,K
deka,start D,K
poduzeće,start P OH D UW Z EH,EH
voditi,start,D
izbrisiv,start IH Z B R S,IH
ispit,start S P IH,T
jeftino,start Y,F
nacionalni,start N IH OH N AE,L
nadživljavati,start,N
inostranstvo,start IH N OH S T,R
evolucionizam,start EH OH L UW IH OH,N
nirvana,start N IH R N AE,stop
pleonastičan,start P L EH OH N S T,IH
poslodavac,start P,OH
ana,start,N
gađenje,start G,EH
golgota,start G L G,OH
štreka,start SH T,R
mrtvačnica,start M,T
donos,start D,N
idiotstvo,start IH,D
kratkometražni,start K R AE T K OH M T R AE ZH N,IH
nasleđivati,start N,AE
nikotinski,start N IH,K
turbinski,start T R B IH N S,K
dalekoistočni,start D AE,L
tratina,start T R T,IH
nerealan,start N R EH AE L AE,N
internacionalan,start N T EH R N,AE
lenjinistički,start L EH IH N S T IH T SH,K
abdikant,start AE B D,K
trsiti,start T R S IH T IH,stop
četvorica,start CH EH,T
vježba,start Y,ZH
omogućiti,start OH M OH G IH,T
probavljati,start,P
razjedinjavati,start R AE Z Y EH D IH AE,T
rumunjski,start R M UW S K,IH
tuta,start T,T
uvreda,start R EH D,AE
lihva,start L AE,stop
štaubcuker,start SH,T
uplivati,start P L,IH
analitičar,start AE N AE L T IH CH AE R,stop
ugledan,start G L EH D AE N,stop
izvodiv,start IH Z D,IH
zapuštati,start Z AE P SH T AE T IH,stop
istosmeran,start S T OH S M EH R AE,N
kinez,start K N,EH
imobilizacija,start IH M OH B IH L IH,Z
kontinuirano,start K OH N T IH N IH R,AE
pristajati,start P R S T AE Y,AE
tkanina,start T K N IH,N
evakuacija,start EH,AE
birač,start B R AE CH,stop
logorovati,start L G,OH
vjernost,start Y R N OH S,T
manijak,start M,N
punoljetstvo,start P,N
islamski,start S,L
glogovina,start G,L
budaliti,start B UW,D
štrafta,start SH T R F T,AE
vrijednost,start R Y,D
mula,start M L AE,stop
špigl,start SH P G,L
nadoknađivati,start N AE D OH K N AE AE T IH,stop
mortalitet,start M OH R T AE L T,EH
oskudno,start S K,UW
krimen,start K R,M
dunstati,start D N S T AE T IH,stop
popravilište,start P OH,P
silaža,start S IH,L
slamka,start S,L
obrukati,start B R UW K AE T,IH
nomadski,start N M,AE
aplikacija,start AE P L IH K,IH
vlasac,start L,S
obrazovan,start B R,AE
želudac,start ZH L UW D AE,stop
krmar,start K R M AE R,stop
mjestimičan,start M,Y
srpskohrvatski,start S R,P
radionica,start R AE D IH,N
rušilac,start R SH IH L,AE
kardinalski,start K AE R D N AE L S K IH,stop
belančevina,start B,EH
samaritanac,start S AE M AE R IH T N AE,stop
sudbonosan,start S UW D B N OH S AE N,stop
hidžra,start JH R AE,stop
jajce,start,Y
vertikalan,start R T,IH
hipokritski,start IH P K R,IH
poštedjeti,start P,OH
zadrugarka,start Z D R UW G AE,R
biblioteka,start B IH B L IH OH T K,AE
instrukcija,start IH N S T R,K
kleptomanski,start K L EH P T M AE N S K IH,stop
letina,start L,T
diskretno,start D,S
holandski,start L AE N D,S
lajavac,start L Y AE AE,stop
krakelura,start,K
igračka,start G R AE CH K AE,stop
jezivo,start Y Z IH,OH
zagrepsti,start Z G R EH P,S
diktatura,start D IH K T AE T,R
razdeoba,start,R
plašljiv,start P L SH,IH
nepismeno,start N P IH S M EH,N
nedeljiv,start N EH,D
avarski,start AE R S,K
obnavljati,start OH B,N
skucati,start S,K
tokom,start T K OH,M
rukavčić,start R UW K CH,IH
kanalizirati,start,K
umarati,start UW M R,AE
otapati,start OH T,P
jednodušno,start,Y
jugoistočni,start Y,UW
kum,start,K
zastupnik,start Z S T UW P,N
bravarski,start B R AE R S,K
lucidno,start L,IH
katapultirati,start K AE T AE P UW L T R,AE
instalacija,start IH N S T AE,L
uživatelj,start UW,ZH
antikomunist,start AE N T,IH
tenk,start T N K,stop
aristotel,start AE R IH S,T
spoznati,start S P Z N,AE
metalurgija,start M EH,T
nered,start N R EH,D
pripaziti,start P R,P
kranjski,start K R S K,IH
razglasiti,start R AE,Z
doktrina,start D OH K,T
osjetno,start S,Y
balistika,start,B
egzistirati,start EH G Z IH S T,R
personifikacija,start P EH R S OH N,IH
zgusnuti,start,Z
janjiti,start,Y
odleđivati,start OH D L EH,AE
unižavati,start UW N IH,ZH
izvaditi,start Z AE D,IH
razneti,start R Z N,EH
saplitati,start S P L IH,T
ništavan,start N SH T,AE
prosjakinja,start P,R
šurjak,start,SH
kornfleks,start K,R
akademičarski,start AE K AE D M IH T,SH
posijediti,start P OH S IH Y,D
osvit,start S IH,T
pustinjački,start P S T,IH
transakcija,start T R AE N S K IH Y AE,stop
rubrički,start R B,R
autodidakt,start AE,UW
uzdisati,start Z D IH,S
europa,start EH UW R,P
mera,start,M
praktički,start P R,K
urez,start R EH,Z
zasluživati,start Z AE S L UW ZH AE T,IH
ingeniozan,start N G EH N IH OH Z,AE
triangulirati,start T R IH,AE
minuta,start M IH N T AE,stop
prethodno,start P R T OH D N,OH
branilac,start B R N,IH
aljkav,start K AE,stop
statički,start S T T IH T SH,K
higijeničarka,start IH G IH Y N IH CH,AE
istovjetnost,start IH S T Y EH T,N
samopouzdanost,start S AE M OH P UW Z D AE N OH S,T
košćan,start K,SH
