word,ipa,ARPAbet
sveif,s v e iː v,S V EH IH V
sveifgras,s v e i v k r aː s,S V EH IH V K R AE S
sveifla,s v e i p l a,S V EH IH P L AE
sveigja,s v e iː j a,S V EH IH Y AE
sveigur,s v e iː ɣ ʏ r,S V EH IH R
sveindís,s v e i n t iː s,S V EH IH N T IH S
sveinn,s v e i t n,S V EH IH T N
sveipa,s v e iː p a,S V EH IH P AE
sveipur,s v e iː p ʏ r,S V EH IH P R
sveit,s v e iː t,S V EH IH T
sveiti,s v e iː t ɪ,S V EH IH T IH
sveittur,s v e i h t ʏ r,S V EH IH HH T R
svekkja,s v ɛ h c a,S V EH HH AE
svella,s v ɛ t l a,S V EH T L AE
svelta,s v ɛ l̥ t a,S V EH T AE
svengd,s v e i ŋ t,S V EH IH NG T
svengja,s v e i ɲ c a,S V EH IH AE
sveppafræði,s v ɛ h p a f r a iː ð ɪ,S V EH HH P AE F R AE IH DH IH
sveppur,s v ɛ h p ʏ r,S V EH HH P R
sver,s v ɛː r,S V EH R
sverfa,s v ɛ r v a,S V EH R V AE
sverja,s v ɛ r j a,S V EH R Y AE
sverrir,s v ɛ rː ɪ r,S V EH R IH R
sverrína,s v ɛ rː iː n a,S V EH R IH N AE
sverta,s v ɛ r̥ t a,S V EH T AE
svertingi,s v ɛ r̥ t i ɲ c ɪ,S V EH T IH IH
sverð,s v ɛ r ð,S V EH R DH
sverðfiskur,s v ɛ r ð f ɪ s k ʏ r,S V EH R DH F IH S K R
sveðja,s v ɛ ð j a,S V EH DH Y AE
sviftifall,s v ɪ f t ɪ f a t l,S V IH F T IH F AE T L
svigi,s v ɪː j ɪ,S V IH Y IH
svigna,s v ɪ k n a,S V IH K N AE
svik,s v ɪː k,S V IH K
svikari,s v ɪː k aː r ɪ,S V IH K AE R IH
svikull,s v ɪː k ʏ t l,S V IH K T L
svil,s v ɪː l,S V IH L
svili,s v ɪː l ɪ,S V IH L IH
svilkona,s v ɪ l kʰ ɔː n a,S V IH L K AO N AE
svindl,s v ɪ n t l,S V IH N T L
svindla,s v ɪ n t l a,S V IH N T L AE
svindlari,s v ɪ n t l aː r ɪ,S V IH N T L AE R IH
svipta,s v ɪ f t a,S V IH F T AE
svipur,s v ɪː p ʏ r,S V IH P R
sviss,s v ɪ sː,S V IH S
svissneskur,s v ɪ sː t n ɛ s k ʏ r,S V IH S T N EH S K R
sviti,s v ɪː t ɪ,S V IH T IH
svitna,s v ɪ h t n a,S V IH HH T N AE
svið,s v ɪː ð,S V IH DH
sviði,s v ɪː ð ɪ,S V IH DH IH
svo,s v ɔː,S V AO
svo,s ɔː,S AO
svona,s v ɔː n a,S V AO N AE
svona,s ɔː n a,S AO N AE
svunta,s v ʏ n̥ t a,S V T AE
svæfa,s v a iː v a,S V AE IH V AE
svæfi,s v a iː v ɪ,S V AE IH V IH
svæfill,s v a iː v ɪ t l,S V AE IH V IH T L
svæfing,s v a iː v i ŋ k,S V AE IH V IH NG K
svæla,s v a iː l a,S V AE IH L AE
svæði,s v a iː ð ɪ,S V AE IH DH IH
svífa,s v iː v a,S V IH V AE
svíi,s v iː ɪ,S V IH IH
svíkja,s v iː c a,S V IH AE
svín,s v iː n,S V IH N
svínakjöt,s v iː n a cʰ œː t,S V IH N AE AE T
svíri,s v iː r ɪ,S V IH R IH
svíta,s v iː t a,S V IH T AE
svívirða,s v iː v ɪ r ð a,S V IH V IH R DH AE
svíða,s v iː ð a,S V IH DH AE
svöfn,s v œ p n,S V AE P N
sykra,s ɪː k r a,S IH K R AE
sykur,s ɪː k ʏ r,S IH K R
sykurmoli,s ɪː k ʏ r m ɔː l ɪ,S IH K R M AO L IH
sykurpúði,s ɪː k ʏ r pʰ uː ð ɪ,S IH K R P UW DH IH
sykurreyr,s ɪː k ʏ r r e iː r,S IH K R R EH IH R
sykurrófa,s ɪː k ʏ r r o uː v a,S IH K R R OH UW V AE
sylgja,s ɪ l c a,S IH L AE
synd,s ɪ n t,S IH N T
synda,s ɪ n t a,S IH N T AE
syndga,s ɪ n t k a,S IH N T K AE
syndur,s ɪ n t ʏ r,S IH N T R
syngja,s i ɲ c a,S IH AE
synja,s ɪ n j a,S IH N Y AE
synjun,s ɪ n j ʏ n,S IH N Y N
syrgja,s ɪ r c a,S IH R AE
syrja,s ɪ r j a,S IH R Y AE
syrjóttur,s ɪ r j o u h t ʏ r,S IH R Y OH UW HH T R
syrta,s ɪ r̥ t a,S IH T AE
systir,s ɪ s t ɪ r,S IH S T IH R
systkin,s ɪ s t k ɪː n,S IH S T K IH N
systur,s ɪ s t ʏ r,S IH S T R
systursonur,s ɪ s t ʏ r̥ s ɔː n ʏ r,S IH S T S AO N R
sá,s a uː,S AE UW
sál,s a uː l,S AE UW L
sálarfræði,s a uː l a r f r a iː ð ɪ,S AE UW L AE R F R AE IH DH IH
sálfræði,s a u l f r a iː ð ɪ,S AE UW L F R AE IH DH IH
sálfræðilegur,s a u l f r a iː ð i l ɛː ɣ ʏ r,S AE UW L F R AE IH DH IH L EH R
sálfræðingur,s a u l f r a iː ð i ŋ k ʏ r,S AE UW L F R AE IH DH IH NG K R
sálmabók,s a u l m a p o uː k,S AE UW L M AE P OH UW K
sálmur,s a u l m ʏ r,S AE UW L M R
sálumessa,s a uː l ʏ m ɛ sː a,S AE UW L M EH S AE
sámsey,s a u m s e iː,S AE UW M S EH IH
sáning,s a uː n i ŋ k,S AE UW N IH NG K
sápa,s a uː p a,S AE UW P AE
sár,s a uː r,S AE UW R
sárasótt,s a uː r a s o u h t,S AE UW R AE S OH UW HH T
sársauki,s a u r̥ s ø yː c ɪ,S AE UW S IH
sáta,s a uː t a,S AE UW T AE
sáttmáli,s a u h t m a uː l ɪ,S AE UW HH T M AE UW L IH
sáttur,s a u h t ʏ r,S AE UW HH T R
sáð,s a uː ð,S AE UW DH
sáðfruma,s a u ð f r ʏː m a,S AE UW DH F R M AE
sáðrás,s a u ð r a u s,S AE UW DH R AE UW S
sæbjúga,s a iː p j uː a,S AE IH P Y UW AE
sæfífill,s a iː f iː v ɪ t l,S AE IH F IH V IH T L
sækja,s a iː c a,S AE IH AE
sæl,s a i l̥,S AE IH
sæla,s a iː l a,S AE IH L AE
sælgæti,s a i l c a iː t ɪ,S AE IH L AE IH T IH
sæll,s a i t l̥,S AE IH T
sæma,s a iː m a,S AE IH M AE
sæmundur,s a iː m ʏ n t ʏ r,S AE IH M N T R
sæmundína,s a iː m ʏ n t iː n a,S AE IH M N T IH N AE
sæng,s a i ŋ k,S AE IH NG K
sænska,s a i n s k a,S AE IH N S K AE
sær,s a iː r,S AE IH R
særa,s a iː r a,S AE IH R AE
sæta,s a iː t a,S AE IH T AE
sæti,s a iː t ɪ,S AE IH T IH
sætta,s a i h t a,S AE IH HH T AE
sætur,s a iː t ʏ r,S AE IH T R
sæunn,s a iː j ʏ nː,S AE IH Y N
sæða,s a iː ð a,S AE IH DH AE
sæði,s a iː ð ɪ,S AE IH DH IH
séní,s j ɛː n iː,S Y EH N IH
sér,s ɛː r,S EH R
séra,s j ɛː r a,S Y EH R AE
sérhljóð,s j ɛː r l̥ j o uː ð,S Y EH R Y OH UW DH
sérstaklega,s j ɛ r̥ s t aː k l ɛː ɣ a,S Y EH S T AE K L EH AE
sérstakur,s j ɛ r̥ s t aː k ʏ r,S Y EH S T AE K R
séríslenskur,s j ɛː r i s t l ɛ n s k ʏ r,S Y EH R IH S T L EH N S K R
sí,s iː,S IH
sía,s iː j a,S IH Y AE
síbería,s iː p ɛ r iː j a,S IH P EH R IH Y AE
síberíulerki,s iː p ɛː r iː j ʏ l ɛ r̥ c ɪ,S IH P EH R IH Y L EH IH
sídd,s i tː,S IH T
sífelldur,s iː f ɛ l t ʏ r,S IH F EH L T R
sífellt,s iː f ɛ l̥ t,S IH F EH T
síga,s iː ɣ a,S IH AE
sígaretta,s iː ɣ a r ɛ h t a,S IH AE R EH HH T AE
síki,s iː c ɪ,S IH IH
síld,s i l t,S IH L T
síma,s iː m a,S IH M AE
símaklefi,s iː m a kʰ l ɛː v ɪ,S IH M AE K L EH V IH
símasamband,s iː m a s a m p a n t,S IH M AE S AE M P AE N T
símaskrá,s iː m a s k r a uː,S IH M AE S K R AE UW
símgreiðsla,s i m k r e i ð s t l a,S IH M K R EH IH DH S T L AE
sími,s iː m ɪ,S IH M IH
símon,s iː m ɔː n,S IH M AO N
símonía,s iː m ɔː n iː j a,S IH M AO N IH Y AE
símtal,s i m tʰ aː l,S IH M T AE L
sínus,s iː n ʏ s,S IH N S
síra,s iː r a,S IH R AE
síróp,s iː r o uː p,S IH R OH UW P
sís,s iː s,S IH S
síst,s i s t,S IH S T
sítar,s iː tʰ aː r,S IH T AE R
sítróna,s iː tʰ r o uː n a,S IH T R OH UW N AE
sítrónusafi,s iː tʰ r o uː n ʏ s aː v ɪ,S IH T R OH UW N S AE V IH
sítrónusýra,s iː tʰ r o uː n ʏ s iː r a,S IH T R OH UW N S IH R AE
sívalningur,s iː v a l n i ŋ k ʏ r,S IH V AE L N IH NG K R
sívalur,s iː v aː l ʏ r,S IH V AE L R
síða,s iː ð a,S IH DH AE
síður,s iː ð ʏ r,S IH DH R
sófi,s o uː f ɪ,S OH UW F IH
sófókles,s o uː f o uː kʰ l ɛː s,S OH UW F OH UW K L EH S
sókn,s o ʊ k n̥,S OH UH K
sól,s o uː l,S OH UW L
sólarlag,s o uː l a r l aː ɣ,S OH UW L AE R L AE
sólarljós,s o uː l a r l j o uː s,S OH UW L AE R L Y OH UW S
sólbað,s o u l p aː ð,S OH UW L P AE DH
sólber,s o u l p ɛː r,S OH UW L P EH R
sólblóm,s o u l p l o uː m,S OH UW L P L OH UW M
sóldís,s o u l t iː s,S OH UW L T IH S
sóley,s o uː l e iː,S OH UW L EH IH
sólhattur,s o u l h a h t ʏ r,S OH UW L HH AE HH T R
sóli,s o uː l ɪ,S OH UW L IH
sólmyrkvi,s o u l m ɪ r̥ k v ɪ,S OH UW L M IH K V IH
sólon,s o uː l ɔ n,S OH UW L AO N
sólsetur,s o u l s ɛː t ʏ r,S OH UW L S EH T R
sólskin,s o u l s k ɪː n,S OH UW L S K IH N
sólveig,s o u l v e iː ɣ,S OH UW L V EH IH
sómalía,s o uː m a l iː j a,S OH UW M AE L IH Y AE
sónata,s o uː n aː t a,S OH UW N AE T AE
sónatína,s o uː n a tʰ iː n a,S OH UW N AE T IH N AE
sónötuform,s o uː n œː t ʏ f ɔ r m,S OH UW N AE T F AO R M
sópa,s o uː p a,S OH UW P AE
sópur,s o uː p ʏ r,S OH UW P R
sót,s o uː t,S OH UW T
sótt,s o u h t,S OH UW HH T
sótthreinsa,s o u h t r̥ e i n s a,S OH UW HH T EH IH N S AE
sóttir,s o u h t ɪ r,S OH UW HH T IH R
sóun,s o uː ʏ n,S OH UW N
sög,s œː ɣ,S AE
sögn,s œ k n,S AE K N
sögumaður,s œː ɣ ʏ m aː ð ʏ r,S AE M AE DH R
sögur,s œː ɣ ʏ r,S AE R
söguríkur,s œː ɣ ʏ r iː k ʏ r,S AE R IH K R
sögusögn,s œː ɣ ʏ s œ k n,S AE S AE K N
sök,s œː k,S AE K
sökk,s œ h k,S AE HH K
sökka,s œ h k a,S AE HH K AE
sökkull,s œ h k ʏ t l,S AE HH K T L
sökkva,s œ h k v a,S AE HH K V AE
söl,s œː l,S AE L
sölt,s œ l̥ t,S AE T
söluskattur,s œː l ʏ s k a h t ʏ r,S AE L S K AE HH T R
sölvi,s œ l v ɪ,S AE L V IH
söngkona,s ø y ŋ k kʰ ɔː n a,S NG K K AO N AE
söngur,s ø y ŋ k ʏ r,S NG K R
söngvari,s ø y ŋ k v aː r ɪ,S NG K V AE R IH
sönnun,s œ nː ʏ n,S AE N N
söðull,s œː ð ʏ t l,S AE DH T L
súkkulaði,s u h k ʏ l aː ð ɪ,S UW HH K L AE DH IH
súld,s u l t,S UW L T
súpa,s uː p a,S UW P AE
súr,s uː r,S UW R
súra,s uː r a,S UW R AE
súrkál,s u r̥ kʰ a uː l,S UW K AE UW L
súrmjólk,s u r m j o u l̥ k,S UW R M Y OH UW K
sút,s uː t,S UW T
súta,s uː t a,S UW T AE
sútari,s uː t a r ɪ,S UW T AE R IH
sútun,s uː t ʏ n,S UW T N
sýgill,s iː j ɪ t l,S IH Y IH T L
sýki,s iː c ɪ,S IH IH
sýkill,s iː c ɪ t l,S IH IH T L
sýking,s iː c i ŋ k,S IH IH NG K
sýkja,s iː c a,S IH AE
sýkn,s i h k n,S IH HH K N
sýkna,s i h k n a,S IH HH K N AE
sýn,s iː n,S IH N
sýna,s iː n a,S IH N AE
sýning,s iː n i ŋ k,S IH N IH NG K
sýnishorn,s iː n ɪ s h ɔ r t n,S IH N IH S HH AO R T N
sýnishorn,s iː n ɪ s h ɔ t n,S IH N IH S HH AO T N
sýnn,s i t n,S IH T N
sýr,s iː r,S IH R
sýra,s iː r a,S IH R AE
sýrena,s iː r ɛː n a,S IH R EH N AE
sýrland,s i r l a n t,S IH R L AE N T
tabú,tʰ aː p uː,T AE P UW
tafl,tʰ a p l,T AE P L
tafla,tʰ a p l a,T AE P L AE
tafnið,tʰ a p n ɪ ð,T AE P N IH DH
tagga,tʰ a kː a,T AE K AE
tagl,tʰ a k l,T AE K L
tak,tʰ aː k,T AE K
taka,tʰ aː k a,T AE K AE
tal,tʰ aː l,T AE L
tala,tʰ aː l a,T AE L AE
talenta,tʰ a l ɛ n̥ t a,T AE L EH T AE
talmynd,tʰ a l m ɪ n t,T AE L M IH N T
talsmaður,tʰ a l s m aː ð ʏ r,T AE L S M AE DH R
tamur,tʰ aː m ʏ r,T AE M R
tangi,tʰ a u ɲ c ɪ,T AE UW IH
tankur,tʰ a u ŋ̊ k ʏ r,T AE UW K R
tankur,tʰ a ŋ̊ k ʏ r,T AE K R
tannhvalur,tʰ a nː kʰ v aː l ʏ r,T AE N K V AE L R
tannhvalur,tʰ a nː xʷ aː l ʏ r,T AE N AE L R
tanta,tʰ a n̥ t a,T AE T AE
tap,tʰ aː p,T AE P
tapa,tʰ aː p a,T AE P AE
tappatogari,tʰ a h p a tʰ ɔː ɣ a r ɪ,T AE HH P AE T AO AE R IH
tappi,tʰ a h p ɪ,T AE HH P IH
tara,tʰ aː r a,T AE R AE
tarfur,tʰ a r v ʏ r,T AE R V R
taska,tʰ a s k a,T AE S K AE
tattóvera,tʰ aʰ t o u v ɛ r a,T AE T OH UW V EH R AE
tattú,tʰ a h t uː,T AE HH T UW
tau,tʰ ø yː,T
taug,tʰ ø yː ɣ,T
taugafræði,tʰ ø yː ɣ a f r a iː ð ɪ,T AE F R AE IH DH IH
taugakerfi,tʰ ø yː ɣ a cʰ ɛ r v ɪ,T AE EH R V IH
taumur,tʰ ø yː m ʏ r,T M R
taut,tʰ ø yː t,T T
tauta,tʰ ø yː t a,T T AE
taíland,tʰ a iː l a n t,T AE IH L AE N T
tað,tʰ aː ð,T AE DH
te,tʰ ɛː,T EH
tefja,tʰ ɛ v j a,T EH V Y AE
tefla,tʰ ɛ p l a,T EH P L AE
tegra,tʰ ɛ ɣ r a,T EH R AE
tegrun,tʰ ɛ ɣ r ʏ n,T EH R N
tegund,tʰ ɛː ɣ ʏ n t,T EH N T
tegur,tʰ ɛː ɣ ʏ r,T EH R
teigur,tʰ e iː ɣ ʏ r,T EH IH R
teikn,tʰ e i h k n,T EH IH HH K N
teikna,tʰ e i h k n a,T EH IH HH K N AE
teikning,tʰ e i h k n i ŋ k,T EH IH HH K N IH NG K
teinóttur,tʰ e iː n o u h t ʏ r,T EH IH N OH UW HH T R
teista,tʰ e i s t a,T EH IH S T AE
telja,tʰ ɛ l j a,T EH L Y AE
telma,tʰ ɛ l m a,T EH L M AE
telpa,tʰ ɛ l̥ p a,T EH P AE
temja,tʰ ɛ m j a,T EH M Y AE
tengdadóttir,tʰ e i ŋ t a t o u h t ɪ r,T EH IH NG T AE T OH UW HH T IH R
tengill,tʰ e i ɲ c ɪ t l,T EH IH IH T L
tenging,tʰ e i ɲ c i ŋ k,T EH IH IH NG K
tengja,tʰ e i ɲ c a,T EH IH AE
teningur,tʰ ɛː n i ŋ k ʏ r,T EH N IH NG K R
tennis,tʰ ɛ nː ɪ s,T EH N IH S
teppa,tʰ ɛ h p a,T EH HH P AE
teppi,tʰ ɛ h p ɪ,T EH HH P IH
tepra,tʰ ɛː p r a,T EH P R AE
teskeið,tʰ ɛː s k e iː ð,T EH S K EH IH DH
testósterón,tʰ ɛ s t o uː s t ɛː r o uː n,T EH S T OH UW S T EH R OH UW N
textavarp,tʰ ɛ x s t a v a r̥ p,T EH S T AE V AE P
teygja,tʰ e iː j a,T EH IH Y AE
teygjanlegur,tʰ e iː j a n l ɛː ɣ ʏ r,T EH IH Y AE N L EH R
teygjanleiki,tʰ e iː j a n l e iː c ɪ,T EH IH Y AE N L EH IH IH
teygjubyssa,tʰ e iː j ʏ p ɪ sː a,T EH IH Y P IH S AE
teygjudýr,tʰ e iː j ʏ t iː r,T EH IH Y T IH R
teygjulak,tʰ e iː j ʏ l aː k,T EH IH Y L AE K
teygjustökk,tʰ e iː j ʏ s t œ h k,T EH IH Y S T AE HH K
teðja,tʰ ɛ ð j a,T EH DH Y AE
thorarensen,tʰ o uː r aː r ɛ n s ɛ nː,T OH UW R AE R EH N S EH N
thorlacius,tʰ ɔ r l a s iː j ʏ s,T AO R L AE S IH Y S
thoroddsen,tʰ o uː r ɔ tː s ɛ nː,T OH UW R AO T S EH N
tif,tʰ ɪː v,T IH V
tiggi,tʰ ɪ cː ɪ,T IH IH
tigl,tʰ ɪ k l,T IH K L
tign,tʰ ɪ k n,T IH K N
tigna,tʰ ɪ k n a,T IH K N AE
tignarlegur,tʰ ɪ k n a r l ɛː ɣ ʏ r,T IH K N AE R L EH R
til,tʰ ɪː l,T IH L
tilboð,tʰ ɪ l p ɔː ð,T IH L P AO DH
tilfinning,tʰ ɪ l f ɪ nː i ŋ k,T IH L F IH N IH NG K
tilfinningalaus,tʰ ɪ l f ɪ nː i ŋ k a l ø yː s,T IH L F IH N IH NG K AE L S
tilfinningalegur,tʰ ɪ l f ɪ nː i ŋ k a l ɛː ɣ ʏ r,T IH L F IH N IH NG K AE L EH R
tilfinningaleysi,tʰ ɪ l f ɪ nː i ŋ k a l e iː s ɪ,T IH L F IH N IH NG K AE L EH IH S IH
tilfinninganæmur,tʰ ɪ l f ɪ nː i ŋ k a n a iː m ʏ r,T IH L F IH N IH NG K AE N AE IH M R
tilfinningasamur,tʰ ɪ l f ɪ nː i ŋ k a s aː m ʏ r,T IH L F IH N IH NG K AE S AE M R
tilgangsfall,tʰ ɪ l k a u ŋ k s f a t l,T IH L K AE UW NG K S F AE T L
tilgangur,tʰ ɪ l k a u ŋ k ʏ r,T IH L K AE UW NG K R
tilkynning,tʰ ɪ l cʰ ɪ nː i ŋ k,T IH L IH N IH NG K
tillit,tʰ ɪ l l ɪː t,T IH L L IH T
tilraun,t ɪ l r ø yː n,T IH L R N
tiltaka,tʰ ɪː l tʰ aː k a,T IH L T AE K AE
tiltekinn,tʰ ɪː l tʰ ɛː c ɪ nː,T IH L T EH IH N
tiltekt,tʰ ɪː l tʰ ɛ x t,T IH L T EH T
tilviljun,tʰ ɪ l v ɪ l j ʏ n,T IH L V IH L Y N
tilviljunarkenndur,tʰ ɪ l v ɪ l j ʏ n a r cʰ ɛ n t ʏ r,T IH L V IH L Y N AE R EH N T R
tilvitnun,tʰ ɪ l v ɪ h t n ʏ n,T IH L V IH HH T N N
tilvísunarfornafn,tʰ ɪ l v iː s ʏː n a r f ɔ r n a p n,T IH L V IH S N AE R F AO R N AE P N
timburmaður,tʰ ɪ m p ʏ r m aː ð ʏ r,T IH M P R M AE DH R
tin,tʰ ɪː n,T IH N
tinda,tʰ ɪ n t a,T IH N T AE
tindur,tʰ ɪ n t ʏ r,T IH N T R
tinna,tʰ ɪ nː a,T IH N AE
tipla,tʰ ɪ h p l a,T IH HH P L AE
titrari,tʰ ɪː t r a r ɪ,T IH T R AE R IH
titringur,tʰ ɪː t r i ŋ k ʏ r,T IH T R IH NG K R
tittlingur,tʰ ɪ h t l i ŋ k ʏ r,T IH HH T L IH NG K R
tittur,tʰ ɪ h t ʏ r,T IH HH T R
tjakkur,tʰ j a h k ʏ r,T Y AE HH K R
tjald,tʰ j a l t,T Y AE L T
tjaldur,tʰ j a l t ʏ r,T Y AE L T R
tjalli,tʰ j a lː ɪ,T Y AE L IH
tjara,tʰ j aː r a,T Y AE R AE
tjarga,tʰ j a r k a,T Y AE R K AE
tjarnablaðka,tʰ j a r t n a p l a ð k a,T Y AE R T N AE P L AE DH K AE
tjarnastör,tʰ j a r t n a s t œː r,T Y AE R T N AE S T AE R
tjull,tʰ j ʏ lː,T Y L
tjá,tʰ j a uː,T Y AE UW
tjákn,tʰ j a u h k n,T Y AE UW HH K N
tjása,tʰ j a uː s a,T Y AE UW S AE
tjón,tʰ j o uː n,T Y OH UW N
toddi,tʰ ɔ tː ɪ,T AO T IH
tog,tʰ ɔː ɣ,T AO
toga,tʰ ɔː ɣ a,T AO AE
togi,tʰ ɔː j ɪ,T AO Y IH
togna,tʰ ɔ k n a,T AO K N AE
tognun,tʰ ɔ k n ʏ n,T AO K N N
tokkata,tʰ ɔ h k aː t a,T AO HH K AE T AE
tollera,tʰ ɔ lː ɛː r a,T AO L EH R AE
tollskýrsla,tʰ ɔ t l̥ s c i r̥ s t l a,T AO T S IH S T L AE
tollur,tʰ ɔ t l ʏ r,T AO T L R
tollvirði,t ɔ t l v ɪ r ð ɪ,T AO T L V IH R DH IH
tomma,tʰ ɔ mː a,T AO M AE
toppur,tʰ ɔ h p ʏ r,T AO HH P R
tordýfill,tʰ ɔ r t iː v ɪ l̥,T AO R T IH V IH
torf,tʰ ɔ r v,T AO R V
torfa,tʰ ɔ r v a,T AO R V AE
torfi,tʰ ɔ r v ɪ,T AO R V IH
torg,tʰ ɔ r k,T AO R K
torkenna,tʰ ɔ r̥ cʰ ɛ nː a,T AO EH N AE
torvelda,tʰ ɔ r v ɛ l t a,T AO R V EH L T AE
torveldi,tʰ ɔ r v ɛ l t ɪ,T AO R V EH L T IH
torveldur,tʰ ɔ r v ɛ l t ʏ r,T AO R V EH L T R
tossa,tʰ ɔ sː a,T AO S AE
tossi,tʰ ɔ sː ɪ,T AO S IH
tota,tʰ ɔː t a,T AO T AE
traf,tʰ r aː v,T R AE V
traktor,tʰ r a x t ɔ r,T R AE T AO R
traust,tʰ r ø y s t,T R S T
traustur,tʰ r ø y s t ʏ r,T R S T R
trefill,tʰ r ɛː v ɪ t l,T R EH V IH T L
trefjasóley,tʰ r ɛ v j a s o uː l e iː,T R EH V Y AE S OH UW L EH IH
trega,tʰ r ɛː ɣ a,T R EH AE
tregi,tʰ r e iː j ɪ,T R EH IH Y IH
tregur,tʰ r ɛː ɣ ʏ r,T R EH R
tregða,tʰ r ɛ ɣ ð a,T R EH DH AE
trekkja,tʰ r ɛ h c a,T R EH HH AE
trekt,tʰ r ɛ x t,T R EH T
tremmi,tʰ r ɛ mː ɪ,T R EH M IH
treyja,tʰ r e iː j a,T R EH IH Y AE
treysta,tʰ r e i s t a,T R EH IH S T AE
trikk,tʰ r ɪ h k,T R IH HH K
trimma,tʰ r ɪ mː a,T R IH M AE
trippi,tʰ r ɪ h p ɪ,T R IH HH P IH
trissa,tʰ r ɪ sː a,T R IH S AE
tristan,tʰ r ɪ s t a n,T R IH S T AE N
trjóna,tʰ r j o uː n a,T R Y OH UW N AE
trog,tʰ r ɔː ɣ,T R AO
troga,tʰ r ɔː ɣ a,T R AO AE
trommari,tʰ r ɔ mː aː r ɪ,T R AO M AE R IH
trommuleikari,tʰ r ɔ mː ʏ l e iː k aː r ɪ,T R AO M L EH IH K AE R IH
tromp,tʰ r ɔ m̥ p,T R AO P
trompet,tʰ r ɔ m̥ p ɛː t,T R AO P EH T
troða,tʰ r ɔː ð a,T R AO DH AE
trufla,tʰ r ʏ p l a,T R P L AE
trumba,tʰ r ʏ m p a,T R M P AE
trunta,t r ʏ n̥ t a,T R T AE
trygging,tʰ r ɪ cː i ŋ k,T R IH IH NG K
tryggja,tʰ r ɪ cː a,T R IH AE
tryggur,tʰ r ɪ kː ʏ r,T R IH K R
tryggvi,tʰ r ɪ k v ɪ,T R IH K V IH
tryggvína,tʰ r ɪ k v iː n a,T R IH K V IH N AE
tryggð,tʰ r ɪ ɣ ð,T R IH DH
trymbill,tʰ r ɪ m p ɪ t l,T R IH M P IH T L
tryppanál,tʰ r ɪ h p a n a uː l,T R IH HH P AE N AE UW L
tré,tʰ r j ɛː,T R Y EH
tréblásturshljóðfæri,tʰ r j ɛː p l a u s t ʏ r̥ s l̥ j o u ð f a iː r ɪ,T R Y EH P L AE UW S T S Y OH UW DH F AE IH R IH
trélitur,tʰ r j ɛː l ɪː t ʏ r,T R Y EH L IH T R
trésmiðja,tʰ r j ɛː s m ɪ ð j a,T R Y EH S M IH DH Y AE
trésmiður,tʰ r j ɛː s m ɪː ð ʏ r,T R Y EH S M IH DH R
trésmíði,tʰ r j ɛː s m iː ð ɪ,T R Y EH S M IH DH IH
tréspíri,tʰ r j ɛː s p iː r ɪ,T R Y EH S P IH R IH
tríóla,tʰ r iː j o uː l a,T R IH Y OH UW L AE
tríósónata,tʰ r iː j o uː s o uː n aː t a,T R IH Y OH UW S OH UW N AE T AE
trójuhestur,tʰ r o uː j ʏ h ɛ s t ʏ r,T R OH UW Y HH EH S T R
tröll,tʰ r œ t l,T R AE T L
tröllatré,tʰ r œ t l a tʰ r j ɛː,T R AE T L AE T R Y EH
tröllaukinn,tʰ r œ t l ø yː c ɪ n,T R AE T L IH N
tröllavíðir,tʰ r œ t l a v iː ð ɪ r,T R AE T L AE V IH DH IH R
tröllkona,tʰ r œ t l kʰ ɔː n a,T R AE T L K AO N AE
tröð,tʰ r œː ð,T R AE DH
trú,tʰ r̥ uː,T UW
trúa,tʰ r uː a,T R UW AE
trúarjátning,tʰ r uː a r j a u h t n i ŋ k,T R UW AE R Y AE UW HH T N IH NG K
trúarlegur,tʰ r uː a r l ɛː ɣ ʏ r,T R UW AE R L EH R
trúfélag,tʰ r uː f j ɛː l aː ɣ,T R UW F Y EH L AE
trúlegur,t r uː l ɛː ɣ ʏ r,T R UW L EH R
trúlofa,tʰ r uː l ɔ v a,T R UW L AO V AE
trúr,t r uː r,T R UW R
trúss,tʰ r u sː,T R UW S
trúður,tʰ r uː ð ʏ r,T R UW DH R
trýni,tʰ r iː n ɪ,T R IH N IH
tugabrot,tʰ ʏː ɣ a p r ɔː t,T AE P R AO T
tugur,tʰ ʏː ɣ ʏ r,T R
tuldra,tʰ ʏ l t r a,T L T R AE
tuldur,tʰ ʏ l t ʏ r,T L T R
tumi,tʰ ʏː m ɪ,T M IH
tunga,tʰ u ŋ k a,T UW NG K AE
tungl,tʰ u ŋ l,T UW NG L
tungljurt,tʰ u ŋ l j ʏ r̥ t,T UW NG L Y T
tungumál,tʰ u ŋ k ʏ m a uː l,T UW NG K M AE UW L
turn,tʰ ʏ r t n,T R T N
tuska,tʰ ʏ s k a,T S K AE
tuskulegur,tʰ ʏ s k ʏ l ɛː ɣ ʏ r,T S K L EH R
tveir,tʰ v e iː r,T V EH IH R
tvenna,tʰ v ɛ nː a,T V EH N AE
tvinna,t v ɪ nː a,T V IH N AE
tvinni,t v ɪ nː ɪ,T V IH N IH
tvistur,tʰ v ɪ s t ʏ r,T V IH S T R
tvisvar,tʰ v ɪː s v aː r,T V IH S V AE R
tvíbaka,tʰ v iː p aː k a,T V IH P AE K AE
tvíburi,tʰ v iː p ʏː r ɪ,T V IH P R IH
tvíhliða,tʰ v iː l̥ ɪː ð a,T V IH IH DH AE
