word,ipa,ARPAbet
uzdržavati,u z d r ʒ ǎː ʋ a t i,UW Z D R ZH AE T IH
uzdržljiv,u z d ř ʒ ʎ i ʋ,UW Z D ZH IH
uzdržljivost,u z d ř ʒ ʎ i ʋ oː s t,UW Z D ZH IH OH S T
uzduž,û z d uː ʒ,Z D UW ZH
uzet,û z eː t,Z EH T
uzeti,ǔ z eː t i,Z EH T IH
uzetost,û z eː t oː s t,Z EH T OH S T
uzgajati,u z ɡ ǎː j a t i,UW Z G Y AE T IH
uzgojiti,u z ɡ ǒ j i t i,UW Z G Y IH T IH
uzgred,û z ɡ r eː d,Z G R EH D
uzgredan,û z ɡ r eː d a n,Z G R EH D AE N
uzgredice,ǔ z ɡ r e d i t͡s eː,Z G R EH D IH EH
uzgredno,û z ɡ r eː d n o,Z G R EH D N OH
uzica,û z i t͡s a,Z IH AE
uzimati,ǔ z i m a t i,Z IH M AE T IH
uzjahati,ǔ z j a x a t i,Z Y AE AE T IH
uzjahivati,u z j a x ǐː ʋ a t i,UW Z Y AE AE T IH
uzjašiti,ǔ z j a ʃ i t i,Z Y AE SH IH T IH
uzletati,u z l ěː t a t i,UW Z L T AE T IH
uzleteti,u z l ě t e t i,UW Z L T EH T IH
uzletjeti,u z l ě t j e t i,UW Z L T Y EH T IH
uzlijetati,u z l i j ěː t a t i,UW Z L IH Y T AE T IH
uzmaknuti,u z m ǎ k n u t i,UW Z M K N UW T IH
uzmaći,ǔ z m a t͡ɕ i,Z M AE IH
uzmicati,ǔ z m i t͡s a t i,Z M IH AE T IH
uznemiravati,u z n e m i r ǎː ʋ a t i,UW Z N EH M IH R AE T IH
uznemiriti,u z n e m ǐː r i t i,UW Z N EH M R IH T IH
uznik,û z n iː k,Z N IH K
uzor,ǔː z o r,Z OH R
uzorak,ǔː z o r a k,Z OH R AE K
uzoran,ǔː z oː r a n,Z OH R AE N
uzorati,u z ǒ r a t i,UW Z R AE T IH
uzoravati,u z o r ǎː ʋ a t i,UW Z OH R AE T IH
uzorno,ǔː z oː r n o,Z OH R N OH
uzrečica,ǔ z r e t͡ʃ i t͡s a,Z R EH CH IH AE
uzrok,ǔ z r o k,Z R OH K
uzrokovati,ǔː z r o k o ʋ a t i,Z R OH K OH AE T IH
uzročan,ǔ z r o t͡ʃ a n,Z R OH CH AE N
uzrujati,u z r ǔ j a t i,UW Z R Y AE T IH
uzrujavati,u z r u j ǎː ʋ a t i,UW Z R UW Y AE T IH
uzurpator,u z ǔ r p aː t o r,UW Z R P AE T OH R
uzverati,u z ʋ ě r a t i,UW Z R AE T IH
uzvik,û z ʋ iː k,Z IH K
uzvikivati,u z ʋ i k ǐː ʋ a t i,UW Z IH K AE T IH
uzviknuti,u z ʋ ǐː k n u t i,UW Z K N UW T IH
uzvisiti,u z ʋ ǐː s i t i,UW Z S IH T IH
uzvišen,ǔ z ʋ iː ʃ e n,Z IH SH EH N
uzvišeno,ǔ z ʋ iː ʃ e n o,Z IH SH EH N OH
uzvodno,ǔ z ʋ o d n o,Z OH D N OH
uzvrat,û z ʋ r aː t,Z R AE T
ući,ûː t͡ɕ i,IH
učen,û t͡ʃ e n,CH EH N
učenica,û t͡ʃ e n i t͡s a,CH EH N IH AE
učenik,û t͡ʃ e n iː k,CH EH N IH K
učenički,û t ʃ e n i t ʃ k i,T SH EH N IH T SH K IH
učenički,û t ʃ e n i t ʃ k iː,T SH EH N IH T SH K IH
učenjak,u t͡ʃ ě ɲ aː k,UW CH AE K
učenje,ǔ t͡ʃ eː ɲ e,CH EH EH
učenost,û t͡ʃ e n oː s t,CH EH N OH S T
učesnica,ǔ t͡ʃ e s n i t͡s a,CH EH S N IH AE
učesnik,ǔ t͡ʃ e s n iː k,CH EH S N IH K
učestvovati,ǔ t͡ʃ e s t ʋ o ʋ a t i,CH EH S T OH AE T IH
učešće,ǔ t͡ʃ eː ʃ t͡ɕ e,CH EH SH EH
učilište,ǔ t͡ʃ i l iː ʃ t e,CH IH L IH SH T EH
učinak,ǔ t͡ʃ i n a k,CH IH N AE K
učiniti,u t͡ʃ ǐ n i t i,UW CH N IH T IH
učinkovit,u t͡ʃ i ŋ k ǒ ʋ i t,UW CH IH NG K IH T
učinkovito,u t͡ʃ i ŋ k ǒ ʋ i t o,UW CH IH NG K IH T OH
učionica,u t͡ʃ i ǒː n i t͡s a,UW CH IH N IH AE
učitelj,ǔ t͡ʃ i t e ʎ,CH IH T EH
učiteljski,ǔ t ʃ i t e ʎ s k i,T SH IH T EH S K IH
učiteljski,ǔ t ʃ i t e ʎ s k iː,T SH IH T EH S K IH
učiti,ǔ t͡ʃ i t i,CH IH T IH
učlaniti,u t͡ʃ l ǎː n i t i,UW CH L N IH T IH
učlanjivati,u t͡ʃ l a ɲ ǐː ʋ a t i,UW CH L AE AE T IH
učtiv,ǔ t͡ʃ t i ʋ,CH T IH
učvrstiti,u t͡ʃ ʋ ř̩ː s t i t i,UW CH S T IH T IH
učvršćivati,u t͡ʃ ʋ r ʃ t͡ɕ ǐː ʋ a t i,UW CH R SH AE T IH
uš,ûː ʃ,SH
ušetati,u ʃ ěː t a t i,UW SH T AE T IH
ušica,ǔ ʃ i t͡s a,SH IH AE
ušiljiti,u ʃ ǐː ʎ i t i,UW SH IH T IH
ušteda,û ʃ t e d a,SH T EH D AE
uštedeti,u ʃ t ěː d e t i,UW SH T D EH T IH
uštedjeti,u ʃ t ěː d j e t i,UW SH T D Y EH T IH
ušteđevina,u ʃ t e d͡ʑ ě ʋ i n a,UW SH T EH IH N AE
ušteđivati,u ʃ t e d͡ʑ ǐː ʋ a t i,UW SH T EH AE T IH
uštinuti,u ʃ t ǐː n u t i,UW SH T N UW T IH
uštipak,ǔ ʃ t i p a k,SH T IH P AE K
ušuškati,ǔ ʃ u ʃ k a t i,SH UW SH K AE T IH
ušuškavati,u ʃ u ʃ k ǎː ʋ a t i,UW SH UW SH K AE T IH
ušće,ûː ʃ t͡ɕ e,SH EH
užas,û ʒ aː s,ZH AE S
užasan,û ʒ aː s a n,ZH AE S AE N
užasno,û ʒ aː s n o,ZH AE S N OH
užitak,u ʒ ǐː t a k,UW ZH T AE K
užiti,ǔ ʒ i t i,ZH IH T IH
uživalac,u ʒ ǐ ʋ a l a t͡s,UW ZH AE L AE
uživatelj,u ʒ ǐ ʋ a t e ʎ,UW ZH AE T EH
uživati,u ʒ ǐː ʋ a t i,UW ZH AE T IH
uživo,û ʒ iː ʋ o,ZH IH OH
užurbanost,ǔ ʒ u r b aː n oː s t,ZH UW R B AE N OH S T
užurbati,ǔ ʒ u r b a t i,ZH UW R B AE T IH
užurbavati,u ʒ u r b ǎː ʋ a t i,UW ZH UW R B AE T IH
v,ʋ,
vaditi,ʋ â d i t i,D IH T IH
vadičep,ʋ ǎ d i t͡ʃ e p,D IH CH EH P
vaga,ʋ ǎː ɡ a,G AE
vagati,ʋ ǎː ɡ a t i,G AE T IH
vagina,ʋ a ɡ ǐː n a,AE G N AE
vagnuti,ʋ ǎː ɡ n u t i,G N UW T IH
vagon,ʋ ǎ ɡ oː n,G OH N
vajda,ʋ ǎ j d a,Y D AE
vajkada,ʋ a j k a d a,AE Y K AE D AE
vakcina,ʋ a k t͡s ǐː n a,AE K N AE
vakuf,ʋ â k u f,K UW F
val,ʋ âː l,L
vala,ʋ ǎ l aː,L AE
valjak,ʋ ǎː ʎ a k,AE K
valjati,ʋ ǎ ʎ a t i,AE T IH
valjati,ʋ ǎː ʎ a t i,AE T IH
valjda,ʋ ǎ ʎ d a,D AE
valovit,ʋ a l ǒ ʋ i t,AE L IH T
valovito,v a l ŏ v i t,V AE L V IH T
valuta,ʋ a l ǔː t a,AE L T AE
vama,ʋ â m a,M AE
vampir,ʋ ǎ m p iː r,M P IH R
vampirski,ʋ ǎ m p iː r s k iː,M P IH R S K IH
van,ʋ â n,N
van,ʋ âː n,N
vandalizam,ʋ a n d a l ǐ z a m,AE N D AE L Z AE M
vani,ʋ ǎ n i,N IH
vanjski,ʋ ǎ ɲ s k iː,S K IH
vanka,ʋ âː n k a,N K AE
vanzemaljac,ʋ a n z e m ǎː ʎ a t͡s,AE N Z EH M AE
vapnen,ʋ ǎ p n e n,P N EH N
vapno,ʋ ǎː p n o,P N OH
var,ʋ âː r,R
varalica,ʋ â r a l i t͡s a,R AE L IH AE
varati,ʋ â r a t i,R AE T IH
varav,ʋ â r a ʋ,R AE
varga,ʋ âː r ɡ a,R G AE
variola,v̞ a r i ô̞ː l a,V AE R IH L AE
variola,v̞ a r ǐ o̞ː l a,V AE R L AE
variti,ʋ ǎː r i t i,R IH T IH
varka,ʋ âː r k a,R K AE
varljiv,ʋ ǎ r ʎ i ʋ,R IH
varoš,v aː r o ʃ,V AE R OH SH
varvarski,ʋ ǎ r ʋ a r s k i,R AE R S K IH
varvarski,ʋ ǎ r ʋ a r s k iː,R AE R S K IH
varšava,ʋ ǎ r ʃ a ʋ a,R SH AE AE
vas,ʋ âː s,S
vaseljenski,ʋ a s ě ʎ eː n s k iː,AE S EH N S K IH
vatikan,ʋ â t i k aː n,T IH K AE N
vatra,ʋ â t r a,T R AE
vatren,ʋ â t r e n,T R EH N
vatrogasac,ʋ a t r o ɡ ǎː s a t͡s,AE T R OH G S AE
vatromet,ʋ â t r o m eː t,T R OH M EH T
vavek,ʋ â ʋ eː k,EH K
vavijek,ʋ â ʋ i j e k,IH Y EH K
vaza,ʋ ǎː z a,Z AE
vazal,ʋ ǎ z aː l,Z AE L
vazalstvo,ʋ a z ǎː l s t ʋ o,AE Z L S T OH
vazda,ʋ ȁ z d a,Z D AE
vazdan,ʋ â z d aː n,Z D AE N
vazduh,ʋ ǎ z d uː x,Z D UW
vaš,ʋ â ʃ,SH
vaš,ʋ âː ʃ,SH
vašar,ʋ ǎː ʃ a r,SH AE R
vašmašina,ʋ â ʃ m a ʃ iː n a,SH M AE SH IH N AE
važan,ʋ ǎː ʒ a n,ZH AE N
važiti,ʋ ǎː ʒ i t i,ZH IH T IH
važno,ʋ âː ʒ n o,ZH N OH
važnost,ʋ ǎː ʒ n oː s t,ZH N OH S T
vedar,ʋ ê d a r,D AE R
vedrina,ʋ e d r ǐ n a,EH D R N AE
vedro,ʋ e d r̩ o,EH D R OH
vedski,ʋ êː d s k iː,D S K IH
vegetacija,ʋ e ɡ e t ǎː t͡s i j a,EH G EH T IH Y AE
vegetacijski,ʋ e ɡ e t ǎː t͡s iː j s k iː,EH G EH T IH Y S K IH
vegetarijanac,ʋ e ɡ e t a r i j ǎː n a t͡s,EH G EH T AE R IH Y N AE
vegetarijanski,ʋ e ɡ e t a r ǐ j aː n s k i,EH G EH T AE R Y AE N S K IH
vegetarijanski,ʋ e ɡ e t a r ǐ j aː n s k iː,EH G EH T AE R Y AE N S K IH
vejati,ʋ ê j a t i,Y AE T IH
veker,ʋ ê k e r,K EH R
vekerica,ʋ ê k e r i t͡s a,K EH R IH AE
velaran,ʋ ě l aː r a n,L AE R AE N
veleposlanica,ʋ e l e p ǒ s l a n i t͡s a,EH L EH P S L AE N IH AE
veleposlanik,ʋ e l e p o s l ǎ n iː k,EH L EH P OH S L N IH K
veleposlanstvo,ʋ e l e p o s l ǎː n s t ʋ o,EH L EH P OH S L N S T OH
velik,ʋ ě l i k,L IH K
velikaš,ʋ e l ǐ k aː ʃ,EH L K AE SH
velikaški,ʋ e l ǐ k aː ʃ k i,EH L K AE SH K IH
velikaški,ʋ e l ǐ k aː ʃ k iː,EH L K AE SH K IH
velikodušan,ʋ e l i k ǒ d u ʃ a n,EH L IH K D UW SH AE N
velikodušno,ʋ e l i k ǒ d u ʃ n o,EH L IH K D UW SH N OH
velikodušnost,ʋ e l i k ǒ d u ʃ n oː s t,EH L IH K D UW SH N OH S T
velim,ʋ ě l iː m,L IH M
veličina,ʋ e l i t͡ʃ ǐ n a,EH L IH CH N AE
veljača,ʋ ě ʎ a t͡ʃ a,AE CH AE
veljački,ʋ ě ʎ a t͡ʃ k iː,AE CH K IH
velmoža,ʋ ě l m o ʒ a,L M OH ZH AE
velški,ʋ ê l ʃ k iː,L SH K IH
ven,v æ n,V N
vena,ʋ ěː n a,N AE
venac,ʋ ěː n a t͡s,N AE
vende,v æ n d e,V N D EH
venecija,ʋ ě n eː t͡s i j a,N EH IH Y AE
venera,ʋ ě n e r a,N EH R AE
venerični,ʋ e n ě r i t͡ʃ n iː,EH N R IH CH N IH
venerolog,ʋ e n e r ǒ l o ɡ,EH N EH R L OH G
venerologija,ʋ e n e r o l ǒ ɡ i j a,EH N EH R OH L G IH Y AE
venozan,ʋ ě n oː z a n,N OH Z AE N
venski,ʋ ěː n s k iː,N S K IH
ventil,ʋ ě n t iː l,N T IH L
ventilacija,ʋ e n t i l ǎː t͡s i j a,EH N T IH L IH Y AE
ventilacijski,ʋ e n t i l ǎː t͡s iː j s k iː,EH N T IH L IH Y S K IH
ventilator,ʋ e n t ǐ l aː t o r,EH N T L AE T OH R
ventilirati,ʋ e n t i l ǐː r a t i,EH N T IH L R AE T IH
ventrilokvist,ʋ e n t r i l ǒ k ʋ i s t,EH N T R IH L K IH S T
venuti,ʋ ě n u t i,N UW T IH
venčanica,ʋ e n t͡ʃ ǎ n i t͡s a,EH N CH N IH AE
venčanje,ʋ e n t͡ʃ ǎː ɲ e,EH N CH EH
venčati,ʋ ě n t͡ʃ a t i,N CH AE T IH
venčavati,ʋ e n t͡ʃ ǎː ʋ a t i,EH N CH AE T IH
venčić,ʋ ě n t͡ʃ i t͡ɕ,N CH IH
veo,ʋ ê o,OH
veoma,ʋ ě o m a,OH M AE
vepar,ʋ ê p a r,P AE R
veprina,ʋ ê p r i n a,P R IH N AE
veprina,ʋ ě p r i n a,P R IH N AE
veprovac,ʋ ě p r o ʋ a t͡s,P R OH AE
veprovina,ʋ ě p r o ʋ i n a,P R OH IH N AE
vera,ʋ ê r a,R AE
vera,ʋ êː r a,R AE
veran,ʋ ěː r a n,R AE N
veranda,ʋ ě r aː n d a,R AE N D AE
verati,ʋ ě r a t i,R AE T IH
verač,ʋ ě r aː t͡ʃ,R AE CH
verbalan,ʋ ě r b aː l a n,R B AE L AE N
verbalistički,ʋ e r b a l ǐ s t i t ʃ k i,EH R B AE L S T IH T SH K IH
verbalistički,ʋ e r b a l ǐ s t i t ʃ k iː,EH R B AE L S T IH T SH K IH
verbalizam,ʋ e r b a l ǐ z a m,EH R B AE L Z AE M
verenik,ʋ ê r e n iː k,R EH N IH K
verenički,ʋ ê r e n i t͡ʃ k iː,R EH N IH CH K IH
veresija,ʋ e r ě s i j a,EH R S IH Y AE
vergl,ʋ ě r ɡ l,R G L
verglati,ʋ ě r ɡ l a t i,R G L AE T IH
verglaš,ʋ ě r ɡ l aː ʃ,R G L AE SH
veridba,ʋ ě r i d b a,R IH D B AE
verificirati,ʋ e r i f i t͡s ǐː r a t i,EH R IH F IH R AE T IH
verifikacija,ʋ e r i f i k ǎː t͡s i j a,EH R IH F IH K IH Y AE
verifikacijski,ʋ e r i f i k ǎː t͡s iː j s k iː,EH R IH F IH K IH Y S K IH
verifikator,ʋ e r i f ǐ k aː t o r,EH R IH F K AE T OH R
veriga,ʋ ě r i ɡ a,R IH G AE
verist,ʋ ě r i s t,R IH S T
veristički,ʋ e r ǐ s t i t ʃ k i,EH R S T IH T SH K IH
veristički,ʋ e r ǐ s t i t ʃ k iː,EH R S T IH T SH K IH
veriti,ʋ ê r i t i,R IH T IH
verizam,ʋ e r ǐ z a m,EH R Z AE M
verižan,ʋ ě r iː ʒ a n,R IH ZH AE N
verižast,ʋ ě r i ʒ a s t,R IH ZH AE S T
verižica,ʋ ě r i ʒ i t͡s a,R IH ZH IH AE
vermut,ʋ ě r m u t,R M UW T
vernica,ʋ êː r n i t͡s a,R N IH AE
vernik,ʋ êː r n iː k,R N IH K
verno,ʋ êː r n o,R N OH
vernost,ʋ ěː r n oː s t,R N OH S T
verodostojan,ʋ e r o d ǒː s t oː j a n,EH R OH D S T OH Y AE N
verodostojnost,ʋ e r o d o s t ǒː j n oː s t,EH R OH D OH S T Y N OH S T
veroispoved,ʋ e r o ǐ s p o ʋ eː d,EH R OH S P OH EH D
veroispovest,ʋ e r o ǐ s p o ʋ eː s t,EH R OH S P OH EH S T
verojatan,ʋ ê r o j aː t a n,R OH Y AE T AE N
verojatno,ʋ ê r o j aː t n o,R OH Y AE T N OH
verojatnost,ʋ e r o j ǎː t n oː s t,EH R OH Y T N OH S T
veroučitelj,ʋ e r o ǔ t͡ʃ i t e ʎ,EH R OH CH IH T EH
verovati,ʋ ê r o ʋ a t i,R OH AE T IH
verovatno,ʋ ê r o ʋ aː t n o,R OH AE T N OH
verovnik,ʋ e r ǒ ʋ n iː k,EH R N IH K
vers,ʋ ê r s,R S
versajski,ʋ ě r s a j s k iː,R S AE Y S K IH
versificirati,ʋ e r s i f i t͡s ǐː r a t i,EH R S IH F IH R AE T IH
versifikacija,ʋ e r s i f i k ǎː t͡s i j a,EH R S IH F IH K IH Y AE
versifikator,ʋ e r s i f ǐ k aː t o r,EH R S IH F K AE T OH R
verski,ʋ ě r s k iː,R S K IH
vertikala,ʋ e r t i k ǎː l a,EH R T IH K L AE
vertikalan,ʋ ê r t i k aː l a n,R T IH K AE L AE N
vertikalnost,ʋ e r t i k ǎː l n oː s t,EH R T IH K L N OH S T
verz,ʋ ê r z,R Z
verzal,ʋ ě r z aː l,R Z AE L
verzalni,ʋ ě r z aː l n iː,R Z AE L N IH
verzija,ʋ ě r z i j a,R Z IH Y AE
verziran,ʋ ě r z iː r a n,R Z IH R AE N
verzirano,ʋ ě r z iː r a n o,R Z IH R AE N OH
verziranost,ʋ ě r z iː r a n oː s t,R Z IH R AE N OH S T
ves,ʋ ɛː s,EH S
vesalce,ʋ e s ǎː l t͡s e,EH S L EH
vesarstvo,v e s a r s t v o,V EH S AE R S T V OH
vesda,v ɛ z d a,V EH Z D AE
vesel,ʋ ê s e l,S EH L
veselica,ʋ e s ě l i t͡s a,EH S L IH AE
veseliti,ʋ e s ě l i t i,EH S L IH T IH
veseljak,ʋ e s ě ʎ aː k,EH S AE K
veseljaković,ʋ e s e ʎ ǎː k o ʋ i t͡ɕ,EH S EH K OH IH
veselje,ʋ e s ěː ʎ e,EH S EH
veselnik,ʋ ě s eː l n iː k,S EH L N IH K
veselo,ʋ ê s e l o,S EH L OH
veselost,ʋ ê s e l oː s t,S EH L OH S T
veseo,ʋ ê s e o,S EH OH
veslanje,ʋ ě s l aː ɲ e,S L AE EH
veslar,ʋ ě s l aː r,S L AE R
veslarica,ʋ e s l ǎ r i t͡s a,EH S L R IH AE
veslati,ʋ ě s l a t i,S L AE T IH
veslač,ʋ ě s l aː t͡ʃ,S L AE CH
veslačica,ʋ e s l ǎ t͡ʃ i t͡s a,EH S L CH IH AE
veslački,ʋ ě s l aː t ʃ k i,S L AE T SH K IH
veslački,ʋ ě s l aː t ʃ k iː,S L AE T SH K IH
veslo,ʋ ě s l o,S L OH
vesna,ʋ ê s n a,S N AE
vesnik,ʋ êː s n iː k,S N IH K
vespa,ʋ ê s p a,S P AE
vesta,ʋ ê s t a,S T AE
vestern,ʋ ě s t e r n,S T EH R N
vestfalija,ʋ ě s t f aː l i j a,S T F AE L IH Y AE
vesti,ʋ êː s t i,S T IH
vetar,ʋ ê t a r,T AE R
veteran,ʋ e t ě r aː n,EH T R AE N
veterina,ʋ e t e r ǐː n a,EH T EH R N AE
veterinar,ʋ e t e r ǐ n aː r,EH T EH R N AE R
veterinarka,ʋ e t e r ǐ n aː r k a,EH T EH R N AE R K AE
veterinarski,ʋ e t e r ǐ n aː r s k iː,EH T EH R N AE R S K IH
veterinarstvo,ʋ e t e r i n ǎː r s t ʋ o,EH T EH R IH N R S T OH
veto,ʋ êː t o,T OH
vetrenjak,ʋ e t r ě ɲ aː k,EH T R AE K
vetrenjast,ʋ ê t r e ɲ a s t,T R EH AE S T
vetrenjača,ʋ e t r ě ɲ a t͡ʃ a,EH T R AE CH AE
vetreuška,ʋ e t r ě u ʃ k a,EH T R UW SH K AE
vetrina,ʋ ě t r i n a,T R IH N AE
vetrić,ʋ ê t r i t͡ɕ,T R IH
vetrobran,ʋ ê t r o b r aː n,T R OH B R AE N
vetrovit,ʋ e t r ǒ ʋ i t,EH T R IH T
veverica,ʋ ê ʋ e r i t͡s a,EH R IH AE
vez,ʋ êː z,Z
veza,ʋ ê z a,Z AE
vezati,ʋ ěː z a t i,Z AE T IH
vezir,ʋ ě z iː r,Z IH R
vezivati,ʋ e z ǐː ʋ a t i,EH Z AE T IH
već,ʋ ê t͡ɕ,
većati,ʋ ěː t͡ɕ a t i,AE T IH
veće,ʋ ěː t͡ɕ e,EH
većina,ʋ e t͡ɕ ǐ n a,EH N AE
većinom,ʋ e t͡ɕ ǐ n oː m,EH N OH M
većinski,ʋ ě t ɕ iː n s k i,T IH N S K IH
većinski,ʋ ě t ɕ iː n s k iː,T IH N S K IH
več,ʋ ɛ t ʃ,EH T SH
večan,ʋ ê t͡ʃ a n,CH AE N
veče,ʋ ê t͡ʃ eː,CH EH
večer,ʋ ê t͡ʃ eː r,CH EH R
večera,ʋ ě t͡ʃ e r a,CH EH R AE
večeras,ʋ e t͡ʃ ě r a s,EH CH R AE S
večerati,ʋ ě t͡ʃ e r a t i,CH EH R AE T IH
večerašnji,ʋ e t͡ʃ ě r a ʃ ɲ iː,EH CH R AE SH IH
večernji,ʋ ě t͡ʃ eː r ɲ iː,CH EH R IH
večit,ʋ ě t͡ʃ i t,CH IH T
večno,ʋ ê t͡ʃ n o,CH N OH
veđa,ʋ ê d͡ʑ a,AE
veš,ʋ ê ʃ,SH
vešala,ʋ ê ʃ a l a,SH AE L AE
vešalica,ʋ ê ʃ a l i t͡s a,SH AE L IH AE
vešati,ʋ ê ʃ a t i,SH AE T IH
vešač,ʋ ě ʃ aː t͡ʃ,SH AE CH
vešerica,ʋ ê ʃ e r i t͡s a,SH EH R IH AE
vešerka,ʋ ê ʃ eː r k a,SH EH R K AE
vešernica,ʋ ě ʃ eː r n i t͡s a,SH EH R N IH AE
vešmašina,ʋ ê ʃ m a ʃ iː n a,SH M AE SH IH N AE
vešplav,ʋ ê ʃ p l aː ʋ,SH P L AE
vešt,ʋ ê ʃ t,SH T
veštac,ʋ ěː ʃ t a t͡s,SH T AE
veštak,ʋ ě ʃ t aː k,SH T AE K
veštačenje,ʋ e ʃ t ǎː t͡ʃ eː ɲ e,EH SH T CH EH EH
veštačiti,ʋ e ʃ t ǎː t͡ʃ i t i,EH SH T CH IH T IH
veštački,ʋ ě ʃ t aː t ʃ k i,SH T AE T SH K IH
veštački,ʋ ě ʃ t aː t ʃ k iː,SH T AE T SH K IH
veštački,ʋ ěː ʃ t a t ʃ k iː,SH T AE T SH K IH
veštica,ʋ ě ʃ t i t͡s a,SH T IH AE
veština,ʋ e ʃ t ǐ n a,EH SH T N AE
vešto,ʋ ê ʃ t o,SH T OH
vežba,ʋ ê ʒ b a,ZH B AE
vežbati,ʋ ê ʒ b a t i,ZH B AE T IH
vi,ʋ îː,
vid,ʋ îː d,D
videokaseta,ʋ i d e o k a s ě t a,IH D EH OH K AE S T AE
videti,ʋ î d e t i,D EH T IH
vidik,ʋ ǐ d iː k,D IH K
vidjelo,ʋ î d j e l o,D Y EH L OH
vidjeti,ʋ î d j e t i,D Y EH T IH
vidljiv,ʋ ǐ d ʎ i ʋ,D IH
vidljivo,ʋ ǐ d ʎ i ʋ o,D IH OH
viganj,ʋ î ɡ a ɲ,G AE
vijadukt,ʋ i j ǎ d u k t,IH Y D UW K T
vijak,ʋ ǐː j a k,Y AE K
vijek,v j êː k,V Y K
vijenac,ʋ i j ěː n a t͡s,IH Y N AE
vijetnam,ʋ î j e t n a m,Y EH T N AE M
vijetnamski,ʋ î j e t n a m s k iː,Y EH T N AE M S K IH
vijećati,ʋ i j ěː t͡ɕ a t i,IH Y AE T IH
vijeće,ʋ i j ěː t͡ɕ e,IH Y EH
vijuga,ʋ ǐ j u ɡ a,Y UW G AE
vika,ʋ î k a,K AE
vikati,ʋ ǐː k a t i,K AE T IH
vikač,ʋ ǐ k aː t͡ʃ,K AE CH
vikačica,ʋ i k ǎ t͡ʃ i t͡s a,IH K CH IH AE
vikend,ʋ ǐ k e n d,K EH N D
viknuti,ʋ ǐː k n u t i,K N UW T IH
viktorija,ʋ ǐ k t oː r i j a,K T OH R IH Y AE
vila,ʋ î l a,L AE
vila,ʋ ǐː l a,L AE
vile,ʋ î l e,L EH
vilica,ʋ î l i t͡s a,L IH AE
viličar,ʋ î l i t͡ʃ aː r,L IH CH AE R
viljuška,ʋ ǐ ʎ u ʃ k a,UW SH K AE
viljuškar,ʋ ǐ ʎ u ʃ k aː r,UW SH K AE R
vime,ʋ î m e,M EH
vinar,ʋ ǐ n aː r,N AE R
vinkl,ʋ ǐ n k l,N K L
vino,ʋ ìː n ɔ,N AO
vinograd,ʋ ǐ n o ɡ r aː d,N OH G R AE D
violina,ʋ i o l ǐː n a,IH OH L N AE
violončelo,ʋ i o l ǒ n t͡ʃ e l o,IH OH L N CH EH L OH
virolog,ʋ i r ǒ l o ɡ,IH R L OH G
virologija,ʋ i r o l ǒ ɡ i j a,IH R OH L G IH Y AE
viršla,ʋ ǐ r ʃ l a,R SH L AE
vis,ʋ îː s,S
visak,ʋ ǐː s a k,S AE K
visina,ʋ i s ǐ n a,IH S N AE
visinomer,ʋ î s i n o m eː r,S IH N OH M EH R
visinomjer,ʋ î s i n o m j eː r,S IH N OH M Y EH R
visinski,ʋ ǐ s iː n s k iː,S IH N S K IH
visiti,ʋ î s i t i,S IH T IH
visjeti,ʋ î s j e t i,S Y EH T IH
viski,ʋ î s k i,S K IH
visok,ʋ ǐ s o k,S OH K
visoko,ʋ i s ǒ k o,IH S K OH
visoravan,ʋ î s o r aː ʋ a n,S OH R AE AE N
vispren,ʋ î s p r e n,S P R EH N
vitalan,ʋ î t aː l a n,T AE L AE N
vitalno,ʋ î t aː l n o,T AE L N OH
vitalnost,ʋ i t ǎː l n oː s t,IH T L N OH S T
viti,ʋ î t i,T IH
vitraj,ʋ ǐ t r a j,T R AE Y
vitraž,ʋ ǐ t r aː ʒ,T R AE ZH
vitrina,ʋ i t r ǐː n a,IH T R N AE
viza,ʋ ǐː z a,Z AE
vizija,ʋ îː z i j a,Z IH Y AE
vičan,ʋ î t͡ʃ a n,CH AE N
viđati,ʋ ǐː d͡ʑ a t i,AE T IH
višak,ʋ ǐː ʃ a k,SH AE K
više,ʋ î ʃ e,SH EH
više,ʋ î ʃ eː,SH EH
višestran,ʋ i ʃ ě s t r a n,IH SH S T R AE N
višeznačan,ʋ i ʃ ě z n a t͡ʃ a n,IH SH Z N AE CH AE N
višeznačnost,ʋ i ʃ ě z n a t͡ʃ n oː s t,IH SH Z N AE CH N OH S T
višnja,ʋ î ʃ ɲ a,SH AE
vjedro,ʋ j e d r̩ o,Y EH D R OH
vjenčanica,ʋ j e n t͡ʃ ǎ n i t͡s a,Y EH N CH N IH AE
vjenčanje,ʋ j e n t͡ʃ ǎː ɲ e,Y EH N CH EH
vjenčati,ʋ j ě n t͡ʃ a t i,Y N CH AE T IH
vjenčavati,ʋ j e n t͡ʃ ǎː ʋ a t i,Y EH N CH AE T IH
vjenčić,ʋ j ě n t͡ʃ i t͡ɕ,Y N CH IH
vjera,ʋ j ê r a,Y R AE
vjeran,ʋ j ěː r a n,Y R AE N
vjerenik,ʋ j ê r e n iː k,Y R EH N IH K
vjerenički,ʋ j ê r e n i t͡ʃ k iː,Y R EH N IH CH K IH
vjeridba,ʋ j ě r i d b a,Y R IH D B AE
vjeriti,ʋ j ê r i t i,Y R IH T IH
vjernica,ʋ j êː r n i t͡s a,Y R N IH AE
vjernik,ʋ j êː r n iː k,Y R N IH K
