word,ipa,ARPAbet
sprawdziłem,s p r a v d͡ʑ i w ɛ m,S P R AE V IH W EH M
sprawdzę,s p r a v d͡z ɛ,S P R AE V EH
sprawdź,s p r a f t͡ɕ,S P R AE F
sprawdźcie,s p r a f t͡ɕ t͡ɕ ɛ,S P R AE F EH
sprawdźmy,s p r a v d͡ʑ m ɨ,S P R AE V M IX
sprawi,s p r a vʲ i,S P R AE V IH
sprawia,s p r a vʲ a,S P R AE V AE
sprawiać,s p r a vʲ a t͡ɕ,S P R AE V AE
sprawie,s p r a vʲ ɛ,S P R AE V EH
sprawiedliwie,s p r a vʲ ɛ d lʲ i vʲ ɛ,S P R AE V EH D L IH V EH
sprawiedliwości,s p r a vʲ ɛ d lʲ i v ɔ ɕ t͡ɕ i,S P R AE V EH D L IH V AO IH
sprawiedliwością,s p r a vʲ ɛ d lʲ i v ɔ ɕ t͡ɕ ɔ̃,S P R AE V EH D L IH V AO AO
sprawiedliwość,s p r a vʲ ɛ d lʲ i v ɔ ɕ t͡ɕ,S P R AE V EH D L IH V AO
sprawiedliwy,s p r a vʲ ɛ d lʲ i v ɨ,S P R AE V EH D L IH V IX
sprawić,s p r a vʲ i t͡ɕ,S P R AE V IH
sprawię,s p r a vʲ ɛ,S P R AE V EH
sprawka,s p r a f k a,S P R AE F K AE
sprawniejszego,s p r a v ɲ ɛ j ʂ ɛ ɡ ɔ,S P R AE V EH Y EH G AO
sprawniejszy,s p r a v ɲ ɛ j ʂ ɨ,S P R AE V EH Y IX
sprawność,s p r a v n ɔ ɕ t͡ɕ,S P R AE V N AO
sprawny,s p r a v n ɨ,S P R AE V N IX
sprawo,s p r a v ɔ,S P R AE V AO
sprawom,s p r a v ɔ m,S P R AE V AO M
sprawować,s p r a v ɔ v a t͡ɕ,S P R AE V AO V AE
sprawozdanie,s p r a v ɔ z d a ɲ ɛ,S P R AE V AO Z D AE EH
sprawy,s p r a v ɨ,S P R AE V IX
sprawą,s p r a v ɔ̃,S P R AE V AO
sprawę,s p r a v ɛ,S P R AE V EH
spray,s p r ɛ j,S P R EH Y
sprać,s p r a t͡ɕ,S P R AE
sprała,s p r a w a,S P R AE W AE
sprało,s p r a w ɔ,S P R AE W AO
sprały,s p r a w ɨ,S P R AE W IX
sprostać,s p r ɔ s t a t͡ɕ,S P R AO S T AE
sprostuj,s p r ɔ s t u j,S P R AO S T UW Y
sprowadza,s p r ɔ v a d͡z a,S P R AO V AE AE
sprowadzać,s p r ɔ v a d͡z a t͡ɕ,S P R AO V AE AE
sprowadzić,s p r ɔ v a d͡ʑ i t͡ɕ,S P R AO V AE IH
sprowadź,s p r ɔ v a t͡ɕ,S P R AO V AE
sprośniejszego,s p r ɔ ɕ ɲ ɛ j ʂ ɛ ɡ ɔ,S P R AO EH Y EH G AO
sprośniejszy,s p r ɔ ɕ ɲ ɛ j ʂ ɨ,S P R AO EH Y IX
sprośny,s p r ɔ ɕ n ɨ,S P R AO N IX
spruj,s p r u j,S P R UW Y
spruli,s p r u lʲ i,S P R UW L IH
spruta,s p r u t a,S P R UW T AE
spruto,s p r u t ɔ,S P R UW T AO
spruty,s p r u t ɨ,S P R UW T IX
spryciarz,s p r ɨ t͡ɕ a ʂ,S P R IX AE
spryskanie,s p r ɨ s k a ɲ ɛ,S P R IX S K AE EH
spryt,s p r ɨ t,S P R IX T
sprytnie,s p r ɨ t ɲ ɛ,S P R IX T EH
sprytny,s p r ɨ t n ɨ,S P R IX T N IX
sprzeciw,s p ʂ ɛ t͡ɕ i f,S P EH IH F
sprzeczka,s p ʂ ɛ t͡ʂ k a,S P EH K AE
sprzeczne,s p ʂ ɛ t͡ʂ n ɛ,S P EH N EH
sprzeczność,s p ʂ ɛ t͡ʂ n ɔ ɕ t͡ɕ,S P EH N AO
sprzeczny,s p ʂ ɛ t͡ʂ n ɨ,S P EH N IX
sprzed,s p ʂ ɛ t,S P EH T
sprzedaje,s p ʂ ɛ d a j ɛ,S P EH D AE Y EH
sprzedajny,s p ʂ ɛ d a j n ɨ,S P EH D AE Y N IX
sprzedana,s p ʂ ɛ d a n a,S P EH D AE N AE
sprzedane,s p ʂ ɛ d a n ɛ,S P EH D AE N EH
sprzedani,s p ʂ ɛ d a ɲ i,S P EH D AE IH
sprzedanie,s p ʂ ɛ d a ɲ ɛ,S P EH D AE EH
sprzedany,s p ʂ ɛ d a n ɨ,S P EH D AE N IX
sprzedasz,s p ʂ ɛ d a ʂ,S P EH D AE
sprzedawanie,s p ʂ ɛ d a v a ɲ ɛ,S P EH D AE V AE EH
sprzedawać,s p ʂ ɛ d a v a t͡ɕ,S P EH D AE V AE
sprzedawca,s p ʂ ɛ d a f t͡s a,S P EH D AE F AE
sprzedawczyk,s p ʂ ɛ d a f t͡ʂ ɨ k,S P EH D AE F IX K
sprzedawczyni,s p ʂ ɛ d a f t͡ʂ ɨ ɲ i,S P EH D AE F IX IH
sprzedać,s p ʂ ɛ d a t͡ɕ,S P EH D AE
sprzedaż,s p ʂ ɛ d a ʂ,S P EH D AE
sprzeniewierzanie,s p ʂ ɛ ɲ ɛ vʲ ɛ ʐ a ɲ ɛ,S P EH EH V EH AE EH
sprzeniewierzać,s p ʂ ɛ ɲ ɛ vʲ ɛ ʐ a t͡ɕ,S P EH EH V EH AE
sprzeniewierzenie,s p ʂ ɛ ɲ ɛ vʲ ɛ ʐ ɛ ɲ ɛ,S P EH EH V EH EH EH
sprzeniewierzyć,s p ʂ ɛ ɲ ɛ vʲ ɛ ʐ ɨ t͡ɕ,S P EH EH V EH IX
sprzyjać,s p ʂ ɨ j a t͡ɕ,S P IX Y AE
sprzymierzać,s p ʂ ɨ mʲ ɛ ʐ a t͡ɕ,S P IX M EH AE
sprzymierzeniec,s p ʂ ɨ mʲ ɛ ʐ ɛ ɲ ɛ t͡s,S P IX M EH EH EH
sprzymierzyć,s p ʂ ɨ mʲ ɛ ʐ ɨ t͡ɕ,S P IX M EH IX
sprzysiężenie,s p ʂ ɨ ɕ ɛ̃ ʐ ɛ ɲ ɛ,S P IX EH EH EH
sprząc,s p ʂ ɔ n t͡s,S P AO N
sprzączka,s p ʂ ɔ n t͡ʂ k a,S P AO N K AE
sprzątacz,s p ʂ ɔ n t a t͡ʂ,S P AO N T AE
sprzątaczka,s p ʂ ɔ n t a t͡ʂ k a,S P AO N T AE K AE
sprzątające,s p ʂ ɔ n t a j ɔ n t͡s ɛ,S P AO N T AE Y AO N EH
sprzątający,s p ʂ ɔ n t a j ɔ n t͡s ɨ,S P AO N T AE Y AO N IX
sprzątanie,s p ʂ ɔ n t a ɲ ɛ,S P AO N T AE EH
sprzątać,s p ʂ ɔ n t a t͡ɕ,S P AO N T AE
sprzątnij,s p ʂ ɔ n t ɲ i j,S P AO N T IH Y
sprzątnięcie,s p ʂ ɔ n t ɲ ɛ ɲ t͡ɕ ɛ,S P AO N T EH EH
sprzątnąć,s p ʂ ɔ n t n ɔ ɲ t͡ɕ,S P AO N T N AO
sprzęg,s p ʂ ɛ ŋ k,S P EH NG K
sprzęgać,s p ʂ ɛ ŋ ɡ a t͡ɕ,S P EH NG G AE
sprzęgło,s p ʂ ɛ ŋ ɡ w ɔ,S P EH NG G W AO
sprzęt,s p ʂ ɛ n t,S P EH N T
spróbowanie,s p r u b ɔ v a ɲ ɛ,S P R UW B AO V AE EH
spróbować,s p r u b ɔ v a t͡ɕ,S P R UW B AO V AE
spróbuj,s p r u b u j,S P R UW B UW Y
spróbuje,s p r u b u j ɛ,S P R UW B UW Y EH
spróbujemy,s p r u b u j ɛ m ɨ,S P R UW B UW Y EH M IX
spróbujmy,s p r u b u j m ɨ,S P R UW B UW Y M IX
spróbuję,s p r u b u j ɛ,S P R UW B UW Y EH
sprężyca,s p r ɛ̃ ʐ ɨ t͡s a,S P R EH IX AE
sprężyna,s p r ɛ̃ ʐ ɨ n a,S P R EH IX N AE
spsocenie,s p s ɔ t͡s ɛ ɲ ɛ,S P S AO EH EH
spuchniecie,s p u x ɲ ɛ t͡ɕ ɛ,S P UW EH EH
spuchnięcie,s p u x ɲ ɛ ɲ t͡ɕ ɛ,S P UW EH EH
spudłować,s p u d w ɔ v a t͡ɕ,S P UW D W AO V AE
spust,s p u s t,S P UW S T
spustem,s p u s t ɛ m,S P UW S T EH M
spustoszyć,s p u s t ɔ ʂ ɨ t͡ɕ,S P UW S T AO IX
spustu,s p u s t u,S P UW S T UW
spuszczać,s p u ʂ t͡ʂ a t͡ɕ,S P UW AE
spuście,s p u ɕ t͡ɕ ɛ,S P UW EH
spuścizna,s p u ɕ t͡ɕ i z n a,S P UW IH Z N AE
spuścić,s p u ɕ t͡ɕ i t͡ɕ,S P UW IH
spuść,s p u ɕ t͡ɕ,S P UW
spych,s p ɨ x,S P IX
spychacz,s p ɨ x a t͡ʂ,S P IX AE
spychaj,s p ɨ x a j,S P IX AE Y
spychak,s p ɨ x a k,S P IX AE K
spychanie,s p ɨ x a ɲ ɛ,S P IX AE EH
spycharka,s p ɨ x a r k a,S P IX AE R K AE
spychał,s p ɨ x a w,S P IX AE W
spychała,s p ɨ x a w a,S P IX AE W AE
spyta,s p ɨ t a,S P IX T AE
spytaj,s p ɨ t a j,S P IX T AE Y
spytam,s p ɨ t a m,S P IX T AE M
spytać,s p ɨ t a t͡ɕ,S P IX T AE
spód,s p u t,S P UW T
spódnica,s p u d ɲ i t͡s a,S P UW D IH AE
spódniczka,s p u d ɲ i t͡ʂ k a,S P UW D IH K AE
spój,s p u j,S P UW Y
spójka,s p u j k a,S P UW Y K AE
spójnik,s p u j ɲ i k,S P UW Y IH K
spójny,s p u j n ɨ,S P UW Y N IX
spójrz,s p u j ʂ,S P UW Y
spójrzcie,s p u j ʂ t͡ɕ ɛ,S P UW Y EH
spólny,s p u l n ɨ,S P UW L N IX
spór,s p u r,S P UW R
spółdziałać,s p u w d͡ʑ a w a t͡ɕ,S P UW W AE W AE
spółdzielnia,s p u w d͡ʑ ɛ l ɲ a,S P UW W EH L AE
spółgłoska,s p u w ɡ w ɔ s k a,S P UW W G W AO S K AE
spółka,s p u w k a,S P UW W K AE
spółkować,s p u w k ɔ v a t͡ɕ,S P UW W K AO V AE
spóźniać,s p u ʑ ɲ a t͡ɕ,S P UW AE
spóźnienie,s p u ʑ ɲ ɛ ɲ ɛ,S P UW EH EH
spóźniony,s p u ʑ ɲ ɔ n ɨ,S P UW AO N IX
spóźnić,s p u ʑ ɲ i t͡ɕ,S P UW IH
spąg,s p ɔ ŋ k,S P AO NG K
spągi,s p ɔ ŋ ɡʲ i,S P AO NG G IH
spągiem,s p ɔ ŋ ɡʲ ɛ m,S P AO NG G EH M
spągom,s p ɔ ŋ ɡ ɔ m,S P AO NG G AO M
spągowi,s p ɔ ŋ ɡ ɔ vʲ i,S P AO NG G AO V IH
spągu,s p ɔ ŋ ɡ u,S P AO NG G UW
spągów,s p ɔ ŋ ɡ u f,S P AO NG G UW F
spęd,s p ɛ n t,S P EH N T
spędach,s p ɛ n d a x,S P EH N D AE
spędami,s p ɛ n d a mʲ i,S P EH N D AE M IH
spędem,s p ɛ n d ɛ m,S P EH N D EH M
spędom,s p ɛ n d ɔ m,S P EH N D AO M
spędowi,s p ɛ n d ɔ vʲ i,S P EH N D AO V IH
spędu,s p ɛ n d u,S P EH N D UW
spędy,s p ɛ n d ɨ,S P EH N D IX
spędzać,s p ɛ n d͡z a t͡ɕ,S P EH N AE
spędzie,s p ɛ ɲ d͡ʑ ɛ,S P EH EH
spędzić,s p ɛ ɲ d͡ʑ i t͡ɕ,S P EH IH
spędziłem,s p ɛ ɲ d͡ʑ i w ɛ m,S P EH IH W EH M
spędów,s p ɛ n d u f,S P EH N D UW F
spędź,s p ɛ ɲ t͡ɕ,S P EH
spękać,s p ɛ ŋ k a t͡ɕ,S P EH NG K AE
spęta,s p ɛ n t a,S P EH N T AE
spętać,s p ɛ n t a t͡ɕ,S P EH N T AE
spłata,s p w a t a,S P W AE T AE
spłatam,s p w a t a m,S P W AE T AE M
spłatać,s p w a t a t͡ɕ,S P W AE T AE
spław,s p w a f,S P W AE F
spławianie,s p w a vʲ a ɲ ɛ,S P W AE V AE EH
spławiać,s p w a vʲ a t͡ɕ,S P W AE V AE
spławiec,s p w a vʲ ɛ t͡s,S P W AE V EH
spławienie,s p w a vʲ ɛ ɲ ɛ,S P W AE V EH EH
spławik,s p w a vʲ i k,S P W AE V IH K
spławić,s p w a vʲ i t͡ɕ,S P W AE V IH
spłonka,s p w ɔ n k a,S P W AO N K AE
spłonąć,s p w ɔ n ɔ ɲ t͡ɕ,S P W AO N AO
spłoszyć,s p w ɔ ʂ ɨ t͡ɕ,S P W AO IX
spłoń,s p w ɔ ɲ,S P W AO
spłucz,s p w u t͡ʂ,S P W UW
spłuczka,s p w u t͡ʂ k a,S P W UW K AE
spłukany,s p w u k a n ɨ,S P W UW K AE N IX
spłynąć,s p w ɨ n ɔ ɲ t͡ɕ,S P W IX N AO
spływ,s p w ɨ f,S P W IX F
spływaj,s p w ɨ v a j,S P W IX V AE Y
spływać,s p w ɨ v a t͡ɕ,S P W IX V AE
squash,s k w ɔ ʂ,S K W AO
squat,s k w ɔ t,S K W AO T
sra,s r a,S R AE
srace,s r a t͡s ɛ,S R AE EH
sracie,s r a t͡ɕ ɛ,S R AE EH
sracz,s r a t͡ʂ,S R AE
sraczka,s r a t͡ʂ k a,S R AE K AE
sraj,s r a j,S R AE Y
srajcie,s r a j t͡ɕ ɛ,S R AE Y EH
srajmy,s r a j m ɨ,S R AE Y M IX
srajtaśma,s r a j t a ɕ m a,S R AE Y T AE M AE
srają,s r a j ɔ̃,S R AE Y AO
srając,s r a j ɔ n t͡s,S R AE Y AO N
srająca,s r a j ɔ n t͡s a,S R AE Y AO N AE
srające,s r a j ɔ n t͡s ɛ,S R AE Y AO N EH
srający,s r a j ɔ n t͡s ɨ,S R AE Y AO N IX
sraka,s r a k a,S R AE K AE
sraki,s r a kʲ i,S R AE K IH
srako,s r a k ɔ,S R AE K AO
sraką,s r a k ɔ̃,S R AE K AO
srakę,s r a k ɛ,S R AE K EH
srali,s r a lʲ i,S R AE L IH
sraliby,s r a lʲ i b ɨ,S R AE L IH B IX
sram,s r a m,S R AE M
sramy,s r a m ɨ,S R AE M IX
srana,s r a n a,S R AE N AE
srane,s r a n ɛ,S R AE N EH
srani,s r a ɲ i,S R AE IH
sranie,s r a ɲ ɛ,S R AE EH
srano,s r a n ɔ,S R AE N AO
srany,s r a n ɨ,S R AE N IX
sraną,s r a n ɔ̃,S R AE N AO
srasz,s r a ʂ,S R AE
srać,s r a t͡ɕ,S R AE
srał,s r a w,S R AE W
srała,s r a w a,S R AE W AE
srałaby,s r a w a b ɨ,S R AE W AE B IX
srałabym,s r a w a b ɨ m,S R AE W AE B IX M
srałabyś,s r a w a b ɨ ɕ,S R AE W AE B IX
srałam,s r a w a m,S R AE W AE M
srałaś,s r a w a ɕ,S R AE W AE
srałby,s r a w b ɨ,S R AE W B IX
srałbym,s r a w b ɨ m,S R AE W B IX M
srałbyś,s r a w b ɨ ɕ,S R AE W B IX
srałem,s r a w ɛ m,S R AE W EH M
srałeś,s r a w ɛ ɕ,S R AE W EH
srało,s r a w ɔ,S R AE W AO
srałoby,s r a w ɔ b ɨ,S R AE W AO B IX
srały,s r a w ɨ,S R AE W IX
srałyby,s r a w ɨ b ɨ,S R AE W IX B IX
sreberko,s r ɛ b ɛ r k ɔ,S R EH B EH R K AO
srebra,s r ɛ b r a,S R EH B R AE
srebrem,s r ɛ b r ɛ m,S R EH B R EH M
srebrna,s r ɛ b r n a,S R EH B R N AE
srebrnawy,s r ɛ b r n a v ɨ,S R EH B R N AE V IX
srebrne,s r ɛ b r n ɛ,S R EH B R N EH
srebrnego,s r ɛ b r n ɛ ɡ ɔ,S R EH B R N EH G AO
srebrnej,s r ɛ b r n ɛ j,S R EH B R N EH Y
srebrnemu,s r ɛ b r n ɛ m u,S R EH B R N EH M UW
srebrni,s r ɛ b r ɲ i,S R EH B R IH
srebrny,s r ɛ b r n ɨ,S R EH B R N IX
srebrnych,s r ɛ b r n ɨ x,S R EH B R N IX
srebrnym,s r ɛ b r n ɨ m,S R EH B R N IX M
srebrnymi,s r ɛ b r n ɨ mʲ i,S R EH B R N IX M IH
srebrną,s r ɛ b r n ɔ̃,S R EH B R N AO
srebro,s r ɛ b r ɔ,S R EH B R AO
srebru,s r ɛ b r u,S R EH B R UW
srebrze,s r ɛ b ʐ ɛ,S R EH B EH
srebrzysty,s r ɛ b ʐ ɨ s t ɨ,S R EH B IX S T IX
sroce,s r ɔ t͡s ɛ,S R AO EH
srocza,s r ɔ t͡ʂ a,S R AO AE
srocze,s r ɔ t͡ʂ ɛ,S R AO EH
sroczego,s r ɔ t͡ʂ ɛ ɡ ɔ,S R AO EH G AO
sroczej,s r ɔ t͡ʂ ɛ j,S R AO EH Y
sroczemu,s r ɔ t͡ʂ ɛ m u,S R AO EH M UW
sroczka,s r ɔ t͡ʂ k a,S R AO K AE
sroczy,s r ɔ t͡ʂ ɨ,S R AO IX
sroczych,s r ɔ t͡ʂ ɨ x,S R AO IX
sroczym,s r ɔ t͡ʂ ɨ m,S R AO IX M
sroczymi,s r ɔ t͡ʂ ɨ mʲ i,S R AO IX M IH
sroczą,s r ɔ t͡ʂ ɔ̃,S R AO AO
srodzy,s r ɔ d͡z ɨ,S R AO IX
sroga,s r ɔ ɡ a,S R AO G AE
srogi,s r ɔ ɡʲ i,S R AO G IH
srogich,s r ɔ ɡʲ i x,S R AO G IH
srogie,s r ɔ ɡʲ ɛ,S R AO G EH
srogiego,s r ɔ ɡʲ ɛ ɡ ɔ,S R AO G EH G AO
srogiej,s r ɔ ɡʲ ɛ j,S R AO G EH Y
srogiemu,s r ɔ ɡʲ ɛ m u,S R AO G EH M UW
srogim,s r ɔ ɡʲ i m,S R AO G IH M
srogimi,s r ɔ ɡʲ i mʲ i,S R AO G IH M IH
srogosz,s r ɔ ɡ ɔ ʂ,S R AO G AO
srogoń,s r ɔ ɡ ɔ ɲ,S R AO G AO
srogą,s r ɔ ɡ ɔ̃,S R AO G AO
srok,s r ɔ k,S R AO K
sroka,s r ɔ k a,S R AO K AE
srokach,s r ɔ k a x,S R AO K AE
srokaci,s r ɔ k a t͡ɕ i,S R AO K AE IH
srokami,s r ɔ k a mʲ i,S R AO K AE M IH
srokata,s r ɔ k a t a,S R AO K AE T AE
srokate,s r ɔ k a t ɛ,S R AO K AE T EH
srokatego,s r ɔ k a t ɛ ɡ ɔ,S R AO K AE T EH G AO
srokatej,s r ɔ k a t ɛ j,S R AO K AE T EH Y
srokatemu,s r ɔ k a t ɛ m u,S R AO K AE T EH M UW
srokaty,s r ɔ k a t ɨ,S R AO K AE T IX
srokatych,s r ɔ k a t ɨ x,S R AO K AE T IX
srokatym,s r ɔ k a t ɨ m,S R AO K AE T IX M
srokatymi,s r ɔ k a t ɨ mʲ i,S R AO K AE T IX M IH
srokatą,s r ɔ k a t ɔ̃,S R AO K AE T AO
sroki,s r ɔ kʲ i,S R AO K IH
sroko,s r ɔ k ɔ,S R AO K AO
srokom,s r ɔ k ɔ m,S R AO K AO M
sroką,s r ɔ k ɔ̃,S R AO K AO
srokę,s r ɔ k ɛ,S R AO K EH
srom,s r ɔ m,S R AO M
sromota,s r ɔ m ɔ t a,S R AO M AO T AE
sromotnik,s r ɔ m ɔ t ɲ i k,S R AO M AO T IH K
sromowy,s r ɔ m ɔ v ɨ,S R AO M AO V IX
ssak,s s a k,S S AE K
ssaka,s s a k a,S S AE K AE
ssaki,s s a kʲ i,S S AE K IH
ssanie,s s a ɲ ɛ,S S AE EH
ssać,s s a t͡ɕ,S S AE
ssij,s ɕ i j,S IH Y
ssij,ɕ ɕ i j,IH Y
ssą,s s ɔ̃,S S AO
ssę,s s ɛ,S S EH
stabilni,s t a bʲ i l ɲ i,S T AE B IH L IH
stabilnie,s t a bʲ i l ɲ ɛ,S T AE B IH L EH
stabilność,s t a bʲ i l n ɔ ɕ t͡ɕ,S T AE B IH L N AO
stabilny,s t a bʲ i l n ɨ,S T AE B IH L N IX
staccato,s t a k k a t ɔ,S T AE K K AE T AO
stacewicz,s t a t͡s ɛ vʲ i t͡ʂ,S T AE EH V IH
stach,s t a x,S T AE
stachera,s t a x ɛ r a,S T AE EH R AE
stachewicz,s t a x ɛ vʲ i t͡ʂ,S T AE EH V IH
stachiewicz,s t a xʲ j ɛ vʲ i t͡ʂ,S T AE Y EH V IH
stachniewicz,s t a x ɲ ɛ vʲ i t͡ʂ,S T AE EH V IH
stachnik,s t a x ɲ i k,S T AE IH K
stachowiak,s t a x ɔ vʲ a k,S T AE AO V AE K
stachowicz,s t a x ɔ vʲ i t͡ʂ,S T AE AO V IH
stachoń,s t a x ɔ ɲ,S T AE AO
stachulec,s t a x u l ɛ t͡s,S T AE UW L EH
stachura,s t a x u r a,S T AE UW R AE
stachyra,s t a x ɨ r a,S T AE IX R AE
staciwa,s t a t͡ɕ i v a,S T AE IH V AE
stacja,s t a t͡s j a,S T AE Y AE
stackiewicz,s t a t͡s kʲ ɛ vʲ i t͡ʂ,S T AE K EH V IH
stacyjka,s t a t͡s ɨ j k a,S T AE IX Y K AE
staczanie,s t a t͡ʂ a ɲ ɛ,S T AE AE EH
stad,s t a t,S T AE T
stada,s t a d a,S T AE D AE
stadach,s t a d a x,S T AE D AE
stadami,s t a d a mʲ i,S T AE D AE M IH
stadem,s t a d ɛ m,S T AE D EH M
stadia,s t a d j a,S T AE D Y AE
stadion,s t a d j ɔ n,S T AE D Y AO N
stadium,s t a d j u m,S T AE D Y UW M
stado,s t a d ɔ,S T AE D AO
stadom,s t a d ɔ m,S T AE D AO M
stadu,s t a d u,S T AE D UW
stadzie,s t a d͡ʑ ɛ,S T AE EH
stadło,s t a d w ɔ,S T AE D W AO
stagnacja,s t a ɡ n a t͡s j a,S T AE G N AE Y AE
stai,s t a i,S T AE IH
staj,s t a j,S T AE Y
staja,s t a j a,S T AE Y AE
stajach,s t a j a x,S T AE Y AE
stajami,s t a j a mʲ i,S T AE Y AE M IH
staje,s t a j ɛ,S T AE Y EH
stajem,s t a j ɛ m,S T AE Y EH M
stajer,s t a j ɛ r,S T AE Y EH R
stajnia,s t a j ɲ a,S T AE Y AE
stajo,s t a j ɔ,S T AE Y AO
stajom,s t a j ɔ m,S T AE Y AO M
stajszczak,s t a j ʂ t͡ʂ a k,S T AE Y AE K
stajszczyk,s t a j ʂ t͡ʂ ɨ k,S T AE Y IX K
staju,s t a j u,S T AE Y UW
stają,s t a j ɔ̃,S T AE Y AO
staję,s t a j ɛ,S T AE Y EH
stal,s t a l,S T AE L
stalagmit,s t a l a ɡ mʲ i t,S T AE L AE G M IH T
stalaktyt,s t a l a k t ɨ t,S T AE L AE K T IX T
stale,s t a l ɛ,S T AE L EH
stalec,s t a l ɛ t͡s,S T AE L EH
stali,s t a lʲ i,S T AE L IH
staliby,s t a lʲ i b ɨ,S T AE L IH B IX
stalin,s t a lʲ i n,S T AE L IH N
stalinista,s t a lʲ i ɲ i s t a,S T AE L IH IH S T AE
stalinistka,s t a lʲ i ɲ i s t k a,S T AE L IH IH S T K AE
stalinizacja,s t a lʲ i ɲ i z a t͡s j a,S T AE L IH IH Z AE Y AE
stalinizm,s t a lʲ i ɲ i z m,S T AE L IH IH Z M
stalinowiec,s t a lʲ i n ɔ vʲ ɛ t͡s,S T AE L IH N AO V EH
stalinowski,s t a lʲ i n ɔ f s kʲ i,S T AE L IH N AO F S K IH
staliś,s t a lʲ i ɕ,S T AE L IH
stalowy,s t a l ɔ v ɨ,S T AE L AO V IX
stalugwa,s t a l u ɡ v a,S T AE L UW G V AE
stalówka,s t a l u f k a,S T AE L UW F K AE
stalą,s t a l ɔ̃,S T AE L AO
stalęga,s t a l ɛ ŋ ɡ a,S T AE L EH NG G AE
stamtąd,s t a m t ɔ n t,S T AE M T AO N T
stan,s t a n,S T AE N
stanach,s t a n a x,S T AE N AE
stanami,s t a n a mʲ i,S T AE N AE M IH
stancel,s t a n t͡s ɛ l,S T AE N EH L
stancja,s t a n t͡s j a,S T AE N Y AE
stanczykiewicz,s t a n t͡ʂ ɨ kʲ ɛ vʲ i t͡ʂ,S T AE N IX K EH V IH
standard,s t a n d a r t,S T AE N D AE R T
standardowy,s t a n d a r d ɔ v ɨ,S T AE N D AE R D AO V IX
standardu,s t a n d a r d u,S T AE N D AE R D UW
standardzie,s t a n d a r d͡ʑ ɛ,S T AE N D AE R EH
standaryzacja,s t a n d a r ɨ z a t͡s j a,S T AE N D AE R IX Z AE Y AE
stanek,s t a n ɛ k,S T AE N EH K
stanem,s t a n ɛ m,S T AE N EH M
stangret,s t a n ɡ r ɛ t,S T AE N G R EH T
stanie,s t a ɲ ɛ,S T AE EH
staniec,s t a ɲ ɛ t͡s,S T AE EH
staniecie,s t a ɲ ɛ t͡ɕ ɛ,S T AE EH EH
staniek,s t a ɲ ɛ k,S T AE EH K
stanielewicz,s t a ɲ ɛ l ɛ vʲ i t͡ʂ,S T AE EH L EH V IH
staniemy,s t a ɲ ɛ m ɨ,S T AE EH M IX
stanienda,s t a ɲ ɛ n d a,S T AE EH N D AE
staniesz,s t a ɲ ɛ ʂ,S T AE EH
staniewicz,s t a ɲ ɛ vʲ i t͡ʂ,S T AE EH V IH
stanik,s t a ɲ i k,S T AE IH K
stanilewicz,s t a ɲ i l ɛ vʲ i t͡ʂ,S T AE IH L EH V IH
stanio,s t a ɲ ɔ,S T AE AO
stanioch,s t a ɲ ɔ x,S T AE AO
stanios,s t a ɲ ɔ s,S T AE AO S
staniszkis,s t a ɲ i ʂ kʲ i s,S T AE IH K IH S
stanisław,s t a ɲ i s w a f,S T AE IH S W AE F
stanisława,s t a ɲ i s w a v a,S T AE IH S W AE V AE
stanisławek,s t a ɲ i s w a v ɛ k,S T AE IH S W AE V EH K
stanisławiak,s t a ɲ i s w a vʲ a k,S T AE IH S W AE V AE K
stanisławska,s t a ɲ i s w a f s k a,S T AE IH S W AE F S K AE
stanisławski,s t a ɲ i s w a f s kʲ i,S T AE IH S W AE F S K IH
staniucha,s t a ɲ u x a,S T AE UW AE
staniukiewicz,s t a ɲ u kʲ ɛ vʲ i t͡ʂ,S T AE UW K EH V IH
staniul,s t a ɲ u l,S T AE UW L
stanięcie,s t a ɲ ɛ ɲ t͡ɕ ɛ,S T AE EH EH
stankiewicz,s t a n kʲ ɛ vʲ i t͡ʂ,S T AE N K EH V IH
stankowicz,s t a n k ɔ vʲ i t͡ʂ,S T AE N K AO V IH
stanny,s t a n n ɨ,S T AE N N IX
stano,s t a n ɔ,S T AE N AO
stanoch,s t a n ɔ x,S T AE N AO
stanom,s t a n ɔ m,S T AE N AO M
stanowczo,s t a n ɔ f t͡ʂ ɔ,S T AE N AO F AO
stanowczy,s t a n ɔ f t͡ʂ ɨ,S T AE N AO F IX
stanowi,s t a n ɔ vʲ i,S T AE N AO V IH
stanowiska,s t a n ɔ vʲ i s k a,S T AE N AO V IH S K AE
stanowisko,s t a n ɔ vʲ i s k ɔ,S T AE N AO V IH S K AO
stanowić,s t a n ɔ vʲ i t͡ɕ,S T AE N AO V IH
stanu,s t a n u,S T AE N UW
stanuch,s t a n u x,S T AE N UW
stanula,s t a n u l a,S T AE N UW L AE
stanulewicz,s t a n u l ɛ vʲ i t͡ʂ,S T AE N UW L EH V IH
stany,s t a n ɨ,S T AE N IX
stanów,s t a n u f,S T AE N UW F
staną,s t a n ɔ̃,S T AE N AO
stanąć,s t a n ɔ ɲ t͡ɕ,S T AE N AO
stanął,s t a n ɔ w,S T AE N AO W
stanę,s t a n ɛ,S T AE N EH
stanęli,s t a n ɛ l i,S T AE N EH L IH
stanęła,s t a n ɛ w a,S T AE N EH W AE
