word,ipa,ARPAbet
trancares,t ɾ a n k a ɾ e s,T DX AE N K AE DX EH S
trancará,t ɾ a n k a ɾ a,T DX AE N K AE DX AE
trancarás,t ɾ a n k a ɾ a s,T DX AE N K AE DX AE S
trancaríamos,t ɾ a n k a ɾ i a m o s,T DX AE N K AE DX IH AE M OH S
trancas,t ɾ a n k a s,T DX AE N K AE S
trancaste,t ɾ a n k a s t e,T DX AE N K AE S T EH
tranco,t ɾ a n k o,T DX AE N K OH
trancáramos,t ɾ a n k a ɾ a m o s,T DX AE N K AE DX AE M OH S
tranque,t ɾ a n k e,T DX AE N K EH
tranqueada,t ɾ a n k e a d a,T DX AE N K EH AE D AE
tranqueadas,t ɾ a n k e a d a s,T DX AE N K EH AE D AE S
tranqueado,t ɾ a n k e a d o,T DX AE N K EH AE D OH
tranqueados,t ɾ a n k e a d o s,T DX AE N K EH AE D OH S
tranquear,t ɾ a n k e a ɾ,T DX AE N K EH AE DX
tranquemos,t ɾ a n k e m o s,T DX AE N K EH M OH S
tranquera,t ɾ a n k e ɾ a,T DX AE N K EH DX AE
tranques,t ɾ a n k e s,T DX AE N K EH S
tranquilidad,t ɾ a n k i l i d a d,T DX AE N K IH L IH D AE D
tranquilo,t ɾ a n k i l o,T DX AE N K IH L OH
transada,t ɾ a n s a d a,T DX AE N S AE D AE
transadas,t ɾ a n s a d a s,T DX AE N S AE D AE S
transado,t ɾ a n s a d o,T DX AE N S AE D OH
transados,t ɾ a n s a d o s,T DX AE N S AE D OH S
transahariano,t ɾ a n s a a ɾ j a n o,T DX AE N S AE AE DX Y AE N OH
transaminasa,t ɾ a n s a m i n a s a,T DX AE N S AE M IH N AE S AE
transbordada,t ɾ a n s b o r d a d a,T DX AE N S B OH R D AE D AE
transbordadas,t ɾ a n s b o r d a d a s,T DX AE N S B OH R D AE D AE S
transbordado,t ɾ a n s b o r d a d o,T DX AE N S B OH R D AE D OH
transbordados,t ɾ a n s b o r d a d o s,T DX AE N S B OH R D AE D OH S
transcodificada,t ɾ a n s k o d i f i k a d a,T DX AE N S K OH D IH F IH K AE D AE
transcodificadas,t ɾ a n s k o d i f i k a d a s,T DX AE N S K OH D IH F IH K AE D AE S
transcodificado,t ɾ a n s k o d i f i k a d o,T DX AE N S K OH D IH F IH K AE D OH
transcodificados,t ɾ a n s k o d i f i k a d o s,T DX AE N S K OH D IH F IH K AE D OH S
transcodificar,t ɾ a n s k o d i f i k a ɾ,T DX AE N S K OH D IH F IH K AE DX
transcontinental,t ɾ a n s k o n t i n e n t a l,T DX AE N S K OH N T IH N EH N T AE L
transcripta,t ɾ a n s k ɾ i b t a,T DX AE N S K DX IH B T AE
transcriptas,t ɾ a n s k ɾ i b t a s,T DX AE N S K DX IH B T AE S
transcriptasa,t ɾ a n s k ɾ i b t a s a,T DX AE N S K DX IH B T AE S AE
transcriptoma,t ɾ a n s k ɾ i b t o m a,T DX AE N S K DX IH B T OH M AE
transcriptos,t ɾ a n s k ɾ i b t o s,T DX AE N S K DX IH B T OH S
transcrita,t ɾ a n s k ɾ i t a,T DX AE N S K DX IH T AE
transcritas,t ɾ a n s k ɾ i t a s,T DX AE N S K DX IH T AE S
transcrito,t ɾ a n s k ɾ i t o,T DX AE N S K DX IH T OH
transcritos,t ɾ a n s k ɾ i t o s,T DX AE N S K DX IH T OH S
transcurrida,t ɾ a n s k u r i d a,T DX AE N S K UW R IH D AE
transcurridas,t ɾ a n s k u r i d a s,T DX AE N S K UW R IH D AE S
transcurrido,t ɾ a n s k u r i d o,T DX AE N S K UW R IH D OH
transcurridos,t ɾ a n s k u r i d o s,T DX AE N S K UW R IH D OH S
transcurrir,t ɾ a n s k u r i ɾ,T DX AE N S K UW R IH DX
transeje,t ɾ a n s e x e,T DX AE N S EH EH
transeuropeo,t ɾ a n s e u ɾ o p e o,T DX AE N S EH UW DX OH P EH OH
transfectada,t ɾ a n s f e ɡ t a d a,T DX AE N S F EH G T AE D AE
transfectadas,t ɾ a n s f e ɡ t a d a s,T DX AE N S F EH G T AE D AE S
transfectado,t ɾ a n s f e ɡ t a d o,T DX AE N S F EH G T AE D OH
transfectados,t ɾ a n s f e ɡ t a d o s,T DX AE N S F EH G T AE D OH S
transfectar,t ɾ a n s f e ɡ t a ɾ,T DX AE N S F EH G T AE DX
transfeminismo,t ɾ a n s f e m i n i s m o,T DX AE N S F EH M IH N IH S M OH
transferida,t ɾ a n s f e ɾ i d a,T DX AE N S F EH DX IH D AE
transferidas,t ɾ a n s f e ɾ i d a s,T DX AE N S F EH DX IH D AE S
transferido,t ɾ a n s f e ɾ i d o,T DX AE N S F EH DX IH D OH
transferidos,t ɾ a n s f e ɾ i d o s,T DX AE N S F EH DX IH D OH S
transferir,t ɾ a n s f e ɾ i ɾ,T DX AE N S F EH DX IH DX
transfieras,t ɾ a n s f j e ɾ a s,T DX AE N S F Y EH DX AE S
transfigurada,t ɾ a n s f i ɡ u ɾ a d a,T DX AE N S F IH G UW DX AE D AE
transfiguradas,t ɾ a n s f i ɡ u ɾ a d a s,T DX AE N S F IH G UW DX AE D AE S
transfigurado,t ɾ a n s f i ɡ u ɾ a d o,T DX AE N S F IH G UW DX AE D OH
transfigurados,t ɾ a n s f i ɡ u ɾ a d o s,T DX AE N S F IH G UW DX AE D OH S
transfigurar,t ɾ a n s f i ɡ u ɾ a ɾ,T DX AE N S F IH G UW DX AE DX
transfiguro,t ɾ a n s f i ɡ u ɾ o,T DX AE N S F IH G UW DX OH
transformada,t ɾ a n s f o r m a d a,T DX AE N S F OH R M AE D AE
transformadas,t ɾ a n s f o r m a d a s,T DX AE N S F OH R M AE D AE S
transformado,t ɾ a n s f o r m a d o,T DX AE N S F OH R M AE D OH
transformados,t ɾ a n s f o r m a d o s,T DX AE N S F OH R M AE D OH S
transformante,t ɾ a n s f o r m a n t e,T DX AE N S F OH R M AE N T EH
transformar,t ɾ a n s f o r m a ɾ,T DX AE N S F OH R M AE DX
transformare,t ɾ a n s f o r m a ɾ e,T DX AE N S F OH R M AE DX EH
transformo,t ɾ a n s f o r m o,T DX AE N S F OH R M OH
transglutaminasa,t ɾ a n s ɡ l u t a m i n a s a,T DX AE N S G L UW T AE M IH N AE S AE
transgredida,t ɾ a n s ɡ ɾ e d i d a,T DX AE N S G DX EH D IH D AE
transgredidas,t ɾ a n s ɡ ɾ e d i d a s,T DX AE N S G DX EH D IH D AE S
transgredido,t ɾ a n s ɡ ɾ e d i d o,T DX AE N S G DX EH D IH D OH
transgredidos,t ɾ a n s ɡ ɾ e d i d o s,T DX AE N S G DX EH D IH D OH S
transgredir,t ɾ a n s ɡ ɾ e d i ɾ,T DX AE N S G DX EH D IH DX
transgresiva,t ɾ a n s ɡ ɾ e s i b a,T DX AE N S G DX EH S IH B AE
transgresivas,t ɾ a n s ɡ ɾ e s i b a s,T DX AE N S G DX EH S IH B AE S
transgresivo,t ɾ a n s ɡ ɾ e s i b o,T DX AE N S G DX EH S IH B OH
transgresivos,t ɾ a n s ɡ ɾ e s i b o s,T DX AE N S G DX EH S IH B OH S
transgresor,t ɾ a n s ɡ ɾ e s o ɾ,T DX AE N S G DX EH S OH DX
transgresora,t ɾ a n s ɡ ɾ e s o ɾ a,T DX AE N S G DX EH S OH DX AE
transgresoras,t ɾ a n s ɡ ɾ e s o ɾ a s,T DX AE N S G DX EH S OH DX AE S
transgresores,t ɾ a n s ɡ ɾ e s o ɾ e s,T DX AE N S G DX EH S OH DX EH S
transhumanista,t ɾ a n ʃ u m a n i s t a,T DX AE N SH UW M AE N IH S T AE
transida,t ɾ a n s i d a,T DX AE N S IH D AE
transidas,t ɾ a n s i d a s,T DX AE N S IH D AE S
transido,t ɾ a n s i d o,T DX AE N S IH D OH
transidos,t ɾ a n s i d o s,T DX AE N S IH D OH S
transigida,t ɾ a n s i x i d a,T DX AE N S IH IH D AE
transigidas,t ɾ a n s i x i d a s,T DX AE N S IH IH D AE S
transigido,t ɾ a n s i x i d o,T DX AE N S IH IH D OH
transigidos,t ɾ a n s i x i d o s,T DX AE N S IH IH D OH S
transigir,t ɾ a n s i x i ɾ,T DX AE N S IH IH DX
transitada,t ɾ a n s i t a d a,T DX AE N S IH T AE D AE
transitadas,t ɾ a n s i t a d a s,T DX AE N S IH T AE D AE S
transitado,t ɾ a n s i t a d o,T DX AE N S IH T AE D OH
transitados,t ɾ a n s i t a d o s,T DX AE N S IH T AE D OH S
transitiva,t ɾ a n s i t i b a,T DX AE N S IH T IH B AE
transladada,t ɾ a n s l a d a d a,T DX AE N S L AE D AE D AE
transladadas,t ɾ a n s l a d a d a s,T DX AE N S L AE D AE D AE S
transladado,t ɾ a n s l a d a d o,T DX AE N S L AE D AE D OH
transladados,t ɾ a n s l a d a d o s,T DX AE N S L AE D AE D OH S
transladar,t ɾ a n s l a d a ɾ,T DX AE N S L AE D AE DX
transliterada,t ɾ a n s l i t e ɾ a d a,T DX AE N S L IH T EH DX AE D AE
transliteradas,t ɾ a n s l i t e ɾ a d a s,T DX AE N S L IH T EH DX AE D AE S
transliterado,t ɾ a n s l i t e ɾ a d o,T DX AE N S L IH T EH DX AE D OH
transliterados,t ɾ a n s l i t e ɾ a d o s,T DX AE N S L IH T EH DX AE D OH S
transliteramos,t ɾ a n s l i t e ɾ a m o s,T DX AE N S L IH T EH DX AE M OH S
transliterar,t ɾ a n s l i t e ɾ a ɾ,T DX AE N S L IH T EH DX AE DX
translitero,t ɾ a n s l i t e ɾ o,T DX AE N S L IH T EH DX OH
translocada,t ɾ a n s l o k a d a,T DX AE N S L OH K AE D AE
translocadas,t ɾ a n s l o k a d a s,T DX AE N S L OH K AE D AE S
translocado,t ɾ a n s l o k a d o,T DX AE N S L OH K AE D OH
translocados,t ɾ a n s l o k a d o s,T DX AE N S L OH K AE D OH S
translocar,t ɾ a n s l o k a ɾ,T DX AE N S L OH K AE DX
transmigrada,t ɾ a n s m i ɡ ɾ a d a,T DX AE N S M IH G DX AE D AE
transmigradas,t ɾ a n s m i ɡ ɾ a d a s,T DX AE N S M IH G DX AE D AE S
transmigrado,t ɾ a n s m i ɡ ɾ a d o,T DX AE N S M IH G DX AE D OH
transmigrados,t ɾ a n s m i ɡ ɾ a d o s,T DX AE N S M IH G DX AE D OH S
transmitente,t ɾ a n s m i t e n t e,T DX AE N S M IH T EH N T EH
transmitida,t ɾ a n s m i t i d a,T DX AE N S M IH T IH D AE
transmitidas,t ɾ a n s m i t i d a s,T DX AE N S M IH T IH D AE S
transmitido,t ɾ a n s m i t i d o,T DX AE N S M IH T IH D OH
transmitidos,t ɾ a n s m i t i d o s,T DX AE N S M IH T IH D OH S
transmitir,t ɾ a n s m i t i ɾ,T DX AE N S M IH T IH DX
transmutada,t ɾ a n s m u t a d a,T DX AE N S M UW T AE D AE
transmutadas,t ɾ a n s m u t a d a s,T DX AE N S M UW T AE D AE S
transmutado,t ɾ a n s m u t a d o,T DX AE N S M UW T AE D OH
transmutados,t ɾ a n s m u t a d o s,T DX AE N S M UW T AE D OH S
transmutamos,t ɾ a n s m u t a m o s,T DX AE N S M UW T AE M OH S
transparentada,t ɾ a n s p a ɾ e n t a d a,T DX AE N S P AE DX EH N T AE D AE
transparentadas,t ɾ a n s p a ɾ e n t a d a s,T DX AE N S P AE DX EH N T AE D AE S
transparentado,t ɾ a n s p a ɾ e n t a d o,T DX AE N S P AE DX EH N T AE D OH
transparentados,t ɾ a n s p a ɾ e n t a d o s,T DX AE N S P AE DX EH N T AE D OH S
transperitoneal,t ɾ a n s p e ɾ i t o n e a l,T DX AE N S P EH DX IH T OH N EH AE L
transpirada,t ɾ a n s p i ɾ a d a,T DX AE N S P IH DX AE D AE
transpiradas,t ɾ a n s p i ɾ a d a s,T DX AE N S P IH DX AE D AE S
transpirado,t ɾ a n s p i ɾ a d o,T DX AE N S P IH DX AE D OH
transpirados,t ɾ a n s p i ɾ a d o s,T DX AE N S P IH DX AE D OH S
transpiramos,t ɾ a n s p i ɾ a m o s,T DX AE N S P IH DX AE M OH S
transpirenaico,t ɾ a n s p i ɾ e n a i k o,T DX AE N S P IH DX EH N AE IH K OH
transplantada,t ɾ a n s p l a n t a d a,T DX AE N S P L AE N T AE D AE
transplantadas,t ɾ a n s p l a n t a d a s,T DX AE N S P L AE N T AE D AE S
transplantado,t ɾ a n s p l a n t a d o,T DX AE N S P L AE N T AE D OH
transplantados,t ɾ a n s p l a n t a d o s,T DX AE N S P L AE N T AE D OH S
transplantamos,t ɾ a n s p l a n t a m o s,T DX AE N S P L AE N T AE M OH S
transplantar,t ɾ a n s p l a n t a ɾ,T DX AE N S P L AE N T AE DX
transponer,t ɾ a n s p o n e ɾ,T DX AE N S P OH N EH DX
transponible,t ɾ a n s p o n i b l e,T DX AE N S P OH N IH B L EH
transportable,t ɾ a n s p o r t a b l e,T DX AE N S P OH R T AE B L EH
transportada,t ɾ a n s p o r t a d a,T DX AE N S P OH R T AE D AE
transportadas,t ɾ a n s p o r t a d a s,T DX AE N S P OH R T AE D AE S
transportado,t ɾ a n s p o r t a d o,T DX AE N S P OH R T AE D OH
transportador,t ɾ a n s p o r t a d o ɾ,T DX AE N S P OH R T AE D OH DX
transportadora,t ɾ a n s p o r t a d o ɾ a,T DX AE N S P OH R T AE D OH DX AE
transportadoras,t ɾ a n s p o r t a d o ɾ a s,T DX AE N S P OH R T AE D OH DX AE S
transportadores,t ɾ a n s p o r t a d o ɾ e s,T DX AE N S P OH R T AE D OH DX EH S
transportados,t ɾ a n s p o r t a d o s,T DX AE N S P OH R T AE D OH S
transportamos,t ɾ a n s p o r t a m o s,T DX AE N S P OH R T AE M OH S
transportar,t ɾ a n s p o r t a ɾ,T DX AE N S P OH R T AE DX
transportín,t ɾ a n s p o r t i n,T DX AE N S P OH R T IH N
transpuesta,t ɾ a n s p w e s t a,T DX AE N S P W EH S T AE
transpuesto,t ɾ a n s p w e s t o,T DX AE N S P W EH S T OH
transregional,t ɾ a n s ɾ e x j o n a l,T DX AE N S DX EH Y OH N AE L
transtornada,t ɾ a n s t o r n a d a,T DX AE N S T OH R N AE D AE
transtornadas,t ɾ a n s t o r n a d a s,T DX AE N S T OH R N AE D AE S
transtornado,t ɾ a n s t o r n a d o,T DX AE N S T OH R N AE D OH
transtornados,t ɾ a n s t o r n a d o s,T DX AE N S T OH R N AE D OH S
transtornamos,t ɾ a n s t o r n a m o s,T DX AE N S T OH R N AE M OH S
transtornar,t ɾ a n s t o r n a ɾ,T DX AE N S T OH R N AE DX
transuretral,t ɾ a n s u ɾ e t ɾ a l,T DX AE N S UW DX EH T DX AE L
transvasada,t ɾ a n s b a s a d a,T DX AE N S B AE S AE D AE
transvasadas,t ɾ a n s b a s a d a s,T DX AE N S B AE S AE D AE S
transvasado,t ɾ a n s b a s a d o,T DX AE N S B AE S AE D OH
transvasados,t ɾ a n s b a s a d o s,T DX AE N S B AE S AE D OH S
transvasar,t ɾ a n s b a s a ɾ,T DX AE N S B AE S AE DX
transvases,t ɾ a n s b a s e s,T DX AE N S B AE S EH S
transyugular,t ɾ a n s ɟ͡ʝ u ɡ u l a ɾ,T DX AE N S UW G UW L AE DX
transónico,t ɾ a n s o n i k o,T DX AE N S OH N IH K OH
tranvía,t ɾ a m b i a,T DX AE M B IH AE
trapagarandarra,t ɾ a p a ɡ a ɾ a n d a r a,T DX AE P AE G AE DX AE N D AE R AE
trapaleada,t ɾ a p a l e a d a,T DX AE P AE L EH AE D AE
trapaleadas,t ɾ a p a l e a d a s,T DX AE P AE L EH AE D AE S
trapaleado,t ɾ a p a l e a d o,T DX AE P AE L EH AE D OH
trapaleados,t ɾ a p a l e a d o s,T DX AE P AE L EH AE D OH S
trapalear,t ɾ a p a l e a ɾ,T DX AE P AE L EH AE DX
trapeada,t ɾ a p e a d a,T DX AE P EH AE D AE
trapeadas,t ɾ a p e a d a s,T DX AE P EH AE D AE S
trapeado,t ɾ a p e a d o,T DX AE P EH AE D OH
trapeados,t ɾ a p e a d o s,T DX AE P EH AE D OH S
trapiche,t ɾ a p i t͡ʃ e,T DX AE P IH CH EH
trapicheada,t ɾ a p i t͡ʃ e a d a,T DX AE P IH CH EH AE D AE
trapicheadas,t ɾ a p i t͡ʃ e a d a s,T DX AE P IH CH EH AE D AE S
trapicheado,t ɾ a p i t͡ʃ e a d o,T DX AE P IH CH EH AE D OH
trapicheados,t ɾ a p i t͡ʃ e a d o s,T DX AE P IH CH EH AE D OH S
trapichear,t ɾ a p i t͡ʃ e a ɾ,T DX AE P IH CH EH AE DX
traqueal,t ɾ a k e a l,T DX AE K EH AE L
traqueo,t ɾ a k e o,T DX AE K EH OH
traqueobronquitis,t ɾ a k e o b ɾ o n k i t i s,T DX AE K EH OH B DX OH N K IH T IH S
traqueoesofágico,t ɾ a k e o e s o f a x i k o,T DX AE K EH OH EH S OH F AE IH K OH
traqueostomía,t ɾ a k e o s t o m i a,T DX AE K EH OH S T OH M IH AE
traqueteada,t ɾ a k e t e a d a,T DX AE K EH T EH AE D AE
traqueteadas,t ɾ a k e t e a d a s,T DX AE K EH T EH AE D AE S
traqueteado,t ɾ a k e t e a d o,T DX AE K EH T EH AE D OH
traqueteados,t ɾ a k e t e a d o s,T DX AE K EH T EH AE D OH S
traqueítis,t ɾ a k e i t i s,T DX AE K EH IH T IH S
traro,t ɾ a ɾ o,T DX AE DX OH
tras,t ɾ a s,T DX AE S
trasanteayer,t ɾ a s a n t e a ɟ͡ʝ e ɾ,T DX AE S AE N T EH AE EH DX
trasantepenúltimo,t ɾ a s a n t e p e n u l t i m o,T DX AE S AE N T EH P EH N UW L T IH M OH
trasantier,t ɾ a s a n t j e ɾ,T DX AE S AE N T Y EH DX
trasbordada,t ɾ a s b o r d a d a,T DX AE S B OH R D AE D AE
trasbordadas,t ɾ a s b o r d a d a s,T DX AE S B OH R D AE D AE S
trasbordado,t ɾ a s b o r d a d o,T DX AE S B OH R D AE D OH
trasbordados,t ɾ a s b o r d a d o s,T DX AE S B OH R D AE D OH S
trascrita,t ɾ a s k ɾ i t a,T DX AE S K DX IH T AE
trascritas,t ɾ a s k ɾ i t a s,T DX AE S K DX IH T AE S
trascritos,t ɾ a s k ɾ i t o s,T DX AE S K DX IH T OH S
trascurrida,t ɾ a s k u r i d a,T DX AE S K UW R IH D AE
trascurridas,t ɾ a s k u r i d a s,T DX AE S K UW R IH D AE S
trascurrido,t ɾ a s k u r i d o,T DX AE S K UW R IH D OH
trascurridos,t ɾ a s k u r i d o s,T DX AE S K UW R IH D OH S
trasegada,t ɾ a s e ɡ a d a,T DX AE S EH G AE D AE
trasegadas,t ɾ a s e ɡ a d a s,T DX AE S EH G AE D AE S
trasegado,t ɾ a s e ɡ a d o,T DX AE S EH G AE D OH
trasegados,t ɾ a s e ɡ a d o s,T DX AE S EH G AE D OH S
trasegar,t ɾ a s e ɡ a ɾ,T DX AE S EH G AE DX
trasero,t ɾ a s e ɾ o,T DX AE S EH DX OH
trasferida,t ɾ a s f e ɾ i d a,T DX AE S F EH DX IH D AE
trasferidas,t ɾ a s f e ɾ i d a s,T DX AE S F EH DX IH D AE S
trasferido,t ɾ a s f e ɾ i d o,T DX AE S F EH DX IH D OH
trasferidos,t ɾ a s f e ɾ i d o s,T DX AE S F EH DX IH D OH S
trasfigurada,t ɾ a s f i ɡ u ɾ a d a,T DX AE S F IH G UW DX AE D AE
trasfiguradas,t ɾ a s f i ɡ u ɾ a d a s,T DX AE S F IH G UW DX AE D AE S
trasfigurado,t ɾ a s f i ɡ u ɾ a d o,T DX AE S F IH G UW DX AE D OH
trasfigurados,t ɾ a s f i ɡ u ɾ a d o s,T DX AE S F IH G UW DX AE D OH S
trasfigurar,t ɾ a s f i ɡ u ɾ a ɾ,T DX AE S F IH G UW DX AE DX
trasfigurare,t ɾ a s f i ɡ u ɾ a ɾ e,T DX AE S F IH G UW DX AE DX EH
trasfondo,t ɾ a s f o n d o,T DX AE S F OH N D OH
trasformada,t ɾ a s f o r m a d a,T DX AE S F OH R M AE D AE
trasformadas,t ɾ a s f o r m a d a s,T DX AE S F OH R M AE D AE S
trasformado,t ɾ a s f o r m a d o,T DX AE S F OH R M AE D OH
trasformados,t ɾ a s f o r m a d o s,T DX AE S F OH R M AE D OH S
trasformare,t ɾ a s f o r m a ɾ e,T DX AE S F OH R M AE DX EH
trasgo,t ɾ a s ɡ o,T DX AE S G OH
trasgredida,t ɾ a s ɡ ɾ e d i d a,T DX AE S G DX EH D IH D AE
trasgredidas,t ɾ a s ɡ ɾ e d i d a s,T DX AE S G DX EH D IH D AE S
trasgredido,t ɾ a s ɡ ɾ e d i d o,T DX AE S G DX EH D IH D OH
trasgredidos,t ɾ a s ɡ ɾ e d i d o s,T DX AE S G DX EH D IH D OH S
trasgredir,t ɾ a s ɡ ɾ e d i ɾ,T DX AE S G DX EH D IH DX
trashumada,t ɾ a ʃ u m a d a,T DX AE SH UW M AE D AE
trashumadas,t ɾ a ʃ u m a d a s,T DX AE SH UW M AE D AE S
trashumado,t ɾ a ʃ u m a d o,T DX AE SH UW M AE D OH
trashumados,t ɾ a ʃ u m a d o s,T DX AE SH UW M AE D OH S
trashumar,t ɾ a ʃ u m a ɾ,T DX AE SH UW M AE DX
trasladada,t ɾ a s l a d a d a,T DX AE S L AE D AE D AE
trasladadas,t ɾ a s l a d a d a s,T DX AE S L AE D AE D AE S
trasladado,t ɾ a s l a d a d o,T DX AE S L AE D AE D OH
trasladados,t ɾ a s l a d a d o s,T DX AE S L AE D AE D OH S
trasladamos,t ɾ a s l a d a m o s,T DX AE S L AE D AE M OH S
trasladar,t ɾ a s l a d a ɾ,T DX AE S L AE D AE DX
traslado,t ɾ a s l a d o,T DX AE S L AE D OH
traslapada,t ɾ a s l a p a d a,T DX AE S L AE P AE D AE
traslapadas,t ɾ a s l a p a d a s,T DX AE S L AE P AE D AE S
traslapado,t ɾ a s l a p a d o,T DX AE S L AE P AE D OH
traslapados,t ɾ a s l a p a d o s,T DX AE S L AE P AE D OH S
traslativo,t ɾ a s l a t i b o,T DX AE S L AE T IH B OH
trasliterada,t ɾ a s l i t e ɾ a d a,T DX AE S L IH T EH DX AE D AE
trasliteradas,t ɾ a s l i t e ɾ a d a s,T DX AE S L IH T EH DX AE D AE S
trasliterado,t ɾ a s l i t e ɾ a d o,T DX AE S L IH T EH DX AE D OH
trasliterados,t ɾ a s l i t e ɾ a d o s,T DX AE S L IH T EH DX AE D OH S
trasliterar,t ɾ a s l i t e ɾ a ɾ,T DX AE S L IH T EH DX AE DX
trasluchada,t ɾ a s l u t͡ʃ a d a,T DX AE S L UW CH AE D AE
trasluchadas,t ɾ a s l u t͡ʃ a d a s,T DX AE S L UW CH AE D AE S
trasluchado,t ɾ a s l u t͡ʃ a d o,T DX AE S L UW CH AE D OH
trasluchados,t ɾ a s l u t͡ʃ a d o s,T DX AE S L UW CH AE D OH S
trasmigrada,t ɾ a s m i ɡ ɾ a d a,T DX AE S M IH G DX AE D AE
trasmigradas,t ɾ a s m i ɡ ɾ a d a s,T DX AE S M IH G DX AE D AE S
trasmigrado,t ɾ a s m i ɡ ɾ a d o,T DX AE S M IH G DX AE D OH
trasmigrados,t ɾ a s m i ɡ ɾ a d o s,T DX AE S M IH G DX AE D OH S
trasmitida,t ɾ a s m i t i d a,T DX AE S M IH T IH D AE
trasmitidas,t ɾ a s m i t i d a s,T DX AE S M IH T IH D AE S
trasmitido,t ɾ a s m i t i d o,T DX AE S M IH T IH D OH
trasmitidos,t ɾ a s m i t i d o s,T DX AE S M IH T IH D OH S
trasmontada,t ɾ a s m o n t a d a,T DX AE S M OH N T AE D AE
trasmontadas,t ɾ a s m o n t a d a s,T DX AE S M OH N T AE D AE S
trasmontado,t ɾ a s m o n t a d o,T DX AE S M OH N T AE D OH
trasmontados,t ɾ a s m o n t a d o s,T DX AE S M OH N T AE D OH S
trasmontar,t ɾ a s m o n t a ɾ,T DX AE S M OH N T AE DX
trasmutada,t ɾ a s m u t a d a,T DX AE S M UW T AE D AE
trasmutadas,t ɾ a s m u t a d a s,T DX AE S M UW T AE D AE S
trasmutado,t ɾ a s m u t a d o,T DX AE S M UW T AE D OH
trasmutados,t ɾ a s m u t a d o s,T DX AE S M UW T AE D OH S
trasnochada,t ɾ a s n o t͡ʃ a d a,T DX AE S N OH CH AE D AE
trasnochadas,t ɾ a s n o t͡ʃ a d a s,T DX AE S N OH CH AE D AE S
trasnochado,t ɾ a s n o t͡ʃ a d o,T DX AE S N OH CH AE D OH
trasnochados,t ɾ a s n o t͡ʃ a d o s,T DX AE S N OH CH AE D OH S
trasnochar,t ɾ a s n o t͡ʃ a ɾ,T DX AE S N OH CH AE DX
traspalar,t ɾ a s p a l a ɾ,T DX AE S P AE L AE DX
traspapelada,t ɾ a s p a p e l a d a,T DX AE S P AE P EH L AE D AE
traspapeladas,t ɾ a s p a p e l a d a s,T DX AE S P AE P EH L AE D AE S
traspapelado,t ɾ a s p a p e l a d o,T DX AE S P AE P EH L AE D OH
traspapelados,t ɾ a s p a p e l a d o s,T DX AE S P AE P EH L AE D OH S
traspapelar,t ɾ a s p a p e l a ɾ,T DX AE S P AE P EH L AE DX
trasparentada,t ɾ a s p a ɾ e n t a d a,T DX AE S P AE DX EH N T AE D AE
trasparentadas,t ɾ a s p a ɾ e n t a d a s,T DX AE S P AE DX EH N T AE D AE S
trasparentado,t ɾ a s p a ɾ e n t a d o,T DX AE S P AE DX EH N T AE D OH
trasparentados,t ɾ a s p a ɾ e n t a d o s,T DX AE S P AE DX EH N T AE D OH S
traspasada,t ɾ a s p a s a d a,T DX AE S P AE S AE D AE
traspasadas,t ɾ a s p a s a d a s,T DX AE S P AE S AE D AE S
traspasado,t ɾ a s p a s a d o,T DX AE S P AE S AE D OH
traspasados,t ɾ a s p a s a d o s,T DX AE S P AE S AE D OH S
traspasar,t ɾ a s p a s a ɾ,T DX AE S P AE S AE DX
traspirada,t ɾ a s p i ɾ a d a,T DX AE S P IH DX AE D AE
traspiradas,t ɾ a s p i ɾ a d a s,T DX AE S P IH DX AE D AE S
traspirado,t ɾ a s p i ɾ a d o,T DX AE S P IH DX AE D OH
traspirados,t ɾ a s p i ɾ a d o s,T DX AE S P IH DX AE D OH S
traspié,t ɾ a s p j e,T DX AE S P Y EH
trasplantada,t ɾ a s p l a n t a d a,T DX AE S P L AE N T AE D AE
trasplantadas,t ɾ a s p l a n t a d a s,T DX AE S P L AE N T AE D AE S
trasplantado,t ɾ a s p l a n t a d o,T DX AE S P L AE N T AE D OH
trasplantados,t ɾ a s p l a n t a d o s,T DX AE S P L AE N T AE D OH S
trasplantar,t ɾ a s p l a n t a ɾ,T DX AE S P L AE N T AE DX
trasplante,t ɾ a s p l a n t e,T DX AE S P L AE N T EH
trasportada,t ɾ a s p o r t a d a,T DX AE S P OH R T AE D AE
trasportadas,t ɾ a s p o r t a d a s,T DX AE S P OH R T AE D AE S
trasportado,t ɾ a s p o r t a d o,T DX AE S P OH R T AE D OH
trasportador,t ɾ a s p o r t a d o ɾ,T DX AE S P OH R T AE D OH DX
trasportadora,t ɾ a s p o r t a d o ɾ a,T DX AE S P OH R T AE D OH DX AE
trasportadoras,t ɾ a s p o r t a d o ɾ a s,T DX AE S P OH R T AE D OH DX AE S
trasportadores,t ɾ a s p o r t a d o ɾ e s,T DX AE S P OH R T AE D OH DX EH S
trasportados,t ɾ a s p o r t a d o s,T DX AE S P OH R T AE D OH S
trasportar,t ɾ a s p o r t a ɾ,T DX AE S P OH R T AE DX
trasportare,t ɾ a s p o r t a ɾ e,T DX AE S P OH R T AE DX EH
traspuesta,t ɾ a s p w e s t a,T DX AE S P W EH S T AE
