word,ipa,ARPAbet
ředění,r̝ ɛ ɟ ɛ ɲ iː,R EH EH IH
ředěný,r̝ ɛ ɟ ɛ n iː,R EH EH N IH
řehoř,r̝ ɛ ɦ o r̝̊,R EH OH R
řehořek,r̝ ɛ ɦ o r̝ ɛ k,R EH OH R EH K
řehtat,r̝ ɛ x t a t,R EH T AE T
řehtání,r̝ ɛ x t aː ɲ iː,R EH T AE IH
řekla,r̝ ɛ k l a,R EH K L AE
řekne,r̝ ɛ k n ɛ,R EH K N EH
řekni,r̝ ɛ k ɲ ɪ,R EH K IH
řekyně,r̝ ɛ k ɪ ɲ ɛ,R EH K IH EH
řemdih,r̝ ɛ m ɟ ɪ x,R EH M IH
řemen,r̝ ɛ m ɛ n,R EH M EH N
řemeslník,r̝ ɛ m ɛ s l̩ ɲ iː k,R EH M EH S EL IH K
řemeslný,r̝ ɛ m ɛ s l̩ n iː,R EH M EH S EL N IH
řemeslo,r̝ ɛ m ɛ s l o,R EH M EH S L OH
řep,r̝ ɛ p,R EH P
řepka,r̝ ɛ p k a,R EH P K AE
řepo,r̝ ɛ p o,R EH P OH
řepu,r̝ ɛ p u,R EH P UW
řepy,r̝ ɛ p ɪ,R EH P IH
řepám,r̝ ɛ p aː m,R EH P AE M
řepčín,r̝ ɛ p t͡ʃ iː n,R EH P CH IH N
řepčínský,r̝ ɛ p t͡ʃ iː n s k iː,R EH P CH IH N S K IH
řepčínští,r̝ ɛ p t͡ʃ iː n ʃ c iː,R EH P CH IH N SH IH
řepě,r̝ ɛ p j ɛ,R EH P Y EH
řetěz,r̝ ɛ c ɛ s,R EH EH S
řetězec,r̝ ɛ c ɛ z ɛ t͡s,R EH EH Z EH
řev,r̝ ɛ f,R EH F
řeve,r̝ ɛ v ɛ,R EH V EH
řevech,r̝ ɛ v ɛ x,R EH V EH
řevem,r̝ ɛ v ɛ m,R EH V EH M
řevnit,r̝ ɛ v ɲ ɪ t,R EH V IH T
řevnivý,r̝ ɛ v ɲ ɪ v iː,R EH V IH V IH
řevu,r̝ ɛ v u,R EH V UW
řevy,r̝ ɛ v ɪ,R EH V IH
řevů,r̝ ɛ v uː,R EH V UW
řevům,r̝ ɛ v uː m,R EH V UW M
řez,r̝ ɛ s,R EH S
řezat,r̝ ɛ z a t,R EH Z AE T
řezbář,r̝ ɛ z b aː r̝̊,R EH Z B AE R
řezbářství,r̝ ɛ z b aː r̝̊ s t v iː,R EH Z B AE R S T V IH
řeze,r̝ ɛ z ɛ,R EH Z EH
řeznický,r̝ ɛ z ɲ ɪ t͡s k iː,R EH Z IH K IH
řezno,r̝ ɛ z n o,R EH Z N OH
řezná,r̝ ɛ z n aː,R EH Z N AE
řezník,r̝ ɛ z ɲ iː k,R EH Z IH K
řezníček,r̝ ɛ z ɲ iː t͡ʃ ɛ k,R EH Z IH CH EH K
řezu,r̝ ɛ z u,R EH Z UW
řezá,r̝ ɛ z aː,R EH Z AE
řezák,r̝ ɛ z aː k,R EH Z AE K
řezám,r̝ ɛ z aː m,R EH Z AE M
řezáš,r̝ ɛ z aː ʃ,R EH Z AE SH
řezů,r̝ ɛ z uː,R EH Z UW
řeč,r̝ ɛ t͡ʃ,R EH CH
řečech,r̝ ɛ t͡ʃ ɛ x,R EH CH EH
řečem,r̝ ɛ t͡ʃ ɛ m,R EH CH EH M
řečený,r̝ ɛ t͡ʃ ɛ n iː,R EH CH EH N IH
řeči,r̝ ɛ t͡ʃ ɪ,R EH CH IH
řečmi,r̝ ɛ t͡ʃ m ɪ,R EH CH M IH
řečnický,r̝ ɛ t͡ʃ ɲ ɪ t͡s k iː,R EH CH IH K IH
řečnictví,r̝ ɛ t͡ʃ ɲ ɪ t͡s t v iː,R EH CH IH T V IH
řečník,r̝ ɛ t͡ʃ ɲ iː k,R EH CH IH K
řečový,r̝ ɛ t͡ʃ o v iː,R EH CH OH V IH
řečtina,r̝ ɛ t͡ʃ c ɪ n a,R EH CH IH N AE
řečí,r̝ ɛ t͡ʃ iː,R EH CH IH
řeš,r̝ ɛ ʃ,R EH SH
řeše,r̝ ɛ ʃ ɛ,R EH SH EH
řešen,r̝ ɛ ʃ ɛ n,R EH SH EH N
řešení,r̝ ɛ ʃ ɛ ɲ iː,R EH SH EH IH
řešet,r̝ ɛ ʃ ɛ t,R EH SH EH T
řešeta,r̝ ɛ ʃ ɛ t a,R EH SH EH T AE
řešeto,r̝ ɛ ʃ ɛ t o,R EH SH EH T OH
řešetě,r̝ ɛ ʃ ɛ c ɛ,R EH SH EH EH
řešit,r̝ ɛ ʃ ɪ t,R EH SH IH T
řešitel,r̝ ɛ ʃ ɪ t ɛ l,R EH SH IH T EH L
řešitelnost,r̝ ɛ ʃ ɪ t ɛ l n o s t,R EH SH IH T EH L N OH S T
řešitelný,r̝ ɛ ʃ ɪ t ɛ l n iː,R EH SH IH T EH L N IH
řešme,r̝ ɛ ʃ m ɛ,R EH SH M EH
řešov,r̝ ɛ ʃ o f,R EH SH OH F
řešte,r̝ ɛ ʃ t ɛ,R EH SH T EH
řeší,r̝ ɛ ʃ iː,R EH SH IH
řešíc,r̝ ɛ ʃ iː t͡s,R EH SH IH
řešíce,r̝ ɛ ʃ iː t͡s ɛ,R EH SH IH EH
řeším,r̝ ɛ ʃ iː m,R EH SH IH M
řešíte,r̝ ɛ ʃ iː t ɛ,R EH SH IH T EH
řešíš,r̝ ɛ ʃ iː ʃ,R EH SH IH SH
řež,r̝ ɛ ʃ,R EH SH
řeže,r̝ ɛ ʒ ɛ,R EH ZH EH
řežem,r̝ ɛ ʒ ɛ m,R EH ZH EH M
řežeš,r̝ ɛ ʒ ɛ ʃ,R EH ZH EH SH
řeži,r̝ ɛ ʒ ɪ,R EH ZH IH
řežu,r̝ ɛ ʒ u,R EH ZH UW
řidička,r̝ ɪ ɟ ɪ t͡ʃ k a,R IH IH CH K AE
řidičák,r̝ ɪ ɟ ɪ t͡ʃ aː k,R IH IH CH AE K
řidičův,r̝ ɪ ɟ ɪ t͡ʃ uː f,R IH IH CH UW F
řidítka,r̝ ɪ ɟ iː t k a,R IH IH T K AE
řidčeji,r̝ ɪ t͡ʃ ɛ j ɪ,R IH CH EH Y IH
řinout,r̝ ɪ n o u̯ t,R IH N OH W T
řinčet,r̝ ɪ n t͡ʃ ɛ t,R IH N CH EH T
řiti,r̝ ɪ c ɪ,R IH IH
řitní,r̝ ɪ t ɲ iː,R IH T IH
řití,r̝ ɪ c iː,R IH IH
řitích,r̝ ɪ c iː x,R IH IH
řitím,r̝ ɪ c iː m,R IH IH M
řitě,r̝ ɪ c ɛ,R IH EH
řitěmi,r̝ ɪ c ɛ m ɪ,R IH EH M IH
řiď,r̝ ɪ c,R IH
řiť,r̝ ɪ c,R IH
řiťka,r̝ ɪ c k a,R IH K AE
řiťolez,r̝ ɪ c o l ɛ s,R IH OH L EH S
řiťolezec,r̝ ɪ c o l ɛ z ɛ t͡s,R IH OH L EH Z EH
řva,r̝ v a,R V AE
řval,r̝ v a l,R V AE L
řvaní,r̝ v a ɲ iː,R V AE IH
řvavý,r̝ v a v iː,R V AE V IH
řádek,r̝ aː d ɛ k,R AE D EH K
řádit,r̝ aː ɟ ɪ t,R AE IH T
řádka,r̝ aː t k a,R AE T K AE
řádný,r̝ aː d n iː,R AE D N IH
řádu,r̝ aː d u,R AE D UW
řády,r̝ aː d ɪ,R AE D IH
řádí,r̝ aː ɟ iː,R AE IH
řádíc,r̝ aː ɟ iː t͡s,R AE IH
řádíce,r̝ aː ɟ iː t͡s ɛ,R AE IH EH
řádím,r̝ aː ɟ iː m,R AE IH M
řádíme,r̝ aː ɟ iː m ɛ,R AE IH M EH
řádíte,r̝ aː ɟ iː t ɛ,R AE IH T EH
řádíš,r̝ aː ɟ iː ʃ,R AE IH SH
řádě,r̝ aː ɟ ɛ,R AE EH
řádění,r̝ aː ɟ ɛ ɲ iː,R AE EH IH
říci,r̝ iː t͡s ɪ,R IH IH
říct,r̝ iː t͡s t,R IH T
řídce,r̝ iː t͡s ɛ,R IH EH
řídcí,r̝ iː t͡s iː,R IH IH
řídkost,r̝ iː t k o s t,R IH T K OH S T
řídká,r̝ iː t k aː,R IH T K AE
řídké,r̝ iː t k ɛː,R IH T K EH
řídký,r̝ iː t k iː,R IH T K IH
řídnout,r̝ iː d n o u̯ t,R IH D N OH W T
řídící,r̝ iː ɟ iː t͡s iː,R IH IH IH
říha,r̝ iː ɦ a,R IH AE
říhat,r̝ iː ɦ a t,R IH AE T
říhnout,r̝ iː ɦ n o u̯ t,R IH N OH W T
říhnutí,r̝ iː ɦ n u c iː,R IH N UW IH
říhání,r̝ iː ɦ aː ɲ iː,R IH AE IH
říje,r̝ iː j ɛ,R IH Y EH
října,r̝ iː j n a,R IH Y N AE
říjnový,r̝ iː j n o v iː,R IH Y N OH V IH
říkají,r̝ iː k a j iː,R IH K AE Y IH
říkanka,r̝ iː k a ŋ k a,R IH K AE NG K AE
říkat,r̝ iː k a t,R IH K AE T
říká,r̝ iː k aː,R IH K AE
říkám,r̝ iː k aː m,R IH K AE M
říkáme,r̝ iː k aː m ɛ,R IH K AE M EH
říkáte,r̝ iː k aː t ɛ,R IH K AE T EH
říkáš,r̝ iː k aː ʃ,R IH K AE SH
říman,r̝ iː m a n,R IH M AE N
římanka,r̝ iː m a ŋ k a,R IH M AE NG K AE
římsa,r̝ iː m s a,R IH M S AE
římskokatolický,r̝ iː m s k o k a t o l ɪ t͡s k iː,R IH M S K OH K AE T OH L IH K IH
římský,r̝ iː m s k iː,R IH M S K IH
říp,r̝ iː p,R IH P
řípa,r̝ iː p a,R IH P AE
řípo,r̝ iː p o,R IH P OH
řípou,r̝ iː p o u̯,R IH P OH W
řípu,r̝ iː p u,R IH P UW
řípy,r̝ iː p ɪ,R IH P IH
řípám,r̝ iː p aː m,R IH P AE M
řípě,r̝ iː p j ɛ,R IH P Y EH
řítit,r̝ iː c ɪ t,R IH IH T
řízek,r̝ iː z ɛ k,R IH Z EH K
řízení,r̝ iː z ɛ ɲ iː,R IH Z EH IH
řízený,r̝ iː z ɛ n iː,R IH Z EH N IH
řízkovat,r̝ iː s k o v a t,R IH S K OH V AE T
říznutí,r̝ iː z n u c iː,R IH Z N UW IH
říčka,r̝ iː t͡ʃ k a,R IH CH K AE
říční,r̝ iː t͡ʃ ɲ iː,R IH CH IH
říďa,r̝ iː ɟ a,R IH AE
říše,r̝ iː ʃ ɛ,R IH SH EH
říšský,r̝ iː ʃ s k iː,R IH SH S K IH
šablona,ʃ a b l o n a,SH AE B L OH N AE
šachy,ʃ a x ɪ,SH AE IH
šafránek,ʃ a f r aː n ɛ k,SH AE F R AE N EH K
šafránková,ʃ a f r aː ŋ k o v aː,SH AE F R AE NG K OH V AE
šahrazád,ʃ a ɦ r a z aː t,SH AE R AE Z AE T
šak,ʃ a k,SH AE K
šakal,ʃ a k a l,SH AE K AE L
šakalí,ʃ a k a l iː,SH AE K AE L IH
šalamoun,ʃ a l a m o u̯ n,SH AE L AE M OH W N
šalamounův,ʃ a l a m o u̯ n uː f,SH AE L AE M OH W N UW F
šalba,ʃ a l b a,SH AE L B AE
šalina,ʃ a l ɪ n a,SH AE L IH N AE
šalmaj,ʃ a l m a j,SH AE L M AE Y
šalomoun,ʃ a l o m o u̯ n,SH AE L OH M OH W N
šalomounův,ʃ a l o m o u̯ n uː f,SH AE L OH M OH W N UW F
šalotka,ʃ a l o t k a,SH AE L OH T K AE
šamanka,ʃ a m a ŋ k a,SH AE M AE NG K AE
šamanův,ʃ a m a n uː f,SH AE M AE N UW F
šampón,ʃ a m p oː n,SH AE M P OH N
šanghaj,ʃ a ŋ ɡ ɦ a j,SH AE NG G AE Y
šanghajan,ʃ a ŋ ɡ ɦ a j a n,SH AE NG G AE Y AE N
šanghajec,ʃ a ŋ ɡ ɦ a j ɛ t͡s,SH AE NG G AE Y EH
šaramantní,ʃ a r a m a n t ɲ iː,SH AE R AE M AE N T IH
šarlatánství,ʃ a r l a t aː n s t v iː,SH AE R L AE T AE N S T V IH
šarlota,ʃ a r l o t a,SH AE R L OH T AE
šarm,ʃ a r m,SH AE R M
šarmantní,ʃ a r m a n t ɲ iː,SH AE R M AE N T IH
šarvátka,ʃ a r v aː t k a,SH AE R V AE T K AE
šatna,ʃ a t n a,SH AE T N AE
šatnář,ʃ a t n aː r̝̊,SH AE T N AE R
šatnářka,ʃ a t n aː r̝̊ k a,SH AE T N AE R K AE
šatní,ʃ a t ɲ iː,SH AE T IH
šatník,ʃ a t ɲ iː k,SH AE T IH K
šatovník,ʃ a t o v ɲ iː k,SH AE T OH V IH K
šebesta,ʃ ɛ b ɛ s t a,SH EH B EH S T AE
šebestián,ʃ ɛ b ɛ s c ɪ aː n,SH EH B EH S IH AE N
šedesátiletý,ʃ ɛ d ɛ s aː c ɪ l ɛ t iː,SH EH D EH S AE IH L EH T IH
šedesátina,ʃ ɛ d ɛ s aː c ɪ n a,SH EH D EH S AE IH N AE
šedesátiprocentní,ʃ ɛ d ɛ s aː c ɪ p r o t͡s ɛ n t ɲ iː,SH EH D EH S AE IH P R OH EH N T IH
šedesátý,ʃ ɛ d ɛ s aː t iː,SH EH D EH S AE T IH
šedivý,ʃ ɛ ɟ ɪ v iː,SH EH IH V IH
šedl,ʃ ɛ d l̩,SH EH D EL
šedohnědý,ʃ ɛ d o ɦ ɲ ɛ d iː,SH EH D OH EH D IH
šedou,ʃ ɛ d o u̯,SH EH D OH W
šedá,ʃ ɛ d aː,SH EH D AE
šedé,ʃ ɛ d ɛː,SH EH D EH
šedém,ʃ ɛ d ɛː m,SH EH D EH M
šedému,ʃ ɛ d ɛː m u,SH EH D EH M UW
šedí,ʃ ɛ ɟ iː,SH EH IH
šedý,ʃ ɛ d iː,SH EH D IH
šedým,ʃ ɛ d iː m,SH EH D IH M
šeherezáda,ʃ ɛ ɦ ɛ r ɛ z aː d a,SH EH EH R EH Z AE D AE
šejk,ʃ ɛ j k,SH EH Y K
šekel,ʃ ɛ k ɛ l,SH EH K EH L
šekový,ʃ ɛ k o v iː,SH EH K OH V IH
šel,ʃ ɛ l,SH EH L
šelda,ʃ ɛ l d a,SH EH L D AE
šelf,ʃ ɛ l f,SH EH L F
šelma,ʃ ɛ l m a,SH EH L M AE
šenkýřka,ʃ ɛ ŋ k iː r̝̊ k a,SH EH NG K IH R K AE
šepot,ʃ ɛ p o t,SH EH P OH T
šeptat,ʃ ɛ p t a t,SH EH P T AE T
šeredný,ʃ ɛ r ɛ d n iː,SH EH R EH D N IH
šerif,ʃ ɛ r ɪ f,SH EH R IH F
šerifův,ʃ ɛ r ɪ f uː f,SH EH R IH F UW F
šermíř,ʃ ɛ r m iː r̝̊,SH EH R M IH R
šeroslepost,ʃ ɛ r o s l ɛ p o s t,SH EH R OH S L EH P OH S T
šeroslepý,ʃ ɛ r o s l ɛ p iː,SH EH R OH S L EH P IH
šestero,ʃ ɛ s t ɛ r o,SH EH S T EH R OH
šestery,ʃ ɛ s t ɛ r ɪ,SH EH S T EH R IH
šestikřídlý,ʃ ɛ s c ɪ k r̝̊ iː d l iː,SH EH S IH K R IH D L IH
šestiletý,ʃ ɛ s c ɪ l ɛ t iː,SH EH S IH L EH T IH
šestimocný,ʃ ɛ s c ɪ m o t͡s n iː,SH EH S IH M OH N IH
šestina,ʃ ɛ s c ɪ n a,SH EH S IH N AE
šestiprocentní,ʃ ɛ s c ɪ p r o t͡s ɛ n t ɲ iː,SH EH S IH P R OH EH N T IH
šestiprstost,ʃ ɛ s c ɪ p r̩ s t o s t,SH EH S IH P R S T OH S T
šestistý,ʃ ɛ s c ɪ s t iː,SH EH S IH S T IH
šestistěn,ʃ ɛ s c ɪ s c ɛ n,SH EH S IH S EH N
šestiúhelník,ʃ ɛ s c ɪ uː ɦ ɛ l ɲ iː k,SH EH S IH UW EH L IH K
šestka,ʃ ɛ s t k a,SH EH S T K AE
šestkrát,ʃ ɛ s t k r aː t,SH EH S T K R AE T
šestnáctibitový,ʃ ɛ s t n aː t͡s c ɪ b ɪ t o v iː,SH EH S T N AE IH B IH T OH V IH
šestnáctiletý,ʃ ɛ s t n aː t͡s c ɪ l ɛ t iː,SH EH S T N AE IH L EH T IH
šestnáctiprocentní,ʃ ɛ s t n aː t͡s c ɪ p r o t͡s ɛ n t ɲ iː,SH EH S T N AE IH P R OH EH N T IH
šestnáctkový,ʃ ɛ s t n aː t͡s t k o v iː,SH EH S T N AE T K OH V IH
šestnáctkrát,ʃ ɛ s t n aː t͡s t k r aː t,SH EH S T N AE T K R AE T
šesťák,ʃ ɛ s c aː k,SH EH S AE K
šetrný,ʃ ɛ t r̩ n iː,SH EH T R N IH
šetř,ʃ ɛ t r̝̊,SH EH T R
šetři,ʃ ɛ t r̝̊ ɪ,SH EH T R IH
šetřit,ʃ ɛ t r̝̊ ɪ t,SH EH T R IH T
šev,ʃ ɛ f,SH EH F
ševeček,ʃ ɛ v ɛ t͡ʃ ɛ k,SH EH V EH CH EH K
ševčík,ʃ ɛ f t͡ʃ iː k,SH EH F CH IH K
šezlong,ʃ ɛ z l o ŋ k,SH EH Z L OH NG K
šeřík,ʃ ɛ r̝ iː k,SH EH R IH K
šešule,ʃ ɛ ʃ u l ɛ,SH EH SH UW L EH
šešulka,ʃ ɛ ʃ u l k a,SH EH SH UW L K AE
šibal,ʃ ɪ b a l,SH IH B AE L
šibalský,ʃ ɪ b a l s k iː,SH IH B AE L S K IH
šibenice,ʃ ɪ b ɛ ɲ ɪ t͡s ɛ,SH IH B EH IH EH
šibenička,ʃ ɪ b ɛ ɲ ɪ t͡ʃ k a,SH IH B EH IH CH K AE
šichta,ʃ ɪ x t a,SH IH T AE
šicí,ʃ ɪ t͡s iː,SH IH IH
šidit,ʃ ɪ ɟ ɪ t,SH IH IH T
šij,ʃ ɪ j,SH IH Y
šije,ʃ ɪ j ɛ,SH IH Y EH
šijeme,ʃ ɪ j ɛ m ɛ,SH IH Y EH M EH
šijete,ʃ ɪ j ɛ t ɛ,SH IH Y EH T EH
šiješ,ʃ ɪ j ɛ ʃ,SH IH Y EH SH
šiji,ʃ ɪ j ɪ,SH IH Y IH
šijou,ʃ ɪ j o u̯,SH IH Y OH W
šiju,ʃ ɪ j u,SH IH Y UW
šijí,ʃ ɪ j iː,SH IH Y IH
šik,ʃ ɪ k,SH IH K
šikana,ʃ ɪ k a n a,SH IH K AE N AE
šikanovat,ʃ ɪ k a n o v a t,SH IH K AE N OH V AE T
šikanování,ʃ ɪ k a n o v aː ɲ iː,SH IH K AE N OH V AE IH
šikanózní,ʃ ɪ k a n oː z ɲ iː,SH IH K AE N OH Z IH
šikmost,ʃ ɪ k m o s t,SH IH K M OH S T
šikmý,ʃ ɪ k m iː,SH IH K M IH
šikovnost,ʃ ɪ k o v n o s t,SH IH K OH V N OH S T
šikovný,ʃ ɪ k o v n iː,SH IH K OH V N IH
šikse,ʃ ɪ k s ɛ,SH IH K S EH
šil,ʃ ɪ l,SH IH L
šila,ʃ ɪ l a,SH IH L AE
šilhat,ʃ ɪ l ɦ a t,SH IH L AE T
šilhavost,ʃ ɪ l ɦ a v o s t,SH IH L AE V OH S T
šilhavý,ʃ ɪ l ɦ a v iː,SH IH L AE V IH
šili,ʃ ɪ l ɪ,SH IH L IH
šilo,ʃ ɪ l o,SH IH L OH
šily,ʃ ɪ l ɪ,SH IH L IH
šimek,ʃ ɪ m ɛ k,SH IH M EH K
šimon,ʃ ɪ m o n,SH IH M OH N
šimpanz,ʃ ɪ m p a n s,SH IH M P AE N S
šimpanzí,ʃ ɪ m p a n z iː,SH IH M P AE N Z IH
šimpán,ʃ ɪ m p aː n,SH IH M P AE N
šimůnek,ʃ ɪ m uː n ɛ k,SH IH M UW N EH K
šipek,ʃ ɪ p ɛ k,SH IH P EH K
šipka,ʃ ɪ p k a,SH IH P K AE
širocí,ʃ ɪ r o t͡s iː,SH IH R OH IH
širokospektrální,ʃ ɪ r o k o s p ɛ k t r aː l ɲ iː,SH IH R OH K OH S P EH K T R AE L IH
širokospektrý,ʃ ɪ r o k o s p ɛ k t r iː,SH IH R OH K OH S P EH K T R IH
širokánský,ʃ ɪ r o k aː n s k iː,SH IH R OH K AE N S K IH
šit,ʃ ɪ t,SH IH T
šita,ʃ ɪ t a,SH IH T AE
šiti,ʃ ɪ c ɪ,SH IH IH
šito,ʃ ɪ t o,SH IH T OH
šity,ʃ ɪ t ɪ,SH IH T IH
šišinka,ʃ ɪ ʃ ɪ ŋ k a,SH IH SH IH NG K AE
škamna,ʃ k a m n a,SH K AE M N AE
škaredý,ʃ k a r ɛ d iː,SH K AE R EH D IH
škarohlíd,ʃ k a r o ɦ l iː t,SH K AE R OH L IH T
škoda,ʃ k o d a,SH K OH D AE
škodit,ʃ k o ɟ ɪ t,SH K OH IH T
škodlivina,ʃ k o d l ɪ v ɪ n a,SH K OH D L IH V IH N AE
škodlivý,ʃ k o d l ɪ v iː,SH K OH D L IH V IH
škodolibost,ʃ k o d o l ɪ b o s t,SH K OH D OH L IH B OH S T
škodovka,ʃ k o d o f k a,SH K OH D OH F K AE
školačka,ʃ k o l a t͡ʃ k a,SH K OH L AE CH K AE
školní,ʃ k o l ɲ iː,SH K OH L IH
školství,ʃ k o l s t v iː,SH K OH L S T V IH
školák,ʃ k o l aː k,SH K OH L AE K
škopek,ʃ k o p ɛ k,SH K OH P EH K
škorpit,ʃ k o r p ɪ t,SH K OH R P IH T
škorpivý,ʃ k o r p ɪ v iː,SH K OH R P IH V IH
škrabka,ʃ k r a p k a,SH K R AE P K AE
škraboška,ʃ k r a b o ʃ k a,SH K R AE B OH SH K AE
škrkavka,ʃ k r̩ k a f k a,SH K R K AE F K AE
škrt,ʃ k r̩ t,SH K R T
škrtil,ʃ k r̩ c ɪ l,SH K R IH L
škrtit,ʃ k r̩ c ɪ t,SH K R IH T
škrtl,ʃ k r̩ t l̩,SH K R T EL
škrtnout,ʃ k r̩ t n o u̯ t,SH K R T N OH W T
škrábanec,ʃ k r aː b a n ɛ t͡s,SH K R AE B AE N EH
škrábat,ʃ k r aː b a t,SH K R AE B AE T
škrábnout,ʃ k r aː b n o u̯ t,SH K R AE B N OH W T
škrábnutí,ʃ k r aː b n u c iː,SH K R AE B N UW IH
škudlil,ʃ k u d l ɪ l,SH K UW D L IH L
škudlit,ʃ k u d l ɪ t,SH K UW D L IH T
škvor,ʃ k v o r,SH K V OH R
škvrně,ʃ k v r̩ ɲ ɛ,SH K V R EH
škyt,ʃ k ɪ t,SH K IH T
škytat,ʃ k ɪ t a t,SH K IH T AE T
škytavka,ʃ k ɪ t a f k a,SH K IH T AE F K AE
škytnutí,ʃ k ɪ t n u c iː,SH K IH T N UW IH
škála,ʃ k aː l a,SH K AE L AE
škálovatelnost,ʃ k aː l o v a t ɛ l n o s t,SH K AE L OH V AE T EH L N OH S T
škálovatelný,ʃ k aː l o v a t ɛ l n iː,SH K AE L OH V AE T EH L N IH
šla,ʃ l a,SH L AE
šlacha,ʃ l a x a,SH L AE AE
šlak,ʃ l a k,SH L AE K
šlamastyka,ʃ l a m a s t ɪ k a,SH L AE M AE S T IH K AE
šlapka,ʃ l a p k a,SH L AE P K AE
šle,ʃ l ɛ,SH L EH
šlechta,ʃ l ɛ x t a,SH L EH T AE
šlechtic,ʃ l ɛ x c ɪ t͡s,SH L EH IH
šlechtit,ʃ l ɛ x c ɪ t,SH L EH IH T
šlehat,ʃ l ɛ ɦ a t,SH L EH AE T
šlehačka,ʃ l ɛ ɦ a t͡ʃ k a,SH L EH AE CH K AE
šlemi,ʃ l ɛ m ɪ,SH L EH M IH
šlendriánský,ʃ l ɛ n d r ɪ aː n s k iː,SH L EH N D R IH AE N S K IH
šlesvicko,ʃ l ɛ s v ɪ t͡s k o,SH L EH S V IH K OH
šli,ʃ l ɪ,SH L IH
šlo,ʃ l o,SH L OH
šlohnout,ʃ l o ɦ n o u̯ t,SH L OH N OH W T
šlompácký,ʃ l o m p aː t͡s k iː,SH L OH M P AE K IH
šly,ʃ l ɪ,SH L IH
šlápota,ʃ l aː p o t a,SH L AE P OH T AE
šlí,ʃ l iː,SH L IH
šlích,ʃ l iː x,SH L IH
šlím,ʃ l iː m,SH L IH M
šmahinou,ʃ m a ɦ ɪ n o u̯,SH M AE IH N OH W
šmakovný,ʃ m a k o v n iː,SH M AE K OH V N IH
šmejd,ʃ m ɛ j t,SH M EH Y T
šmejdit,ʃ m ɛ j ɟ ɪ t,SH M EH Y IH T
šmirgl,ʃ m ɪ r ɡ l̩,SH M IH R G EL
šmirglpapír,ʃ m ɪ r ɡ l̩ p a p iː r,SH M IH R G EL P AE P IH R
šmoula,ʃ m o u̯ l a,SH M OH W L AE
šnečí,ʃ n ɛ t͡ʃ iː,SH N EH CH IH
šnuptychl,ʃ n u p t ɪ x l̩,SH N UW P T IH EL
šnycl,ʃ n ɪ t͡s l̩,SH N IH EL
šnyt,ʃ n ɪ t,SH N IH T
šnytlík,ʃ n ɪ t l iː k,SH N IH T L IH K
šofér,ʃ o f ɛː r,SH OH F EH R
šoférovat,ʃ o f ɛː r o v a t,SH OH F EH R OH V AE T
šok,ʃ o k,SH OH K
šokovaný,ʃ o k o v a n iː,SH OH K OH V AE N IH
šokovat,ʃ o k o v a t,SH OH K OH V AE T
šokující,ʃ o k u j iː t͡s iː,SH OH K UW Y IH IH
šoproň,ʃ o p r o ɲ,SH OH P R OH
šosák,ʃ o s aː k,SH OH S AE K
šotek,ʃ o t ɛ k,SH OH T EH K
šoubyznys,ʃ o u̯ b ɪ z n ɪ s,SH OH W B IH Z N IH S
šoufl,ʃ o u̯ f l̩,SH OH W F EL
šoulet,ʃ o u̯ l ɛ t,SH OH W L EH T
šoupnout,ʃ o u̯ p n o u̯ t,SH OH W P N OH W T
šoupálek,ʃ o u p aː l ɛ k,SH OH UW P AE L EH K
šourek,ʃ o u̯ r ɛ k,SH OH W R EH K
šoustat,ʃ o u̯ s t a t,SH OH W S T AE T
šovinismus,ʃ o v ɪ n ɪ z m u s,SH OH V IH N IH Z M UW S
šovinista,ʃ o v ɪ n ɪ s t a,SH OH V IH N IH S T AE
šovinistický,ʃ o v ɪ n ɪ s t ɪ t͡s k iː,SH OH V IH N IH S T IH K IH
šovinizmus,ʃ o v ɪ n ɪ z m u s,SH OH V IH N IH Z M UW S
šovén,ʃ o v ɛː n,SH OH V EH N
šovénství,ʃ o v ɛː n s t v iː,SH OH V EH N S T V IH
špachtle,ʃ p a x t l ɛ,SH P AE T L EH
špacír,ʃ p a t͡s iː r,SH P AE IH R
špagát,ʃ p a ɡ aː t,SH P AE G AE T
špajska,ʃ p a j s k a,SH P AE Y S K AE
špajzka,ʃ p a j s k a,SH P AE Y S K AE
špalek,ʃ p a l ɛ k,SH P AE L EH K
španěl,ʃ p a ɲ ɛ l,SH P AE EH L
španělka,ʃ p a ɲ ɛ l k a,SH P AE EH L K AE
španělsko,ʃ p a ɲ ɛ l s k o,SH P AE EH L S K OH
španělský,ʃ p a ɲ ɛ l s k iː,SH P AE EH L S K IH
španělština,ʃ p a ɲ ɛ l ʃ c ɪ n a,SH P AE EH L SH IH N AE
špargl,ʃ p a r ɡ l̩,SH P AE R G EL
špatnost,ʃ p a t n o s t,SH P AE T N OH S T
špaček,ʃ p a t͡ʃ ɛ k,SH P AE CH EH K
špehovat,ʃ p ɛ ɦ o v a t,SH P EH OH V AE T
špek,ʃ p ɛ k,SH P EH K
špekatý,ʃ p ɛ k a t iː,SH P EH K AE T IH
špekoun,ʃ p ɛ k o u̯ n,SH P EH K OH W N
špekáček,ʃ p ɛ k aː t͡ʃ ɛ k,SH P EH K AE CH EH K
špendlík,ʃ p ɛ n d l iː k,SH P EH N D L IH K
šperhák,ʃ p ɛ r ɦ aː k,SH P EH R AE K
