word,ipa,ARPAbet
raapekumi,r ɑː p eˣ k u m i,R AA P EH K UW M IH
raapia,r ɑː p i ɑˣ,R AA P IH AA
raapiintua,r ɑː p iː n t u ɑˣ,R AA P IH N T UW AA
raappia,r ɑː pː i ɑˣ,R AA P IH AA
raappiintua,r ɑː pː iː n t u ɑˣ,R AA P IH N T UW AA
raappiutua,r ɑː pː i u t u ɑˣ,R AA P IH UW T UW AA
raapustaa,r ɑː p u s t ɑːˣ,R AA P UW S T AA
raaputella,r ɑː p u t e lː ɑˣ,R AA P UW T EH L AA
raaputin,r ɑː p u t i n,R AA P UW T IH N
raaputtaa,r ɑː p u tː ɑːˣ,R AA P UW T AA
raaputtaminen,r ɑː p u tː ɑ m i n e n,R AA P UW T AA M IH N EH N
raasepori,r ɑː s e p o r i,R AA S EH P OH R IH
raaseporilainen,r ɑː s e p o r i l ɑ i̯ n e n,R AA S EH P OH R IH L AA IH N EH N
raaskia,r ɑː s k i ɑˣ,R AA S K IH AA
raastaa,r ɑː s t ɑːˣ,R AA S T AA
raastin,r ɑː s t i n,R AA S T IH N
raastinrauta,r ɑː s t i n r ɑ u̯ t ɑ,R AA S T IH N R AA W T AA
raataa,r ɑː t ɑːˣ,R AA T AA
raataminen,r ɑː t ɑ m i n e n,R AA T AA M IH N EH N
raate,r ɑː t eˣ,R AA T EH
raateleminen,r ɑː t e l e m i n e n,R AA T EH L EH M IH N EH N
raatelujalka,r ɑː t e l u j ɑ l k ɑ,R AA T EH L UW Y AA L K AA
raati,r ɑː t i,R AA T IH
raatihuone,r ɑː t i h u o̯ n eˣ,R AA T IH HH UW OH N EH
raatilainen,r ɑː t i l ɑ i̯ n e n,R AA T IH L AA IH N EH N
raato,r ɑː t o,R AA T OH
raatsia,r ɑː t s i ɑˣ,R AA T S IH AA
raavas,r ɑː ʋ ɑ s,R AA AA S
raavin,r ɑː ʋ i n,R AA IH N
raaviskella,r ɑː ʋ i s k e lː ɑˣ,R AA IH S K EH L AA
raa’asti,r ɑː ɑ s t iˣ,R AA AA S T IH
rabulismi,r ɑ b u l i s m i,R AA B UW L IH S M IH
rabulisti,r ɑ b u l i s t i,R AA B UW L IH S T IH
rabulistinen,r ɑ b u l i s t i n e n,R AA B UW L IH S T IH N EH N
radeerata,r ɑ d eː r ɑ t ɑˣ,R AA D EH R AA T AA
radikuliitti,r ɑ d i k u l iː tː i,R AA D IH K UW L IH T IH
radio,r ɑ d i o,R AA D IH OH
radioamatööriasema,r ɑ d i o ɑ m ɑ t øː r i ɑ s e m ɑ,R AA D IH OH AA M AA T R IH AA S EH M AA
radioastronomi,r ɑ d i o ɑ s t r o n o m i,R AA D IH OH AA S T R OH N OH M IH
radioastronomia,r ɑ d i o ɑ s t r o n o m i ɑ,R AA D IH OH AA S T R OH N OH M IH AA
radiobiologi,r ɑ d i o b i o l o ɡ i,R AA D IH OH B IH OH L OH G IH
radiobiologia,r ɑ d i o b i o l o ɡ i ɑ,R AA D IH OH B IH OH L OH G IH AA
radiohäirintä,r ɑ d i o h æ i̯ r i n t æ,R AA D IH OH HH IH R IH N T
radioiminen,r ɑ d i o i̯ m i n e n,R AA D IH OH IH M IH N EH N
radiointi,r ɑ d i o i̯ n t i,R AA D IH OH IH N T IH
radiojodi,r ɑ d i o j o d i,R AA D IH OH Y OH D IH
radiokasettisoitin,r ɑ d i o k ɑ s e tː i s o i̯ t i n,R AA D IH OH K AA S EH T IH S OH IH T IH N
radiologi,r ɑ d i o l o ɡ i,R AA D IH OH L OH G IH
radiologia,r ɑ d i o l o ɡ i ɑ,R AA D IH OH L OH G IH AA
radioluotaus,r ɑ d i o l u o̯ t ɑ u s,R AA D IH OH L UW OH T AA UW S
radiolyysi,r ɑ d i o l yː s i,R AA D IH OH L S IH
radiometri,r ɑ d i o m e t r i,R AA D IH OH M EH T R IH
radiometrinen,r ɑ d i o m e t r i n e n,R AA D IH OH M EH T R IH N EH N
radiopatologia,r ɑ d i o p ɑ t o l o ɡ i ɑ,R AA D IH OH P AA T OH L OH G IH AA
radiositeetti,r ɑ d i o s i t eː tː i,R AA D IH OH S IH T EH T IH
radiosondi,r ɑ d i o s o n d i,R AA D IH OH S OH N D IH
radiosuuntimislaite,r ɑ d i o s uː n t i m i s l ɑ i̯ t eˣ,R AA D IH OH S UW N T IH M IH S L AA IH T EH
radiotähti,r ɑ d i o t æ h t i,R AA D IH OH T HH T IH
radiouutiset,r ɑ d i o uː t i s e t,R AA D IH OH UW T IH S EH T
radisti,r ɑ d i s t i,R AA D IH S T IH
radon,r ɑː d o n,R AA D OH N
radonpitoisuus,r ɑ d o n p i t o i̯ s uː s,R AA D OH N P IH T OH IH S UW S
rae,r ɑ eˣ,R AA EH
raekuuro,r ɑ eˣ k uː r o,R AA EH K UW R OH
raesade,r ɑ eˣ s ɑ d eˣ,R AA EH S AA D EH
raffinoiminen,r ɑ fː i n o i̯ m i n e n,R AA F IH N OH IH M IH N EH N
raffinointi,r ɑ fː i n o i̯ n t i,R AA F IH N OH IH N T IH
raffinoitua,r ɑ fː i n o i̯ t u ɑ,R AA F IH N OH IH T UW AA
raffinoitua,r ɑ fː i n o i̯ t u ɑˣ,R AA F IH N OH IH T UW AA
raffinoitunut,r ɑ fː i n o i̯ t u n u t,R AA F IH N OH IH T UW N UW T
raflaava,r ɑ f l ɑː ʋ ɑ,R AA F L AA AA
raflaavasti,r ɑ f l ɑː ʋ ɑ s t iˣ,R AA F L AA AA S T IH
raflaavuus,r ɑ f l ɑː ʋ uː s,R AA F L AA UW S
ragoût,r ɑ ɡ uː,R AA G UW
raguu,r ɑ ɡ uː,R AA G UW
raha,r ɑ h ɑ,R AA HH AA
rahahuoli,r ɑ h ɑ h u o̯ l i,R AA HH AA HH UW OH L IH
rahajärjestelmä,r ɑ h ɑ j æ r j e s t e l m æ,R AA HH AA Y R Y EH S T EH L M
rahakammio,r ɑ h ɑ k ɑ mː i o,R AA HH AA K AA M IH OH
rahakanta,r ɑ h ɑ k ɑ n t ɑ,R AA HH AA K AA N T AA
rahakirstu,r ɑ h ɑ k i r s t u,R AA HH AA K IH R S T UW
rahakokoelma,r ɑ h ɑ k o k o e l m ɑ,R AA HH AA K OH K OH EH L M AA
rahakortti,r ɑ h ɑ k o r tː i,R AA HH AA K OH R T IH
rahaksimuutto,r ɑ h ɑ k s i m uː tː o,R AA HH AA K S IH M UW T OH
rahakukkaro,r ɑ h ɑ k u kː ɑ r o,R AA HH AA K UW K AA R OH
rahalahja,r ɑ h ɑ l ɑ h j ɑ,R AA HH AA L AA HH Y AA
rahalahjoitus,r ɑ h ɑ l ɑ h j o i̯ t u s,R AA HH AA L AA HH Y OH IH T UW S
rahalaina,r ɑ h ɑ l ɑ i̯ n ɑ,R AA HH AA L AA IH N AA
rahalaitos,r ɑ h ɑ l ɑ i̯ t o s,R AA HH AA L AA IH T OH S
rahaliike,r ɑ h ɑ l iː k eˣ,R AA HH AA L IH K EH
rahaliikenne,r ɑ h ɑ l iː k e nː eˣ,R AA HH AA L IH K EH N EH
rahalipas,r ɑ h ɑ l i p ɑ s,R AA HH AA L IH P AA S
rahallisesti,r ɑ h ɑ lː i s e s t iˣ,R AA HH AA L IH S EH S T IH
rahaluotto,r ɑ h ɑ l u o̯ tː o,R AA HH AA L UW OH T OH
rahalähde,r ɑ h ɑ l æ h d eˣ,R AA HH AA L HH D EH
rahalähetys,r ɑ h ɑ l æ h e t y s,R AA HH AA L HH EH T S
rahalöytö,r ɑ h ɑ l ø y̯ t ø,R AA HH AA L T
rahamaailma,r ɑ h ɑ m ɑː i l m ɑ,R AA HH AA M AA IH L M AA
rahamalmi,r ɑ h ɑ m ɑ l m i,R AA HH AA M AA L M IH
rahametalli,r ɑ h ɑ m e t ɑ lː i,R AA HH AA M EH T AA L IH
rahaministeri,r ɑ h ɑ m i n i s t e r i,R AA HH AA M IH N IH S T EH R IH
rahamuuli,r ɑ h ɑ m uː l i,R AA HH AA M UW L IH
rahamylly,r ɑ h ɑ m y lː y,R AA HH AA M L
rahamäärä,r ɑ h ɑ m æː r æ,R AA HH AA M R
rahanahneus,r ɑ h ɑ n ɑ h n e u s,R AA HH AA N AA HH N EH UW S
rahanarvo,r ɑ h ɑ n ɑ r ʋ o,R AA HH AA N AA R OH
rahanarvoinen,r ɑ h ɑ n ɑ r ʋ o i̯ n e n,R AA HH AA N AA R OH IH N EH N
rahanarvokerroin,r ɑ h ɑ n ɑ r ʋ o k e rː o i̯ n,R AA HH AA N AA R OH K EH R OH IH N
rahanarvonkerroin,r ɑ h ɑ n ɑ r ʋ o n k e rː o i̯ n,R AA HH AA N AA R OH N K EH R OH IH N
rahankeräys,r ɑ h ɑ n k e r æ y s,R AA HH AA N K EH R S
rahankierto,r ɑ h ɑ n k i e̯ r t o,R AA HH AA N K IH EH R T OH
rahankäyttö,r ɑ h ɑ n k æ y̯ tː ø,R AA HH AA N K T
rahanlajittelukone,r ɑ h ɑ n l ɑ j i tː e l u k o n eˣ,R AA HH AA N L AA Y IH T EH L UW K OH N EH
rahanlaskukone,r ɑ h ɑ n l ɑ s k u k o n eˣ,R AA HH AA N L AA S K UW K OH N EH
rahanlähde,r ɑ h ɑ n l æ h d eˣ,R AA HH AA N L HH D EH
rahanmeno,r ɑ h ɑ n m e n o,R AA HH AA N M EH N OH
rahanpesu,r ɑ h ɑ n p e s u,R AA HH AA N P EH S UW
rahanpuute,r ɑ h ɑ n p uː t eˣ,R AA HH AA N P UW T EH
rahanreikä,r ɑ h ɑ n r e i̯ k æ,R AA HH AA N R EH IH K
rahansäästö,r ɑ h ɑ n s æː s t ø,R AA HH AA N S S T
rahantarve,r ɑ h ɑ n t ɑ r ʋ eˣ,R AA HH AA N T AA R EH
rahantulo,r ɑ h ɑ n t u l o,R AA HH AA N T UW L OH
rahanuudistus,r ɑ h ɑ n uː d i s t u s,R AA HH AA N UW D IH S T UW S
rahanväärennys,r ɑ h ɑ n ʋ æː r e nː y s,R AA HH AA N R EH N S
rahanväärentäjä,r ɑ h ɑ n ʋ æː r e n t æ j æ,R AA HH AA N R EH N T Y
rahapaja,r ɑ h ɑ p ɑ j ɑ,R AA HH AA P AA Y AA
rahapalkinto,r ɑ h ɑ p ɑ l k i n t o,R AA HH AA P AA L K IH N T OH
rahapalkka,r ɑ h ɑ p ɑ l kː ɑ,R AA HH AA P AA L K AA
rahapalkkio,r ɑ h ɑ p ɑ l kː i o,R AA HH AA P AA L K IH OH
rahapanos,r ɑ h ɑ p ɑ n o s,R AA HH AA P AA N OH S
rahapoliittinen,r ɑ h ɑ p o l iː tː i n e n,R AA HH AA P OH L IH T IH N EH N
rahapuhelin,r ɑ h ɑ p u h e l i n,R AA HH AA P UW HH EH L IH N
rahareformi,r ɑ h ɑ r e f o r m i,R AA HH AA R EH F OH R M IH
rahareikä,r ɑ h ɑ r e i̯ k æ,R AA HH AA R EH IH K
raharikas,r ɑ h ɑ r i k ɑ s,R AA HH AA R IH K AA S
raharuhtinas,r ɑ h ɑ r u h t i n ɑ s,R AA HH AA R UW HH T IH N AA S
rahasampo,r ɑ h ɑ s ɑ m p o,R AA HH AA S AA M P OH
rahastaa,r ɑ h ɑ s t ɑːˣ,R AA HH AA S T AA
rahastaminen,r ɑ h ɑ s t ɑ m i n e n,R AA HH AA S T AA M IH N EH N
rahastoanti,r ɑ h ɑ s t o ɑ n t i,R AA HH AA S T OH AA N T IH
rahastointi,r ɑ h ɑ s t o i̯ n t i,R AA HH AA S T OH IH N T IH
rahastoyhtiö,r ɑ h ɑ s t o y h t i ø,R AA HH AA S T OH HH T IH
rahasumma,r ɑ h ɑ s u mː ɑ,R AA HH AA S UW M AA
rahasuoritus,r ɑ h ɑ s u o̯ r i t u s,R AA HH AA S UW OH R IH T UW S
rahatalletus,r ɑ h ɑ t ɑ lː e t u s,R AA HH AA T AA L EH T UW S
rahataloudellinen,r ɑ h ɑ t ɑ l o u d e lː i n e n,R AA HH AA T AA L OH UW D EH L IH N EH N
rahatalous,r ɑ h ɑ t ɑ l o u s,R AA HH AA T AA L OH UW S
rahatilanne,r ɑ h ɑ t i l ɑ nː eˣ,R AA HH AA T IH L AA N EH
rahatoimi,r ɑ h ɑ t o i̯ m i,R AA HH AA T OH IH M IH
rahaton,r ɑ h ɑ t o n,R AA HH AA T OH N
rahattomuus,r ɑ h ɑ tː o m uː s,R AA HH AA T OH M UW S
rahatulo,r ɑ h ɑ t u l o,R AA HH AA T UW L OH
rahauudistus,r ɑ h ɑ uː d i s t u s,R AA HH AA UW D IH S T UW S
rahavaikeus,r ɑ h ɑ ʋ ɑ i̯ k e u s,R AA HH AA AA IH K EH UW S
rahavalta,r ɑ h ɑ ʋ ɑ l t ɑ,R AA HH AA AA L T AA
rahavaltainen,r ɑ h ɑ ʋ ɑ l t ɑ i̯ n e n,R AA HH AA AA L T AA IH N EH N
rahavaltaisuus,r ɑ h ɑ ʋ ɑ l t ɑ i̯ s uː s,R AA HH AA AA L T AA IH S UW S
rahavarat,r ɑ h ɑ ʋ ɑ r ɑ t,R AA HH AA AA R AA T
rahavirta,r ɑ h ɑ ʋ i r t ɑ,R AA HH AA IH R T AA
rahdinantaja,r ɑ h d i n ɑ n t ɑ j ɑ,R AA HH D IH N AA N T AA Y AA
rahdinkuljettaja,r ɑ h d i n k u l j e tː ɑ j ɑ,R AA HH D IH N K UW L Y EH T AA Y AA
rahdittaa,r ɑ h d i tː ɑːˣ,R AA HH D IH T AA
rahdittaminen,r ɑ h d i tː ɑ m i n e n,R AA HH D IH T AA M IH N EH N
rahi,r ɑ h i,R AA HH IH
rahina,r ɑ h i n ɑ,R AA HH IH N AA
rahista,r ɑ h i s t ɑ,R AA HH IH S T AA
rahista,r ɑ h i s t ɑˣ,R AA HH IH S T AA
rahistaa,r ɑ h i s t ɑːˣ,R AA HH IH S T AA
rahje,r ɑ h j eˣ,R AA HH Y EH
rahka,r ɑ h k ɑ,R AA HH K AA
rahkaneva,r ɑ h k ɑ n e ʋ ɑ,R AA HH K AA N EH AA
rahkapatukka,r ɑ h k ɑ p ɑ t u kː ɑ,R AA HH K AA P AA T UW K AA
rahkapiirakka,r ɑ h k ɑ p iː r ɑ kː ɑ,R AA HH K AA P IH R AA K AA
rahkapulla,r ɑ h k ɑ p u lː ɑ,R AA HH K AA P UW L AA
rahkaräme,r ɑ h k ɑ r æ m eˣ,R AA HH K AA R M EH
rahkasammal,r ɑ h k ɑ s ɑ mː ɑ l,R AA HH K AA S AA M AA L
rahkoittua,r ɑ h k o i̯ tː u ɑˣ,R AA HH K OH IH T UW AA
rahoittaa,r ɑ h o i̯ tː ɑː,R AA HH OH IH T AA
rahoittaa,r ɑ h o i̯ tː ɑːˣ,R AA HH OH IH T AA
rahoitus,r ɑ h o i̯ t u s,R AA HH OH IH T UW S
rahoitushakemus,r ɑ h o i̯ t u s h ɑ k e m u s,R AA HH OH IH T UW S HH AA K EH M UW S
rahoitusmahdollisuus,r ɑ h o i̯ t u s m ɑ h d o lː i s uː s,R AA HH OH IH T UW S M AA HH D OH L IH S UW S
rahoitusmarkkinat,r ɑ h o i̯ t u s m ɑ r kː i n ɑ t,R AA HH OH IH T UW S M AA R K IH N AA T
rahoitusmatematiikka,r ɑ h o i̯ t u s m ɑ t e m ɑ t iː kː ɑ,R AA HH OH IH T UW S M AA T EH M AA T IH K AA
rahoitusmuoto,r ɑ h o i̯ t u s m u o̯ t o,R AA HH OH IH T UW S M UW OH T OH
rahoitusneuvos,r ɑ h o i̯ t u s n e u̯ ʋ o s,R AA HH OH IH T UW S N EH W OH S
rahoitusosuus,r ɑ h o i̯ t u s o s uː s,R AA HH OH IH T UW S OH S UW S
rahoituspäätös,r ɑ h o i̯ t u s p æː t ø s,R AA HH OH IH T UW S P T S
rahoitussuunnitelma,r ɑ h o i̯ t u s s uː nː i t e l m ɑ,R AA HH OH IH T UW S S UW N IH T EH L M AA
rahoitustarkastus,r ɑ h o i̯ t u s t ɑ r k ɑ s t u s,R AA HH OH IH T UW S T AA R K AA S T UW S
rahtaaja,r ɑ h t ɑː j ɑ,R AA HH T AA Y AA
rahtari,r ɑ h t ɑ r i,R AA HH T AA R IH
rahtaussopimus,r ɑ h t ɑ u s s o p i m u s,R AA HH T AA UW S S OH P IH M UW S
rahti,r ɑ h t i,R AA HH T IH
rahtiasema,r ɑ h t i ɑ s e m ɑ,R AA HH T IH AA S EH M AA
rahtijuna,r ɑ h t i j u n ɑ,R AA HH T IH Y UW N AA
rahtikone,r ɑ h t i k o n eˣ,R AA HH T IH K OH N EH
rahtikulut,r ɑ h t i k u l u t,R AA HH T IH K UW L UW T
rahtitila,r ɑ h t i t i l ɑ,R AA HH T IH T IH L AA
rahtityö,r ɑ h t i t y ø̯,R AA HH T IH T
rahtivapaasti,r ɑ h t i ʋ ɑ p ɑː s t iˣ,R AA HH T IH AA P AA S T IH
rahvas,r ɑ h ʋ ɑ s,R AA HH AA S
raidallinen,r ɑ i̯ d ɑ lː i n e n,R AA IH D AA L IH N EH N
raide,r ɑ i̯ d eˣ,R AA IH D EH
raideleveys,r ɑ i̯ d eˣ l e ʋ e y s,R AA IH D EH L EH EH S
raidetaksi,r ɑ i̯ d eˣ t ɑ k s i,R AA IH D EH T AA K S IH
raideväli,r ɑ i̯ d eˣ ʋ æ l i,R AA IH D EH L IH
raidoittaa,r ɑ i̯ d o i̯ tː ɑːˣ,R AA IH D OH IH T AA
raidoittaminen,r ɑ i̯ d o i̯ tː ɑ m i n e n,R AA IH D OH IH T AA M IH N EH N
raiheinä,r ɑ i̯ h e i̯ n æ,R AA IH HH EH IH N
raihnainen,r ɑ i̯ h n ɑ i̯ n e n,R AA IH HH N AA IH N EH N
raihnaisesti,r ɑ i̯ h n ɑ i̯ s e s t iˣ,R AA IH HH N AA IH S EH S T IH
raihnaisuus,r ɑ i̯ h n ɑ i̯ s uː s,R AA IH HH N AA IH S UW S
raihnaus,r ɑ i̯ h n ɑ u s,R AA IH HH N AA UW S
raija,r ɑ i̯ j ɑ,R AA IH Y AA
raijata,r ɑ i̯ j ɑ t ɑˣ,R AA IH Y AA T AA
raikaa,r ɑ i̯ k ɑː,R AA IH K AA
raikaa,r ɑ i̯ k ɑːˣ,R AA IH K AA
raikas,r ɑ i̯ k ɑ s,R AA IH K AA S
raikashenkinen,r ɑ i̯ k ɑ s h e ŋ k i n e n,R AA IH K AA S HH EH NG K IH N EH N
raikaste,r ɑ i̯ k ɑ s t eˣ,R AA IH K AA S T EH
raikastin,r ɑ i̯ k ɑ s t i n,R AA IH K AA S T IH N
raikkaanmakuinen,r ɑ i̯ kː ɑː n m ɑ k u i̯ n e n,R AA IH K AA N M AA K UW IH N EH N
raikkaantuoksuinen,r ɑ i̯ kː ɑː n t u o̯ k s u i̯ n e n,R AA IH K AA N T UW OH K S UW IH N EH N
raikkaus,r ɑ i̯ kː ɑ u s,R AA IH K AA UW S
raikua,r ɑ i̯ k u ɑˣ,R AA IH K UW AA
raikuli,r ɑ i̯ k u l i,R AA IH K UW L IH
raila,r ɑ i̯ l ɑ,R AA IH L AA
railakkaasti,r ɑ i̯ l ɑ kː ɑː s t iˣ,R AA IH L AA K AA S T IH
railakkuus,r ɑ i̯ l ɑ kː uː s,R AA IH L AA K UW S
raili,r ɑ i̯ l i,R AA IH L IH
railoilla,r ɑ i̯ l o i̯ lː ɑˣ,R AA IH L OH IH L AA
railoinen,r ɑ i̯ l o i̯ n e n,R AA IH L OH IH N EH N
raimo,r ɑ i̯ m o,R AA IH M OH
raina,r ɑ i̯ n ɑ,R AA IH N AA
rainata,r ɑ i̯ n ɑ t ɑˣ,R AA IH N AA T AA
raine,r ɑ i̯ n e,R AA IH N EH
raine,r ɑ i̯ n eˣ,R AA IH N EH
raino,r ɑ i̯ n o,R AA IH N OH
raippa,r ɑ i̯ pː ɑ,R AA IH P AA
rairuoho,r ɑ i̯ r u o̯ h o,R AA IH R UW OH HH OH
raisa,r ɑ i̯ s ɑ,R AA IH S AA
raisio,r ɑ i̯ s i o,R AA IH S IH OH
raisiolainen,r ɑ i̯ s i o l ɑ i̯ n e n,R AA IH S IH OH L AA IH N EH N
raiska,r ɑ i̯ s k ɑ,R AA IH S K AA
raiskaaja,r ɑ i̯ s k ɑː j ɑ,R AA IH S K AA Y AA
raiskaaminen,r ɑ i̯ s k ɑː m i n e n,R AA IH S K AA M IH N EH N
raiskaantua,r ɑ i̯ s k ɑː n t u ɑˣ,R AA IH S K AA N T UW AA
raiskata,r ɑ i̯ s k ɑ t ɑˣ,R AA IH S K AA T AA
raiskaus,r ɑ i̯ s k ɑ u s,R AA IH S K AA UW S
raiskio,r ɑ i̯ s k i o,R AA IH S K IH OH
raisu,r ɑ i̯ s u,R AA IH S UW
raisusti,r ɑ i̯ s u s t iˣ,R AA IH S UW S T IH
raisuus,r ɑ i̯ s uː s,R AA IH S UW S
raita,r ɑ i̯ t ɑ,R AA IH T AA
raitaa,r ɑ i̯ t ɑː,R AA IH T AA
raiteilla,r ɑ i̯ t e i̯ lː ɑ,R AA IH T EH IH L AA
raiteilla,r ɑ i̯ t e i̯ lː ɑˣ,R AA IH T EH IH L AA
raiteisto,r ɑ i̯ t e i̯ s t o,R AA IH T EH IH S T OH
raitio,r ɑ i̯ t i o,R AA IH T IH OH
raitiolinja,r ɑ i̯ t i o l i n j ɑ,R AA IH T IH OH L IH N Y AA
raitiotie,r ɑ i̯ t i o t i e̯,R AA IH T IH OH T IH EH
raitiovaunu,r ɑ i̯ t i o ʋ ɑ u̯ n u,R AA IH T IH OH AA W N UW
raitiovaunukaista,r ɑ i̯ t i o ʋ ɑ u̯ n u k ɑ i̯ s t ɑ,R AA IH T IH OH AA W N UW K AA IH S T AA
raitiovaunuliikenne,r ɑ i̯ t i o ʋ ɑ u̯ n u l iː k e nː eˣ,R AA IH T IH OH AA W N UW L IH K EH N EH
raitis,r ɑ i̯ t i s,R AA IH T IH S
raitishenkinen,r ɑ i̯ t i s h e ŋ k i n e n,R AA IH T IH S HH EH NG K IH N EH N
raitisilma,r ɑ i̯ t i s i l m ɑ,R AA IH T IH S IH L M AA
raitisilmasuodatin,r ɑ i̯ t i s i l m ɑ s u o̯ d ɑ t i n,R AA IH T IH S IH L M AA S UW OH D AA T IH N
raitisilmaventtiili,r ɑ i̯ t i s i l m ɑ ʋ e n tː iː l i,R AA IH T IH S IH L M AA EH N T IH L IH
raitistella,r ɑ i̯ t i s t e lː ɑˣ,R AA IH T IH S T EH L AA
raitistuminen,r ɑ i̯ t i s t u m i n e n,R AA IH T IH S T UW M IH N EH N
raitti,r ɑ i̯ tː i,R AA IH T IH
raittiisti,r ɑ i̯ tː iː s t iˣ,R AA IH T IH S T IH
raittikylä,r ɑ i̯ tː i k y l æ,R AA IH T IH K L
raittiuslautakunta,r ɑ i̯ tː i u s l ɑ u̯ t ɑ k u n t ɑ,R AA IH T IH UW S L AA W T AA K UW N T AA
raittiustyö,r ɑ i̯ tː i u s t y ø̯,R AA IH T IH UW S T
raivaaja,r ɑ i̯ ʋ ɑː j ɑ,R AA IH AA Y AA
raivaus,r ɑ i̯ ʋ ɑ u s,R AA IH AA UW S
raivauttaa,r ɑ i̯ ʋ ɑ u tː ɑːˣ,R AA IH AA UW T AA
raivautua,r ɑ i̯ ʋ ɑ u t u ɑˣ,R AA IH AA UW T UW AA
raivo,r ɑ i̯ ʋ o,R AA IH OH
raivoaminen,r ɑ i̯ ʋ o ɑ m i n e n,R AA IH OH AA M IH N EH N
raivohulluus,r ɑ i̯ ʋ o h u lː uː s,R AA IH OH HH UW L UW S
raivoihinsa,r ɑ i̯ ʋ o i̯ h i n s ɑˣ,R AA IH OH IH HH IH N S AA
raivoisasti,r ɑ i̯ ʋ o i̯ s ɑ s t iˣ,R AA IH OH IH S AA S T IH
raivoissaan,r ɑ i̯ ʋ o i̯ sː ɑː n,R AA IH OH IH S AA N
raivonta,r ɑ i̯ ʋ o n t ɑ,R AA IH OH N T AA
raivopäinen,r ɑ i̯ ʋ o p æ i̯ n e n,R AA IH OH P IH N EH N
raivopäisesti,r ɑ i̯ ʋ o p æ i̯ s e s t iˣ,R AA IH OH P IH S EH S T IH
raivopäissään,r ɑ i̯ ʋ o p æ i̯ sː æː n,R AA IH OH P IH S N
raivostuminen,r ɑ i̯ ʋ o s t u m i n e n,R AA IH OH S T UW M IH N EH N
raivota,r ɑ i̯ ʋ o t ɑˣ,R AA IH OH T AA
raivotauti,r ɑ i̯ ʋ o t ɑ u̯ t i,R AA IH OH T AA W T IH
raivuri,r ɑ i̯ ʋ u r i,R AA IH UW R IH
raja,r ɑ j ɑ,R AA Y AA
rajaa,r ɑ j ɑː,R AA Y AA
rajaa,r ɑ j ɑːˣ,R AA Y AA
rajaaminen,r ɑ j ɑː m i n e n,R AA Y AA M IH N EH N
rajageminaatio,r ɑ j ɑ ɡ e m i n ɑː t i o,R AA Y AA G EH M IH N AA T IH OH
rajaheitto,r ɑ j ɑ h e i̯ tː o,R AA Y AA HH EH IH T OH
rajain,r ɑ j ɑ i̯ n,R AA Y AA IH N
rajajoukko,r ɑ j ɑ j o u̯ kː o,R AA Y AA Y OH W K OH
rajajoukot,r ɑ j ɑ j o u̯ k o t,R AA Y AA Y OH W K OH T
rajajääkäri,r ɑ j ɑ j æː k æ r i,R AA Y AA Y K R IH
rajakahdennus,r ɑ j ɑ k ɑ h d e nː u s,R AA Y AA K AA HH D EH N UW S
rajakauppa,r ɑ j ɑ k ɑ u̯ pː ɑ,R AA Y AA K AA W P AA
rajakkain,r ɑ j ɑ kː ɑ i̯ n,R AA Y AA K AA IH N
rajakkainen,r ɑ j ɑ kː ɑ i̯ n e n,R AA Y AA K AA IH N EH N
rajakulma,r ɑ j ɑ k u l m ɑ,R AA Y AA K UW L M AA
rajakytkin,r ɑ j ɑ k y t k i n,R AA Y AA K T K IH N
rajala,r ɑ j ɑ l ɑ,R AA Y AA L AA
rajalinja,r ɑ j ɑ l i n j ɑ,R AA Y AA L IH N Y AA
rajallinen,r ɑ j ɑ lː i n e n,R AA Y AA L IH N EH N
rajallisesti,r ɑ j ɑ lː i s e s t iˣ,R AA Y AA L IH S EH S T IH
rajallisuus,r ɑ j ɑ lː i s uː s,R AA Y AA L IH S UW S
rajamerkki,r ɑ j ɑ m e r kː i,R AA Y AA M EH R K IH
rajanaapuri,r ɑ j ɑ n ɑː p u r i,R AA Y AA N AA P UW R IH
rajanaapurukset,r ɑ j ɑ n ɑː p u r u k s e t,R AA Y AA N AA P UW R UW K S EH T
rajanhaltija,r ɑ j ɑ n h ɑ l t i j ɑ,R AA Y AA N HH AA L T IH Y AA
rajankäynti,r ɑ j ɑ n k æ y̯ n t i,R AA Y AA N K N T IH
rajanopeus,r ɑ j ɑ n o p e u s,R AA Y AA N OH P EH UW S
rajantakainen,r ɑ j ɑ n t ɑ k ɑ i̯ n e n,R AA Y AA N T AA K AA IH N EH N
rajapinta,r ɑ j ɑ p i n t ɑ,R AA Y AA P IH N T AA
rajarauha,r ɑ j ɑ r ɑ u̯ h ɑ,R AA Y AA R AA W HH AA
rajata,r ɑ j ɑ t ɑˣ,R AA Y AA T AA
rajataajuus,r ɑ j ɑ t ɑː j uː s,R AA Y AA T AA Y UW S
rajatapaus,r ɑ j ɑ t ɑ p ɑ u s,R AA Y AA T AA P AA UW S
rajatarkastus,r ɑ j ɑ t ɑ r k ɑ s t u s,R AA Y AA T AA R K AA S T UW S
rajatarkistus,r ɑ j ɑ t ɑ r k i s t u s,R AA Y AA T AA R K IH S T UW S
rajatieto,r ɑ j ɑ t i e̯ t o,R AA Y AA T IH EH T OH
rajaton,r ɑ j ɑ t o n,R AA Y AA T OH N
rajatuksin,r ɑ j ɑ t u k s i n,R AA Y AA T UW K S IH N
